# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1971-07-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -80 (degree_east)
# geospatial_lon_max: 10 (degree_east)
# geospatial_lat_min: 60 (degree_north)
# geospatial_lat_max: 90 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: Greenland mm
Date,Mass balance (mm/yr),Mass balance uncertainty (mm/yr),Cumulative mass balance anomaly (mm),Cumulative mass balance anomaly uncertainty (mm),Surface mass balance anomaly (mm/yr),Surface mass balance anomaly uncertainty (mm/yr),Cumulative surface mass balance anomaly (mm),Cumulative surface mass balance anomaly uncertainty (mm),Dynamics mass balance anomaly (mm/yr),Dynamics mass balance anomaly uncertainty (mm/yr),Cumulative dynamics mass balance anomaly (mm),Cumulative dynamics mass balance anomaly uncertainty (mm)
1981-05-01,-0.358610833,0.163918889,0.447277014,0.556820473,-0.274507989,0.139689615,1.174387254,0.708593594,-0.084102845,0.215366178,-0.72711024,0.901195828
1981-06-01,-0.358610833,0.163918889,0.417392778,0.558827483,-0.274507989,0.139689615,1.151511588,0.70974008,-0.084102845,0.215366178,-0.73411881,0.903337776
1981-07-01,-0.358610833,0.163918889,0.387508542,0.560827311,-0.274507989,0.139689615,1.128635922,0.710884716,-0.084102845,0.215366178,-0.74112738,0.905474656
1981-08-01,-0.358610833,0.163918889,0.357624306,0.562820033,-0.274507989,0.139689615,1.105760256,0.712027513,-0.084102845,0.215366178,-0.748135951,0.907606505
1981-09-01,-0.358610833,0.163918889,0.327740069,0.564805725,-0.274507989,0.139689615,1.082884591,0.713168478,-0.084102845,0.215366178,-0.755144521,0.909733359
1981-10-01,-0.358610833,0.163918889,0.297855833,0.56678446,-0.274507989,0.139689615,1.060008925,0.714307621,-0.084102845,0.215366178,-0.762153092,0.911855252
1981-11-01,-0.358610833,0.163918889,0.267971597,0.568756311,-0.274507989,0.139689615,1.037133259,0.71544495,-0.084102845,0.215366178,-0.769161662,0.913972219
1981-12-01,-0.358610833,0.163918889,0.238087361,0.570721349,-0.274473807,0.139686429,1.014260442,0.716580422,-0.084137026,0.215364112,-0.776173081,0.916084253
1982-01-01,-0.220199167,0.162181667,0.219737431,0.572638425,-0.205000559,0.13321103,0.997177062,0.717611501,-0.015198607,0.209876324,-0.777439631,0.918085525
1982-02-01,-0.220199167,0.162181667,0.2013875,0.574549104,-0.205000559,0.13321103,0.980093682,0.7186411,-0.015198607,0.209876324,-0.778706182,0.920082444
1982-03-01,-0.220199167,0.162181667,0.183037569,0.576453451,-0.205000559,0.13321103,0.963010302,0.719669227,-0.015198607,0.209876324,-0.779972733,0.922075039
1982-04-01,-0.220199167,0.162181667,0.164687639,0.578351527,-0.205000559,0.13321103,0.945926922,0.720695886,-0.015198607,0.209876324,-0.781239283,0.924063336
1982-05-01,-0.220199167,0.162181667,0.146337708,0.580243395,-0.205000559,0.13321103,0.928843542,0.721721086,-0.015198607,0.209876324,-0.782505834,0.926047365
1982-06-01,-0.220199167,0.162181667,0.127987778,0.582129113,-0.205000559,0.13321103,0.911760162,0.722744831,-0.015198607,0.209876324,-0.783772384,0.928027152
1982-07-01,-0.220199167,0.162181667,0.109637847,0.584008744,-0.205000559,0.13321103,0.894676782,0.723767128,-0.015198607,0.209876324,-0.785038935,0.930002725
1982-08-01,-0.220199167,0.162181667,0.091287917,0.585882343,-0.205000559,0.13321103,0.877593402,0.724787983,-0.015198607,0.209876324,-0.786305486,0.931974109
1982-09-01,-0.220199167,0.162181667,0.072937986,0.587749971,-0.205000559,0.13321103,0.860510022,0.725807402,-0.015198607,0.209876324,-0.787572036,0.933941333
1982-10-01,-0.220199167,0.162181667,0.054588056,0.589611682,-0.205000559,0.13321103,0.843426642,0.726825392,-0.015198607,0.209876324,-0.788838587,0.935904422
1982-11-01,-0.220199167,0.162181667,0.036238125,0.591467534,-0.205000559,0.13321103,0.826343262,0.727841958,-0.015198607,0.209876324,-0.790105137,0.937863401
1982-12-01,-0.220199167,0.162181667,0.017888194,0.593317581,-0.204716854,0.133213396,0.809283524,0.728857141,-0.015482313,0.209877826,-0.79139533,0.939818325
1983-01-01,0.0089125,0.160832222,0.018630903,0.59513136,0.371491157,0.138018661,0.840241121,0.729945314,-0.362578657,0.211934316,-0.821610218,0.941807569
1983-02-01,0.0089125,0.160832222,0.019373611,0.596939628,0.371491157,0.138018661,0.871198717,0.731031867,-0.362578657,0.211934316,-0.851825106,0.94379262
1983-03-01,0.0089125,0.160832222,0.020116319,0.598742434,0.371491157,0.138018661,0.902156314,0.732116808,-0.362578657,0.211934316,-0.882039994,0.945773505
1983-04-01,0.0089125,0.160832222,0.020859028,0.600539829,0.371491157,0.138018661,0.93311391,0.733200143,-0.362578657,0.211934316,-0.912254882,0.94775025
1983-05-01,0.0089125,0.160832222,0.021601736,0.602331861,0.371491157,0.138018661,0.964071506,0.73428188,-0.362578657,0.211934316,-0.94246977,0.94972288
1983-06-01,0.0089125,0.160832222,0.022344444,0.604118576,0.371491157,0.138018661,0.995029103,0.735362025,-0.362578657,0.211934316,-0.972684658,0.951691422
1983-07-01,0.0089125,0.160832222,0.023087153,0.605900023,0.371491157,0.138018661,1.025986699,0.736440587,-0.362578657,0.211934316,-1.002899546,0.9536559
1983-08-01,0.0089125,0.160832222,0.023829861,0.607676247,0.371491157,0.138018661,1.056944296,0.737517571,-0.362578657,0.211934316,-1.033114434,0.95561634
1983-09-01,0.0089125,0.160832222,0.024572569,0.609447295,0.371491157,0.138018661,1.087901892,0.738592984,-0.362578657,0.211934316,-1.063329323,0.957572766
1983-10-01,0.0089125,0.160832222,0.025315278,0.611213211,0.371491157,0.138018661,1.118859488,0.739666834,-0.362578657,0.211934316,-1.093544211,0.959525203
1983-11-01,0.0089125,0.160832222,0.026057986,0.612974039,0.371491157,0.138018661,1.149817085,0.740739127,-0.362578657,0.211934316,-1.123759099,0.961473675
1983-12-01,0.0089125,0.160832222,0.026800694,0.614729824,0.371381408,0.138015838,1.180765535,0.741809827,-0.362468908,0.211932478,-1.153964841,0.963418173
1984-01-01,0.074616667,0.159601111,0.03301875,0.616453945,0.148643663,0.132285436,1.193152507,0.742792101,-0.074026997,0.207296771,-1.160133757,0.965274868
1984-02-01,0.074616667,0.159601111,0.039236806,0.618173257,0.148643663,0.132285436,1.205539479,0.743773078,-0.074026997,0.207296771,-1.166302674,0.967128
1984-03-01,0.074616667,0.159601111,0.045454861,0.6198878,0.148643663,0.132285436,1.217926451,0.744752763,-0.074026997,0.207296771,-1.17247159,0.968977587
1984-04-01,0.074616667,0.159601111,0.051672917,0.621597615,0.148643663,0.132285436,1.230313423,0.745731161,-0.074026997,0.207296771,-1.178640507,0.97082365
1984-05-01,0.074616667,0.159601111,0.057890972,0.623302739,0.148643663,0.132285436,1.242700395,0.746708277,-0.074026997,0.207296771,-1.184809423,0.97266621
1984-06-01,0.074616667,0.159601111,0.064109028,0.625003211,0.148643663,0.132285436,1.255087367,0.747684116,-0.074026997,0.207296771,-1.190978339,0.974505286
1984-07-01,0.074616667,0.159601111,0.070327083,0.62669907,0.148643663,0.132285436,1.267474339,0.748658683,-0.074026997,0.207296771,-1.197147256,0.976340897
1984-08-01,0.074616667,0.159601111,0.076545139,0.628390351,0.148643663,0.132285436,1.279861311,0.749631983,-0.074026997,0.207296771,-1.203316172,0.978173064
1984-09-01,0.074616667,0.159601111,0.082763194,0.630077093,0.148643663,0.132285436,1.292248283,0.750604022,-0.074026997,0.207296771,-1.209485088,0.980001806
1984-10-01,0.074616667,0.159601111,0.08898125,0.631759331,0.148643663,0.132285436,1.304635255,0.751574802,-0.074026997,0.207296771,-1.215654005,0.981827142
1984-11-01,0.074616667,0.159601111,0.095199306,0.633437102,0.148643663,0.132285436,1.317022227,0.752544331,-0.074026997,0.207296771,-1.221822921,0.98364909
1984-12-01,0.074616667,0.159601111,0.101417361,0.635110441,0.148510843,0.132304476,1.32939813,0.753512891,-0.073894176,0.207308922,-1.227980769,0.985467883
1985-01-01,-0.187742778,0.146045556,0.08577213,0.63650822,-0.1208569,0.170919312,1.319326722,0.755126564,-0.066885878,0.224817072,-1.233554592,0.987602573
1985-02-01,-0.187742778,0.146045556,0.070126898,0.637902936,-0.1208569,0.170919312,1.309255314,0.756736796,-0.066885878,0.224817072,-1.239128416,0.989732658
1985-03-01,-0.187742778,0.146045556,0.054481667,0.63929461,-0.1208569,0.170919312,1.299183905,0.758343609,-0.066885878,0.224817072,-1.244702239,0.991858169
1985-04-01,-0.187742778,0.146045556,0.038836435,0.64068326,-0.1208569,0.170919312,1.289112497,0.759947025,-0.066885878,0.224817072,-1.250276062,0.993979135
1985-05-01,-0.187742778,0.146045556,0.023191204,0.642068908,-0.1208569,0.170919312,1.279041089,0.761547064,-0.066885878,0.224817072,-1.255849885,0.996095585
1985-06-01,-0.187742778,0.146045556,0.007545972,0.643451571,-0.1208569,0.170919312,1.26896968,0.76314375,-0.066885878,0.224817072,-1.261423708,0.998207547
1985-07-01,-0.187742778,0.146045556,-0.008099259,0.64483127,-0.1208569,0.170919312,1.258898272,0.764737101,-0.066885878,0.224817072,-1.266997531,1.00031505
1985-08-01,-0.187742778,0.146045556,-0.023744491,0.646208023,-0.1208569,0.170919312,1.248826864,0.766327139,-0.066885878,0.224817072,-1.272571355,1.002418123
1985-09-01,-0.187742778,0.146045556,-0.039389722,0.647581849,-0.1208569,0.170919312,1.238755456,0.767913885,-0.066885878,0.224817072,-1.278145178,1.004516792
1985-10-01,-0.187742778,0.146045556,-0.055034954,0.648952766,-0.1208569,0.170919312,1.228684047,0.76949736,-0.066885878,0.224817072,-1.283719001,1.006611086
1985-11-01,-0.187742778,0.146045556,-0.070680185,0.650320794,-0.1208569,0.170919312,1.218612639,0.771077582,-0.066885878,0.224817072,-1.289292824,1.008701032
1985-12-01,-0.187742778,0.146045556,-0.086325417,0.65168595,-0.120690635,0.170902764,1.208555086,0.772654268,-0.067052143,0.224804491,-1.294880503,1.010786424
1986-01-01,-0.008351111,0.176681944,-0.087021343,0.653678784,0.216260274,0.13736567,1.226576776,0.773671158,-0.224611385,0.223798652,-1.313598118,1.012848959
1986-02-01,-0.008351111,0.176681944,-0.087717269,0.655665562,0.216260274,0.13736567,1.244598465,0.774686714,-0.224611385,0.223798652,-1.332315734,1.014907303
1986-03-01,-0.008351111,0.176681944,-0.088413194,0.657646337,0.216260274,0.13736567,1.262620155,0.775700941,-0.224611385,0.223798652,-1.351033349,1.016961481
1986-04-01,-0.008351111,0.176681944,-0.08910912,0.659621164,0.216260274,0.13736567,1.280641844,0.776713843,-0.224611385,0.223798652,-1.369750964,1.019011518
1986-05-01,-0.008351111,0.176681944,-0.089805046,0.661590097,0.216260274,0.13736567,1.298663534,0.777725425,-0.224611385,0.223798652,-1.38846858,1.021057439
1986-06-01,-0.008351111,0.176681944,-0.090500972,0.663553187,0.216260274,0.13736567,1.316685223,0.778735694,-0.224611385,0.223798652,-1.407186195,1.023099269
1986-07-01,-0.008351111,0.176681944,-0.091196898,0.665510487,0.216260274,0.13736567,1.334706913,0.779744654,-0.224611385,0.223798652,-1.425903811,1.025137031
1986-08-01,-0.008351111,0.176681944,-0.091892824,0.667462047,0.216260274,0.13736567,1.352728602,0.78075231,-0.224611385,0.223798652,-1.444621426,1.027170752
1986-09-01,-0.008351111,0.176681944,-0.09258875,0.669407917,0.216260274,0.13736567,1.370750292,0.781758667,-0.224611385,0.223798652,-1.463339042,1.029200453
1986-10-01,-0.008351111,0.176681944,-0.093284676,0.671348148,0.216260274,0.13736567,1.388771981,0.78276373,-0.224611385,0.223798652,-1.482056657,1.03122616
1986-11-01,-0.008351111,0.176681944,-0.093980602,0.673282787,0.216260274,0.13736567,1.406793671,0.783767505,-0.224611385,0.223798652,-1.500774273,1.033247895
1986-12-01,-0.008351111,0.176681944,-0.094676528,0.675211883,0.216209907,0.13737576,1.424811163,0.784770142,-0.224561018,0.223804846,-1.519487691,1.035265794
1987-01-01,-0.084879444,0.183861111,-0.101749815,0.677294739,0.114209069,0.157809851,1.434328585,0.786091283,-0.199088514,0.242299107,-1.5360784,1.037625977
1987-02-01,-0.084879444,0.183861111,-0.108823102,0.679371209,0.114209069,0.157809851,1.443846008,0.787410207,-0.199088514,0.242299107,-1.55266911,1.039980804
1987-03-01,-0.084879444,0.183861111,-0.115896389,0.681441351,0.114209069,0.157809851,1.45336343,0.788726926,-0.199088514,0.242299107,-1.569259819,1.042330312
1987-04-01,-0.084879444,0.183861111,-0.122969676,0.683505224,0.114209069,0.157809851,1.462880853,0.79004145,-0.199088514,0.242299107,-1.585850529,1.044674535
1987-05-01,-0.084879444,0.183861111,-0.130042963,0.685562883,0.114209069,0.157809851,1.472398275,0.791353791,-0.199088514,0.242299107,-1.602441238,1.047013509
1987-06-01,-0.084879444,0.183861111,-0.13711625,0.687614385,0.114209069,0.157809851,1.481915698,0.792663958,-0.199088514,0.242299107,-1.619031948,1.04934727
1987-07-01,-0.084879444,0.183861111,-0.144189537,0.689659784,0.114209069,0.157809851,1.49143312,0.793971964,-0.199088514,0.242299107,-1.635622657,1.051675852
1987-08-01,-0.084879444,0.183861111,-0.151262824,0.691699135,0.114209069,0.157809851,1.500950542,0.795277819,-0.199088514,0.242299107,-1.652213366,1.05399929
1987-09-01,-0.084879444,0.183861111,-0.158336111,0.693732491,0.114209069,0.157809851,1.510467965,0.796581533,-0.199088514,0.242299107,-1.668804076,1.056317617
1987-10-01,-0.084879444,0.183861111,-0.165409398,0.695759905,0.114209069,0.157809851,1.519985387,0.797883117,-0.199088514,0.242299107,-1.685394785,1.058630867
1987-11-01,-0.084879444,0.183861111,-0.172482685,0.697781428,0.114209069,0.157809851,1.52950281,0.79918258,-0.199088514,0.242299107,-1.701985495,1.060939074
1987-12-01,-0.084879444,0.183861111,-0.179555972,0.699797111,0.114100281,0.157805545,1.539011166,0.800479864,-0.198979725,0.242296303,-1.718567139,1.063242216
1988-01-01,-0.275416667,0.182304167,-0.202507361,0.701773157,-0.106050195,0.14909277,1.53017365,0.801636077,-0.169366472,0.235506822,-1.732681011,1.065413518
1988-02-01,-0.275416667,0.182304167,-0.22545875,0.703743655,-0.106050195,0.14909277,1.521336134,0.802790626,-0.169366472,0.235506822,-1.746794884,1.067580405
1988-03-01,-0.275416667,0.182304167,-0.248410139,0.705708651,-0.106050195,0.14909277,1.512498618,0.803943516,-0.169366472,0.235506822,-1.760908757,1.069742902
1988-04-01,-0.275416667,0.182304167,-0.271361528,0.70766819,-0.106050195,0.14909277,1.503661102,0.805094755,-0.169366472,0.235506822,-1.775022629,1.071901036
1988-05-01,-0.275416667,0.182304167,-0.294312917,0.709622318,-0.106050195,0.14909277,1.494823585,0.80624435,-0.169366472,0.235506822,-1.789136502,1.074054834
1988-06-01,-0.275416667,0.182304167,-0.317264306,0.71157108,-0.106050195,0.14909277,1.485986069,0.807392309,-0.169366472,0.235506822,-1.803250375,1.076204322
1988-07-01,-0.275416667,0.182304167,-0.340215694,0.71351452,-0.106050195,0.14909277,1.477148553,0.808538637,-0.169366472,0.235506822,-1.817364247,1.078349525
1988-08-01,-0.275416667,0.182304167,-0.363167083,0.71545268,-0.106050195,0.14909277,1.468311037,0.809683343,-0.169366472,0.235506822,-1.83147812,1.080490469
1988-09-01,-0.275416667,0.182304167,-0.386118472,0.717385604,-0.106050195,0.14909277,1.45947352,0.810826433,-0.169366472,0.235506822,-1.845591993,1.082627179
1988-10-01,-0.275416667,0.182304167,-0.409069861,0.719313334,-0.106050195,0.14909277,1.450636004,0.811967913,-0.169366472,0.235506822,-1.859705865,1.08475968
1988-11-01,-0.275416667,0.182304167,-0.43202125,0.721235911,-0.106050195,0.14909277,1.441798488,0.813107791,-0.169366472,0.235506822,-1.873819738,1.086887998
1988-12-01,-0.275416667,0.182304167,-0.454972639,0.723153377,-0.106127071,0.149097936,1.432954565,0.814246152,-0.169289595,0.235510092,-1.887927204,1.089012214
1989-01-01,-0.343345,0.192420833,-0.483584722,0.725283592,-0.261586422,0.159544955,1.411155697,0.815547676,-0.081758578,0.249960737,-1.894740419,1.091400156
1989-02-01,-0.343345,0.192420833,-0.512196806,0.727407568,-0.261586422,0.159544955,1.389356828,0.816847127,-0.081758578,0.249960737,-1.901553634,1.093782885
1989-03-01,-0.343345,0.192420833,-0.540808889,0.729525361,-0.261586422,0.159544955,1.36755796,0.818144513,-0.081758578,0.249960737,-1.908366849,1.096160434
1989-04-01,-0.343345,0.192420833,-0.569420972,0.731637023,-0.261586422,0.159544955,1.345759091,0.819439846,-0.081758578,0.249960737,-1.915180063,1.098532837
1989-05-01,-0.343345,0.192420833,-0.598033056,0.733742608,-0.261586422,0.159544955,1.323960223,0.820733134,-0.081758578,0.249960737,-1.921993278,1.100900128
1989-06-01,-0.343345,0.192420833,-0.626645139,0.735842168,-0.261586422,0.159544955,1.302161354,0.822024387,-0.081758578,0.249960737,-1.928806493,1.103262339
1989-07-01,-0.343345,0.192420833,-0.655257222,0.737935755,-0.261586422,0.159544955,1.280362486,0.823313615,-0.081758578,0.249960737,-1.935619708,1.105619504
1989-08-01,-0.343345,0.192420833,-0.683869306,0.740023418,-0.261586422,0.159544955,1.258563617,0.824600828,-0.081758578,0.249960737,-1.942432923,1.107971653
1989-09-01,-0.343345,0.192420833,-0.712481389,0.742105209,-0.261586422,0.159544955,1.236764749,0.825886034,-0.081758578,0.249960737,-1.949246137,1.11031882
1989-10-01,-0.343345,0.192420833,-0.741093472,0.744181176,-0.261586422,0.159544955,1.21496588,0.827169243,-0.081758578,0.249960737,-1.956059352,1.112661036
1989-11-01,-0.343345,0.192420833,-0.769705556,0.746251368,-0.261586422,0.159544955,1.193167012,0.828450465,-0.081758578,0.249960737,-1.962872567,1.114998331
1989-12-01,-0.343345,0.192420833,-0.798317639,0.748315833,-0.26154786,0.159539974,1.171371357,0.829729629,-0.08179714,0.249957557,-1.969688995,1.117330678
1990-01-01,-0.304773056,0.223640833,-0.823715394,0.751095547,-0.183623505,0.14947425,1.156069398,0.830850851,-0.121149551,0.268994003,-1.979784791,1.12002574
1990-02-01,-0.304773056,0.223640833,-0.849113148,0.753865012,-0.183623505,0.14947425,1.140767439,0.831970562,-0.121149551,0.268994003,-1.989880587,1.122714332
1990-03-01,-0.304773056,0.223640833,-0.874510903,0.75662434,-0.183623505,0.14947425,1.12546548,0.833088768,-0.121149551,0.268994003,-1.999976383,1.125396502
1990-04-01,-0.304773056,0.223640833,-0.899908657,0.759373641,-0.183623505,0.14947425,1.110163522,0.834205475,-0.121149551,0.268994003,-2.010072179,1.128072295
1990-05-01,-0.304773056,0.223640833,-0.925306412,0.762113025,-0.183623505,0.14947425,1.094861563,0.835320689,-0.121149551,0.268994003,-2.020167975,1.130741755
1990-06-01,-0.304773056,0.223640833,-0.950704167,0.764842597,-0.183623505,0.14947425,1.079559604,0.836434417,-0.121149551,0.268994003,-2.030263771,1.133404928
1990-07-01,-0.304773056,0.223640833,-0.976101921,0.767562462,-0.183623505,0.14947425,1.064257645,0.837546663,-0.121149551,0.268994003,-2.040359567,1.136061858
1990-08-01,-0.304773056,0.223640833,-1.001499676,0.770272723,-0.183623505,0.14947425,1.048955687,0.838657434,-0.121149551,0.268994003,-2.050455363,1.138712589
1990-09-01,-0.304773056,0.223640833,-1.026897431,0.772973482,-0.183623505,0.14947425,1.033653728,0.839766736,-0.121149551,0.268994003,-2.060551159,1.141357164
1990-10-01,-0.304773056,0.223640833,-1.052295185,0.775664837,-0.183623505,0.14947425,1.018351769,0.840874575,-0.121149551,0.268994003,-2.070646955,1.143995625
1990-11-01,-0.304773056,0.223640833,-1.07769294,0.778346886,-0.183623505,0.14947425,1.003049811,0.841980956,-0.121149551,0.268994003,-2.08074275,1.146628015
1990-12-01,-0.304773056,0.223640833,-1.103090694,0.781019724,-0.18354866,0.149485834,0.987754089,0.843086056,-0.121224396,0.26900044,-2.090844783,1.149254501
1991-01-01,-0.221576667,0.248165556,-1.121555417,0.784298405,-0.03241628,0.172876676,0.985052732,0.844561796,-0.189160387,0.30244419,-2.106608149,1.1525661
1991-02-01,-0.221576667,0.248165556,-1.140020139,0.787563437,-0.03241628,0.172876676,0.982351376,0.846034961,-0.189160387,0.30244419,-2.122371515,1.155868212
1991-03-01,-0.221576667,0.248165556,-1.158484861,0.790814989,-0.03241628,0.172876676,0.979650019,0.847505566,-0.189160387,0.30244419,-2.13813488,1.159160917
1991-04-01,-0.221576667,0.248165556,-1.176949583,0.794053226,-0.03241628,0.172876676,0.976948662,0.848973623,-0.189160387,0.30244419,-2.153898246,1.162444295
1991-05-01,-0.221576667,0.248165556,-1.195414306,0.79727831,-0.03241628,0.172876676,0.974247306,0.850439147,-0.189160387,0.30244419,-2.169661611,1.165718425
1991-06-01,-0.221576667,0.248165556,-1.213879028,0.800490401,-0.03241628,0.172876676,0.971545949,0.851902149,-0.189160387,0.30244419,-2.185424977,1.168983385
1991-07-01,-0.221576667,0.248165556,-1.23234375,0.803689655,-0.03241628,0.172876676,0.968844592,0.853362643,-0.189160387,0.30244419,-2.201188342,1.172239251
1991-08-01,-0.221576667,0.248165556,-1.250808472,0.806876223,-0.03241628,0.172876676,0.966143236,0.854820641,-0.189160387,0.30244419,-2.216951708,1.175486099
1991-09-01,-0.221576667,0.248165556,-1.269273194,0.810050257,-0.03241628,0.172876676,0.963441879,0.856276157,-0.189160387,0.30244419,-2.232715073,1.178724003
1991-10-01,-0.080835833,0.252533611,-1.276009514,0.813323954,-0.03241628,0.172876676,0.960740522,0.857729203,-0.048419553,0.30603851,-2.236750036,1.182030135
1991-11-01,-0.080835833,0.252533611,-1.282745833,0.816584527,-0.03241628,0.172876676,0.958039166,0.859179792,-0.048419553,0.30603851,-2.240784999,1.185327046
1991-12-01,-0.080835833,0.252533611,-1.289482153,0.819832133,-0.03224086,0.172886116,0.955352427,0.860628094,-0.048594973,0.306043843,-2.24483458,1.188614926
1992-01-01,-0.062796389,0.257040278,-1.294715185,0.823183172,0.321723938,0.191934543,0.982162755,0.862409776,-0.384520327,0.320793662,-2.276877941,1.192216908
1992-02-01,-0.062796389,0.257040278,-1.299948218,0.826520625,0.321723938,0.191934543,1.008973084,0.864187785,-0.384520327,0.320793662,-2.308921301,1.195808041
1992-03-01,-0.062796389,0.257040278,-1.30518125,0.829844655,0.321723938,0.191934543,1.035783412,0.865962143,-0.384520327,0.320793662,-2.340964662,1.199388422
1992-04-01,-0.062796389,0.257040278,-1.310414282,0.833155424,0.321723938,0.191934543,1.06259374,0.867732873,-0.384520327,0.320793662,-2.373008022,1.202958146
1992-05-01,-0.062796389,0.257040278,-1.315647315,0.836453089,0.321723938,0.191934543,1.089404068,0.869499997,-0.384520327,0.320793662,-2.405051383,1.206517308
1992-06-01,-0.062796389,0.257040278,-1.320880347,0.839737804,0.321723938,0.191934543,1.116214396,0.871263537,-0.384520327,0.320793662,-2.437094743,1.210066002
1992-07-01,-0.062796389,0.257040278,-1.32611338,0.84300972,0.321723938,0.191934543,1.143024724,0.873023515,-0.384520327,0.320793662,-2.469138104,1.21360432
1992-08-01,-0.062796389,0.257040278,-1.331346412,0.846268986,0.321723938,0.191934543,1.169835053,0.874779951,-0.384520327,0.320793662,-2.501181465,1.217132351
1992-09-01,-0.062796389,0.257040278,-1.336579444,0.849515748,0.321723938,0.191934543,1.196645381,0.876532868,-0.384520327,0.320793662,-2.533224825,1.220650185
1992-10-01,-0.062796389,0.257040278,-1.341812477,0.852750148,0.321723938,0.191934543,1.223455709,0.878282286,-0.384520327,0.320793662,-2.565268186,1.22415791
1992-11-01,-0.062796389,0.257040278,-1.347045509,0.855972326,0.321723938,0.191934543,1.250266037,0.880028227,-0.384520327,0.320793662,-2.597311546,1.227655613
1992-12-01,-0.062796389,0.257040278,-1.352278542,0.859182421,0.321520573,0.191925762,1.277059418,0.881770551,-0.384316962,0.320788407,-2.62933796,1.231143264
1993-01-01,-0.086030556,0.233989722,-1.359447755,0.861833529,-0.088536157,0.174218973,1.269681405,0.883203634,0.002505601,0.29172494,-2.62912916,1.234020134
1993-02-01,-0.086030556,0.233989722,-1.366616968,0.864476507,-0.088536157,0.174218973,1.262303392,0.884634396,0.002505601,0.29172494,-2.62892036,1.236890312
