# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: Antarctica mm
Date,Mass balance (mm/yr),Mass balance uncertainty (mm/yr),Cumulative mass balance anomaly (mm),Cumulative mass balance anomaly uncertainty (mm),Surface mass balance anomaly (mm/yr),Surface mass balance anomaly uncertainty (mm/yr),Cumulative surface mass balance anomaly (mm),Cumulative surface mass balance anomaly uncertainty (mm),Dynamics mass balance anomaly (mm/yr),Dynamics mass balance anomaly uncertainty (mm/yr),Cumulative dynamics mass balance anomaly (mm),Cumulative dynamics mass balance anomaly uncertainty (mm)
1988-08-01,-0.378165556,0.1134325,-1.044326667,0.434556944,-0.170164998,0.110790126,0.859828213,0.357207296,-0.208000557,0.158560348,-1.904154972,0.562527174
1988-09-01,-0.378165556,0.1134325,-1.075840278,0.435788889,-0.170164998,0.110790126,0.845647796,0.358636199,-0.208000557,0.158560348,-1.921488352,0.564386336
1988-10-01,-0.378165556,0.1134325,-1.107354167,0.437017222,-0.170164998,0.110790126,0.83146738,0.360059432,-0.208000557,0.158560348,-1.938821732,0.566239394
1988-11-01,-0.378165556,0.1134325,-1.138868056,0.4382425,-0.170164998,0.110790126,0.817286963,0.361477061,-0.208000557,0.158560348,-1.956155111,0.568086408
1988-12-01,-0.378165556,0.1134325,-1.170381667,0.439464167,-0.170107316,0.110788514,0.803111354,0.362889111,-0.20805824,0.158559222,-1.973493298,0.56992741
1989-01-01,-0.314891111,0.114334722,-1.196622778,0.440701667,-0.105196126,0.108974605,0.79434501,0.364250091,-0.209694985,0.157949021,-1.99096788,0.57174841
1989-02-01,-0.314891111,0.114334722,-1.222863611,0.441935833,-0.105196126,0.108974605,0.785578666,0.365606005,-0.209694985,0.157949021,-2.008442462,0.573563628
1989-03-01,-0.314891111,0.114334722,-1.249104444,0.443166667,-0.105196126,0.108974605,0.776812322,0.366956909,-0.209694985,0.157949021,-2.025917044,0.575373119
1989-04-01,-0.314891111,0.114334722,-1.275345556,0.444394167,-0.105196126,0.108974605,0.768045978,0.368302858,-0.209694985,0.157949021,-2.043391626,0.577176938
1989-05-01,-0.314891111,0.114334722,-1.301586389,0.445618056,-0.105196126,0.108974605,0.759279634,0.369643906,-0.209694985,0.157949021,-2.060866208,0.578975137
1989-06-01,-0.314891111,0.114334722,-1.327827222,0.446838889,-0.105196126,0.108974605,0.750513291,0.370980106,-0.209694985,0.157949021,-2.078340791,0.580767768
1989-07-01,-0.314891111,0.114334722,-1.354068056,0.448056111,-0.105196126,0.108974605,0.741746947,0.372311511,-0.209694985,0.157949021,-2.095815373,0.582554883
1989-08-01,-0.314891111,0.114334722,-1.380309167,0.44927,-0.105196126,0.108974605,0.732980603,0.373638172,-0.209694985,0.157949021,-2.113289955,0.584336532
1989-09-01,-0.314891111,0.114334722,-1.40655,0.450480833,-0.105196126,0.108974605,0.724214259,0.374960138,-0.209694985,0.157949021,-2.130764537,0.586112765
1989-10-01,-0.314891111,0.114334722,-1.432790833,0.451688333,-0.105196126,0.108974605,0.715447915,0.376277461,-0.209694985,0.157949021,-2.148239119,0.587883632
1989-11-01,-0.314891111,0.114334722,-1.459031944,0.4528925,-0.105196126,0.108974605,0.706681571,0.377590187,-0.209694985,0.157949021,-2.165713701,0.58964918
1989-12-01,-0.314891111,0.114334722,-1.485272778,0.454093611,-0.105362965,0.108973006,0.697901324,0.378898328,-0.209528146,0.157947918,-2.18317438,0.591409433
1990-01-01,-0.214461111,0.114061667,-1.503144444,0.455285833,-0.293109809,0.107173136,0.673475507,0.38015933,0.078648698,0.156512443,-2.176620322,0.593132754
1990-02-01,-0.214461111,0.114061667,-1.521016389,0.456475,-0.293109809,0.107173136,0.649049689,0.381416163,0.078648698,0.156512443,-2.170066263,0.594851081
1990-03-01,-0.214461111,0.114061667,-1.538888056,0.457661111,-0.293109809,0.107173136,0.624623872,0.382668869,0.078648698,0.156512443,-2.163512205,0.59656446
1990-04-01,-0.214461111,0.114061667,-1.556759722,0.458843889,-0.293109809,0.107173136,0.600198054,0.383917486,0.078648698,0.156512443,-2.156958147,0.598272931
1990-05-01,-0.214461111,0.114061667,-1.574631667,0.460023889,-0.293109809,0.107173136,0.575772237,0.385162057,0.078648698,0.156512443,-2.150404089,0.599976537
1990-06-01,-0.214461111,0.114061667,-1.592503333,0.461200833,-0.293109809,0.107173136,0.55134642,0.386402618,0.078648698,0.156512443,-2.143850031,0.60167532
1990-07-01,-0.214461111,0.114061667,-1.610375,0.462374722,-0.293109809,0.107173136,0.526920602,0.38763921,0.078648698,0.156512443,-2.137295973,0.60336932
1990-08-01,-0.214461111,0.114061667,-1.628246944,0.463545556,-0.293109809,0.107173136,0.502494785,0.388871869,0.078648698,0.156512443,-2.130741914,0.605058577
1990-09-01,-0.214461111,0.114061667,-1.646118611,0.464713611,-0.293109809,0.107173136,0.478068967,0.390100633,0.078648698,0.156512443,-2.124187856,0.606743131
1990-10-01,-0.214461111,0.114061667,-1.663990278,0.465878611,-0.293109809,0.107173136,0.45364315,0.391325539,0.078648698,0.156512443,-2.117633798,0.608423021
1990-11-01,-0.214461111,0.114061667,-1.681862222,0.467040556,-0.293109809,0.107173136,0.429217333,0.392546622,0.078648698,0.156512443,-2.11107974,0.610098286
1990-12-01,-0.214461111,0.114061667,-1.699733889,0.4682,-0.292745683,0.107180165,0.404821859,0.393764079,0.078284572,0.156517257,-2.104556026,0.611769065
1991-01-01,-0.005950278,0.113810833,-1.700229722,0.469351111,0.117011854,0.115091038,0.414572847,0.39516323,-0.122962132,0.161860597,-2.11480287,0.613550835
1991-02-01,-0.005950278,0.113810833,-1.700725556,0.470499722,0.117011854,0.115091038,0.424323835,0.396557445,-0.122962132,0.161860597,-2.125049714,0.615327445
1991-03-01,-0.005950278,0.113810833,-1.701221667,0.471645556,0.117011854,0.115091038,0.434074822,0.397946776,-0.122962132,0.161860597,-2.135296559,0.617098941
1991-04-01,-0.005950278,0.113810833,-1.7017175,0.472788333,0.117011854,0.115091038,0.44382581,0.399331273,-0.122962132,0.161860597,-2.145543403,0.618865365
1991-05-01,-0.005950278,0.113810833,-1.702213333,0.473928611,0.117011854,0.115091038,0.453576798,0.400710986,-0.122962132,0.161860597,-2.155790247,0.620626762
1991-06-01,-0.005950278,0.113810833,-1.702709167,0.475065833,0.117011854,0.115091038,0.463327786,0.402085965,-0.122962132,0.161860597,-2.166037092,0.622383175
1991-07-01,-0.005950278,0.113810833,-1.703205,0.476200556,0.117011854,0.115091038,0.473078774,0.403456258,-0.122962132,0.161860597,-2.176283936,0.624134644
1991-08-01,-0.005950278,0.113810833,-1.703700833,0.477332778,0.117011854,0.115091038,0.482829762,0.404821913,-0.122962132,0.161860597,-2.18653078,0.625881212
1991-09-01,-0.005950278,0.113810833,-1.704196667,0.478461944,0.117011854,0.115091038,0.49258075,0.406182976,-0.122962132,0.161860597,-2.196777625,0.62762292
1991-10-01,-0.005950278,0.113810833,-1.7046925,0.479588611,0.117011854,0.115091038,0.502331738,0.407539494,-0.122962132,0.161860597,-2.207024469,0.629359808
1991-11-01,-0.005950278,0.113810833,-1.705188333,0.480712778,0.117011854,0.115091038,0.512082725,0.408891511,-0.122962132,0.161860597,-2.217271313,0.631091915
1991-12-01,-0.005950278,0.113810833,-1.705684167,0.481834167,0.117241116,0.115096292,0.521852818,0.410239196,-0.123191393,0.161864333,-2.227537263,0.632819361
1992-01-01,0.057995833,0.162059444,-1.700851389,0.4841,0.37523329,0.121008725,0.553122259,0.411723763,-0.317237457,0.202253245,-2.253973718,0.635507048
1992-02-01,0.057995833,0.162059444,-1.696018333,0.486355,0.37523329,0.121008725,0.5843917,0.413202997,-0.317237457,0.202253245,-2.280410172,0.638183417
1992-03-01,0.057995833,0.162059444,-1.691185278,0.4886,0.37523329,0.121008725,0.615661141,0.414676954,-0.317237457,0.202253245,-2.306846627,0.640848608
1992-04-01,0.212621944,0.325488611,-1.673466944,0.4975525,0.37523329,0.121008725,0.646930582,0.41614569,-0.162611345,0.347254874,-2.320397572,0.648641478
1992-05-01,0.2083875,0.329088333,-1.656101111,0.506540556,0.37523329,0.121008725,0.678200023,0.417609261,-0.16684579,0.350631206,-2.334301388,0.656491397
1992-06-01,0.2083875,0.329088333,-1.638735556,0.515371944,0.37523329,0.121008725,0.709469463,0.41906772,-0.16684579,0.350631206,-2.348205204,0.664248554
1992-07-01,0.2083875,0.329088333,-1.62137,0.524054722,0.37523329,0.121008725,0.740738904,0.420521121,-0.16684579,0.350631206,-2.36210902,0.671916162
1992-08-01,0.2083875,0.329088333,-1.604004444,0.532595833,0.37523329,0.121008725,0.772008345,0.421969516,-0.16684579,0.350631206,-2.376012836,0.679497252
1992-09-01,0.2083875,0.329088333,-1.586638611,0.541001944,0.37523329,0.121008725,0.803277786,0.423412957,-0.16684579,0.350631206,-2.389916652,0.686994689
1992-10-01,0.2083875,0.329088333,-1.569273056,0.549279444,0.37523329,0.121008725,0.834547227,0.424851493,-0.16684579,0.350631206,-2.403820467,0.694411183
1992-11-01,0.2083875,0.329088333,-1.5519075,0.557434167,0.37523329,0.121008725,0.865816667,0.426285175,-0.16684579,0.350631206,-2.417724283,0.701749298
1992-12-01,0.2083875,0.329088333,-1.534541667,0.565471389,0.375000019,0.121001859,0.897066669,0.42771389,-0.166612519,0.350628837,-2.43160866,0.709011373
1993-01-01,-0.027720556,0.199236389,-1.536851944,0.568388889,0.112495253,0.113276376,0.906441273,0.42896208,-0.140215808,0.229186989,-2.44329331,0.712091532
1993-02-01,-0.027720556,0.199236389,-1.539161944,0.571291389,0.112495253,0.113276376,0.915815878,0.430206649,-0.140215808,0.229186989,-2.454977961,0.715158425
1993-03-01,-0.027720556,0.199236389,-1.541471944,0.574179167,0.112495253,0.113276376,0.925190482,0.431447628,-0.140215808,0.229186989,-2.466662612,0.718212222
1993-04-01,-0.027720556,0.199236389,-1.543781944,0.5770525,0.112495253,0.113276376,0.934565087,0.432685048,-0.140215808,0.229186989,-2.478347263,0.72125309
1993-05-01,-0.027720556,0.199236389,-1.546091944,0.579911667,0.112495253,0.113276376,0.943939691,0.433918939,-0.140215808,0.229186989,-2.490031913,0.72428119
1993-06-01,-0.027720556,0.199236389,-1.548401944,0.582756667,0.112495253,0.113276376,0.953314295,0.435149331,-0.140215808,0.229186989,-2.501716564,0.727296683
1993-07-01,-0.027720556,0.199236389,-1.550711944,0.585588056,0.112495253,0.113276376,0.9626889,0.436376254,-0.140215808,0.229186989,-2.513401215,0.730299725
1993-08-01,-0.027720556,0.199236389,-1.553022222,0.588405833,0.112495253,0.113276376,0.972063504,0.437599737,-0.140215808,0.229186989,-2.525085865,0.733290469
1993-09-01,-0.027720556,0.199236389,-1.555332222,0.59121,0.112495253,0.113276376,0.981438109,0.438819809,-0.140215808,0.229186989,-2.536770516,0.736269064
1993-10-01,-0.027720556,0.199236389,-1.557642222,0.594001111,0.112495253,0.113276376,0.990812713,0.440036498,-0.140215808,0.229186989,-2.548455167,0.739235658
1993-11-01,-0.027720556,0.199236389,-1.559952222,0.596778889,0.112495253,0.113276376,1.000187317,0.441249832,-0.140215808,0.229186989,-2.560139817,0.742190394
1993-12-01,-0.027720556,0.199236389,-1.562262222,0.599543889,0.112007913,0.113267477,1.00952131,0.442459649,-0.139728468,0.229182591,-2.571783856,0.745133301
1994-01-01,-0.317255278,0.146526944,-1.588700278,0.601034167,-0.436405436,0.103254,0.97315419,0.443462501,0.119150158,0.17925271,-2.561854677,0.746927884
1994-02-01,-0.317255278,0.146526944,-1.615138056,0.602520833,-0.436405436,0.103254,0.936787071,0.444463091,0.119150158,0.17925271,-2.551925497,0.748718166
1994-03-01,-0.317255278,0.146526944,-1.641576111,0.604003889,-0.436405436,0.103254,0.900419951,0.445461433,0.119150158,0.17925271,-2.541996317,0.750504177
1994-04-01,-0.317255278,0.146526944,-1.668013889,0.605483056,-0.436405436,0.103254,0.864052831,0.446457543,0.119150158,0.17925271,-2.532067137,0.752285948
1994-05-01,-0.317255278,0.146526944,-1.694451944,0.606958611,-0.436405436,0.103254,0.827685712,0.447451435,0.119150158,0.17925271,-2.522137957,0.754063509
1994-06-01,-0.317255278,0.146526944,-1.720889722,0.608430833,-0.436405436,0.103254,0.791318592,0.448443124,0.119150158,0.17925271,-2.512208777,0.75583689
1994-07-01,-0.317255278,0.146526944,-1.747327778,0.609899444,-0.436405436,0.103254,0.754951472,0.449432625,0.119150158,0.17925271,-2.502279597,0.757606119
1994-08-01,-0.317255278,0.146526944,-1.773765833,0.611364444,-0.436405436,0.103254,0.718584353,0.450419953,0.119150158,0.17925271,-2.492350418,0.759371227
1994-09-01,-0.317255278,0.146526944,-1.800203611,0.612825833,-0.436405436,0.103254,0.682217233,0.451405121,0.119150158,0.17925271,-2.482421238,0.761132241
1994-10-01,-0.317255278,0.146526944,-1.826641667,0.614283889,-0.436405436,0.103254,0.645850113,0.452388143,0.119150158,0.17925271,-2.472492058,0.76288919
1994-11-01,-0.317255278,0.146526944,-1.853079444,0.615738611,-0.436405436,0.103254,0.609482994,0.453369034,0.119150158,0.17925271,-2.462562878,0.764642102
1994-12-01,-0.317255278,0.146526944,-1.8795175,0.617189722,-0.436110623,0.103260015,0.573140442,0.454347921,0.118855345,0.179256175,-2.452658266,0.766391072
1995-01-01,-0.304192222,0.152684167,-1.904866944,0.618761667,-0.104351128,0.110028744,0.564444514,0.455456797,-0.199841094,0.188198776,-2.46931169,0.768314285
1995-02-01,-0.304192222,0.152684167,-1.930216111,0.620329444,-0.104351128,0.110028744,0.555748587,0.45656298,-0.199841094,0.188198776,-2.485965115,0.770232696
1995-03-01,-0.304192222,0.152684167,-1.955565556,0.621893333,-0.104351128,0.110028744,0.54705266,0.457666489,-0.199841094,0.188198776,-2.502618539,0.77214634
1995-04-01,-0.304192222,0.152684167,-1.980914722,0.623453333,-0.104351128,0.110028744,0.538356732,0.458767343,-0.199841094,0.188198776,-2.519271964,0.774055253
1995-05-01,-0.304192222,0.152684167,-2.006264167,0.625009444,-0.104351128,0.110028744,0.529660805,0.459865563,-0.199841094,0.188198776,-2.535925388,0.775959471
1995-06-01,-0.304192222,0.152684167,-2.031613611,0.626561667,-0.104351128,0.110028744,0.520964878,0.460961165,-0.199841094,0.188198776,-2.552578813,0.777859027
1995-07-01,-0.304192222,0.152684167,-2.056962778,0.62811,-0.104351128,0.110028744,0.51226895,0.46205417,-0.199841094,0.188198776,-2.569232237,0.779753955
1995-08-01,-0.304192222,0.152684167,-2.082312222,0.629654444,-0.104351128,0.110028744,0.503573023,0.463144596,-0.199841094,0.188198776,-2.585885662,0.78164429
1995-09-01,-0.304192222,0.152684167,-2.107661667,0.631195278,-0.104351128,0.110028744,0.494877095,0.46423246,-0.199841094,0.188198776,-2.602539086,0.783530064
1995-10-01,-0.304192222,0.152684167,-2.133010833,0.632732222,-0.104351128,0.110028744,0.486181168,0.465317781,-0.199841094,0.188198776,-2.619192511,0.78541131
1995-11-01,-0.304192222,0.152684167,-2.158360278,0.634265556,-0.104351128,0.110028744,0.477485241,0.466400577,-0.199841094,0.188198776,-2.635845935,0.787288061
1995-12-01,-0.304192222,0.152684167,-2.183709722,0.635795278,-0.104282375,0.110029396,0.468795043,0.467480877,-0.199909847,0.188199157,-2.652505089,0.789160356
1996-01-01,-0.248889722,0.157963056,-2.204450556,0.637428333,-0.026913113,0.110763772,0.466552283,0.468573105,-0.221976609,0.192927292,-2.67100314,0.791123134
1996-02-01,-0.248889722,0.157963056,-2.225191111,0.6390575,-0.026913113,0.110763772,0.464309524,0.469662793,-0.221976609,0.192927292,-2.689501191,0.793081054
1996-03-01,-0.248889722,0.157963056,-2.245931944,0.640682222,-0.026913113,0.110763772,0.462066764,0.470749959,-0.221976609,0.192927292,-2.707999241,0.795034152
1996-04-01,-0.248889722,0.157963056,-2.266672778,0.642303056,-0.026913113,0.110763772,0.459824005,0.47183462,-0.221976609,0.192927292,-2.726497292,0.796982464
1996-05-01,-0.248889722,0.157963056,-2.287413611,0.643919444,-0.026913113,0.110763772,0.457581246,0.472916793,-0.221976609,0.192927292,-2.744995343,0.798926025
1996-06-01,-0.248889722,0.157963056,-2.308154444,0.645532222,-0.026913113,0.110763772,0.455338486,0.473996495,-0.221976609,0.192927292,-2.763493394,0.800864869
1996-07-01,-0.248889722,0.157963056,-2.328895278,0.647140833,-0.026913113,0.110763772,0.453095727,0.475073743,-0.221976609,0.192927292,-2.781991444,0.802799031
1996-08-01,-0.248889722,0.157963056,-2.349636111,0.648745278,-0.026913113,0.110763772,0.450852967,0.476148555,-0.221976609,0.192927292,-2.800489495,0.804728543
1996-09-01,-0.248889722,0.157963056,-2.370376944,0.650345833,-0.026913113,0.110763772,0.448610208,0.477220945,-0.221976609,0.192927292,-2.818987546,0.806653441
1996-10-01,-0.248889722,0.157963056,-2.391117778,0.651942778,-0.026913113,0.110763772,0.446367449,0.478290932,-0.221976609,0.192927292,-2.837485597,0.808573756
1996-11-01,-0.248889722,0.157963056,-2.411858611,0.653535556,-0.026913113,0.110763772,0.444124689,0.479358529,-0.221976609,0.192927292,-2.855983647,0.810489521
1996-12-01,-0.248889722,0.157963056,-2.432599444,0.655124444,-0.02719074,0.110759644,0.441858794,0.480423675,-0.221698982,0.192924922,-2.874458563,0.812400722
1997-01-01,-0.210891389,0.231906667,-2.450173611,0.658536111,-0.339610121,0.106113699,0.413557951,0.481399264,0.128718732,0.255031016,-2.863732002,0.815729736
1997-02-01,-0.210891389,0.231906667,-2.467747778,0.66193,-0.339610121,0.106113699,0.385257107,0.482372879,0.128718732,0.255031016,-2.853005441,0.819045218
1997-03-01,-0.210891389,0.231906667,-2.485322222,0.665306667,-0.339610121,0.106113699,0.356956264,0.483344533,0.128718732,0.255031016,-2.84227888,0.822347334
1997-04-01,-0.210891389,0.231906667,-2.502896389,0.668666389,-0.339610121,0.106113699,0.32865542,0.484314237,0.128718732,0.255031016,-2.831552319,0.825636244
1997-05-01,-0.210891389,0.231906667,-2.520470833,0.672009444,-0.339610121,0.106113699,0.300354577,0.485282004,0.128718732,0.255031016,-2.820825758,0.828912103
1997-06-01,-0.210891389,0.231906667,-2.538045,0.675335833,-0.339610121,0.106113699,0.272053734,0.486247845,0.128718732,0.255031016,-2.810099197,0.832175068
1997-07-01,-0.210891389,0.231906667,-2.555619167,0.678645833,-0.339610121,0.106113699,0.24375289,0.487211771,0.128718732,0.255031016,-2.799372636,0.835425288
1997-08-01,-0.210891389,0.231906667,-2.573193611,0.681939722,-0.339610121,0.106113699,0.215452047,0.488173794,0.128718732,0.255031016,-2.788646075,0.838662912
1997-09-01,-0.210891389,0.231906667,-2.590767778,0.685217778,-0.339610121,0.106113699,0.187151203,0.489133924,0.128718732,0.255031016,-2.777919514,0.841888086
1997-10-01,-0.210891389,0.231906667,-2.608342222,0.688480278,-0.339610121,0.106113699,0.15885036,0.490092174,0.128718732,0.255031016,-2.767192953,0.845100951
1997-11-01,-0.210891389,0.231906667,-2.625916389,0.6917275,-0.339610121,0.106113699,0.130549516,0.491048554,0.128718732,0.255031016,-2.756466391,0.848301648
1997-12-01,-0.210891389,0.231906667,-2.643490556,0.694959444,-0.339162514,0.106122664,0.102285974,0.492003236,0.128271125,0.255034746,-2.745777131,0.851490407
1998-01-01,-0.261674444,0.192679444,-2.665296944,0.697181944,0.164538574,0.116211054,0.115997522,0.493145619,-0.426213019,0.225011949,-2.781294883,0.85396435
1998-02-01,-0.261674444,0.192679444,-2.687103056,0.699396944,0.164538574,0.116211054,0.129709069,0.494285362,-0.426213019,0.225011949,-2.816812634,0.856431147
1998-03-01,-0.261674444,0.192679444,-2.708909167,0.701605278,0.164538574,0.116211054,0.143420617,0.495422483,-0.426213019,0.225011949,-2.852330386,0.858890859
1998-04-01,-0.261674444,0.192679444,-2.730715556,0.703806667,0.164538574,0.116211054,0.157132165,0.496557,-0.426213019,0.225011949,-2.887848137,0.861343547
1998-05-01,-0.261674444,0.192679444,-2.752521667,0.706001111,0.164538574,0.116211054,0.170843713,0.49768893,-0.426213019,0.225011949,-2.923365889,0.863789271
1998-06-01,-0.261674444,0.192679444,-2.774327778,0.708188889,0.164538574,0.116211054,0.184555261,0.498818292,-0.426213019,0.225011949,-2.95888364,0.866228089
1998-07-01,-0.261674444,0.192679444,-2.796134167,0.710369722,0.164538574,0.116211054,0.198266809,0.499945103,-0.426213019,0.225011949,-2.994401392,0.868660061
1998-08-01,-0.261674444,0.192679444,-2.817940278,0.712543889,0.164538574,0.116211054,0.211978356,0.50106938,-0.426213019,0.225011949,-3.029919144,0.871085242
1998-09-01,-0.261674444,0.192679444,-2.839746389,0.714711667,0.164538574,0.116211054,0.225689904,0.50219114,-0.426213019,0.225011949,-3.065436895,0.873503691
1998-10-01,-0.261674444,0.192679444,-2.8615525,0.716872778,0.164538574,0.116211054,0.239401452,0.5033104,-0.426213019,0.225011949,-3.100954647,0.875915461
1998-11-01,-0.261674444,0.192679444,-2.883358889,0.719027222,0.164538574,0.116211054,0.253113,0.504427176,-0.426213019,0.225011949,-3.136472398,0.87832061
1998-12-01,-0.261674444,0.192679444,-2.905165,0.721175556,0.164212695,0.116203835,0.266797391,0.505541347,-0.425887139,0.225008221,-3.171962993,0.880719111
1999-01-01,-0.333248056,0.1830775,-2.932935833,0.723109444,-0.202505832,0.10807955,0.249921905,0.506503195,-0.130742223,0.21259953,-3.182858178,0.882854857
1999-02-01,-0.333248056,0.1830775,-2.960706389,0.725038056,-0.202505832,0.10807955,0.233046419,0.507463219,-0.130742223,0.21259953,-3.193753364,0.88498545
1999-03-01,-0.333248056,0.1830775,-2.988476944,0.726961667,-0.202505832,0.10807955,0.216170933,0.508421431,-0.130742223,0.21259953,-3.204648549,0.887110925
1999-04-01,-0.333248056,0.1830775,-3.016247778,0.728880278,-0.202505832,0.10807955,0.199295447,0.50937784,-0.130742223,0.21259953,-3.215543734,0.88923132
1999-05-01,-0.333248056,0.1830775,-3.044018333,0.730793889,-0.202505832,0.10807955,0.182419961,0.510332456,-0.130742223,0.21259953,-3.22643892,0.89134667
1999-06-01,-0.333248056,0.1830775,-3.071789167,0.7327025,-0.202505832,0.10807955,0.165544475,0.511285291,-0.130742223,0.21259953,-3.237334105,0.893457013
1999-07-01,-0.333248056,0.1830775,-3.099559722,0.734605833,-0.202505832,0.10807955,0.148668989,0.512236353,-0.130742223,0.21259953,-3.24822929,0.895562382
1999-08-01,-0.333248056,0.1830775,-3.127330556,0.736504444,-0.202505832,0.10807955,0.131793503,0.513185652,-0.130742223,0.21259953,-3.259124475,0.897662814
1999-09-01,-0.333248056,0.1830775,-3.155101111,0.738398333,-0.202505832,0.10807955,0.114918017,0.514133199,-0.130742223,0.21259953,-3.270019661,0.899758342
1999-10-01,-0.333248056,0.1830775,-3.182871667,0.740287222,-0.202505832,0.10807955,0.098042531,0.515079002,-0.130742223,0.21259953,-3.280914846,0.901849001
1999-11-01,-0.333248056,0.1830775,-3.2106425,0.742171389,-0.202505832,0.10807955,0.081167045,0.516023072,-0.130742223,0.21259953,-3.291810031,0.903934825
1999-12-01,-0.333248056,0.1830775,-3.238413056,0.744050833,-0.202387807,0.108081024,0.064301394,0.516965444,-0.130860249,0.212600279,-3.302715052,0.906015861
2000-01-01,-0.365620833,0.173387778,-3.268881389,0.745732222,-0.069571262,0.109739791,0.058503789,0.517935168,-0.296049571,0.205197815,-3.32738585,0.907950211
2000-02-01,-0.365620833,0.173387778,-3.29935,0.747410278,-0.069571262,0.109739791,0.052706184,0.51890308,-0.296049571,0.205197815,-3.352056647,0.909880449
2000-03-01,-0.365620833,0.173387778,-3.329818333,0.749084167,-0.069571262,0.109739791,0.046908579,0.519869191,-0.296049571,0.205197815,-3.376727445,0.911806601
2000-04-01,-0.365620833,0.173387778,-3.360286667,0.750754722,-0.069571262,0.109739791,0.041110974,0.520833509,-0.296049571,0.205197815,-3.401398242,0.913728692
