# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: East Antarctica Gt
Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
1989-05-01,-63.49,33.2544,-61.9018,130.4465,-41.48425293,22.36797142,268.8214973,75.67261945,-22.00574707,40.07719133,-330.723164,150.8066129
1989-06-01,-63.49,33.2544,-67.1927,130.7992,-41.48425293,22.36797142,265.3644762,75.94760813,-22.00574707,40.07719133,-332.5569762,151.249737
1989-07-01,-63.49,33.2544,-72.4835,131.151,-41.48425293,22.36797142,261.9074551,76.22160473,-22.00574707,40.07719133,-334.3907885,151.6915666
1989-08-01,-63.49,33.2544,-77.7743,131.5019,-41.48425293,22.36797142,258.4504341,76.49461991,-22.00574707,40.07719133,-336.2246007,152.1321131
1989-09-01,-63.49,33.2544,-83.0652,131.8518,-41.48425293,22.36797142,254.993413,76.76666413,-22.00574707,40.07719133,-338.058413,152.5713875
1989-10-01,-63.49,33.2544,-88.356,132.2008,-41.48425293,22.36797142,251.5363919,77.03774769,-22.00574707,40.07719133,-339.8922252,153.0094008
1989-11-01,-63.49,33.2544,-93.6468,132.5489,-41.48425293,22.36797142,248.0793708,77.30788068,-22.00574707,40.07719133,-341.7260375,153.4461637
1989-12-01,-63.49,33.2544,-98.9377,132.8961,-41.43641699,22.36832467,244.6263361,77.57708154,-22.05358301,40.07738849,-343.5638361,153.8816913
1990-01-01,22.3838,33.5528,-97.0723,133.2486,12.39428711,22.76584435,245.6591933,77.85495416,9.989512891,40.54718309,-342.7313767,154.3262165
1990-02-01,22.3838,33.5528,-95.207,133.6001,12.39428711,22.76584435,246.6920506,78.13183854,9.989512891,40.54718309,-341.8989173,154.7694649
1990-03-01,22.3838,33.5528,-93.3417,133.9508,12.39428711,22.76584435,247.7249079,78.40774516,9.989512891,40.54718309,-341.0664579,155.2114476
1990-04-01,22.3838,33.5528,-91.4764,134.3005,12.39428711,22.76584435,248.7577651,78.6826843,9.989512891,40.54718309,-340.2339985,155.6521752
1990-05-01,22.3838,33.5528,-89.6111,134.6493,12.39428711,22.76584435,249.7906224,78.95666607,9.989512891,40.54718309,-339.401539,156.0916583
1990-06-01,22.3838,33.5528,-87.7457,134.9972,12.39428711,22.76584435,250.8234796,79.22970039,9.989512891,40.54718309,-338.5690796,156.5299076
1990-07-01,22.3838,33.5528,-85.8804,135.3443,12.39428711,22.76584435,251.8563369,79.50179703,9.989512891,40.54718309,-337.7366202,156.9669333
1990-08-01,22.3838,33.5528,-84.0151,135.6904,12.39428711,22.76584435,252.8891942,79.77296558,9.989512891,40.54718309,-336.9041608,157.4027456
1990-09-01,22.3838,33.5528,-82.1498,136.0357,12.39428711,22.76584435,253.9220514,80.04321549,9.989512891,40.54718309,-336.0717014,157.8373546
1990-10-01,22.3838,33.5528,-80.2845,136.3801,12.39428711,22.76584435,254.9549087,80.31255601,9.989512891,40.54718309,-335.239242,158.2707702
1990-11-01,22.3838,33.5528,-78.4192,136.7236,12.39428711,22.76584435,255.9877659,80.58099627,9.989512891,40.54718309,-334.4067826,158.7030021
1990-12-01,22.3838,33.5528,-76.5538,137.0662,12.42591105,22.76641628,257.0232585,80.84855866,9.957888951,40.54750422,-333.5769585,159.1340668
1991-01-01,64.1381,33.329,-71.209,137.4035,48.01293945,23.41002846,261.0243368,81.13050325,16.12516055,40.72900285,-332.2331951,159.567819
1991-02-01,64.1381,33.329,-65.8642,137.7399,48.01293945,23.41002846,265.0254151,81.41147142,16.12516055,40.72900285,-330.8894318,160.0003953
1991-03-01,64.1381,33.329,-60.5193,138.0756,48.01293945,23.41002846,269.0264934,81.69147324,16.12516055,40.72900285,-329.5456684,160.4318053
1991-04-01,64.1381,33.329,-55.1745,138.4104,48.01293945,23.41002846,273.0275717,81.97051861,16.12516055,40.72900285,-328.201905,160.8620583
1991-05-01,64.1381,33.329,-49.8296,138.7444,48.01293945,23.41002846,277.02865,82.24861727,16.12516055,40.72900285,-326.8581416,161.2911635
1991-06-01,64.1381,33.329,-44.4848,139.0775,48.01293945,23.41002846,281.0297282,82.52577878,16.12516055,40.72900285,-325.5143782,161.7191302
1991-07-01,64.1381,33.329,-39.1399,139.4099,48.01293945,23.41002846,285.0308065,82.80201256,16.12516055,40.72900285,-324.1706149,162.1459673
1991-08-01,64.1381,33.329,-33.7951,139.7415,48.01293945,23.41002846,289.0318848,83.07732787,16.12516055,40.72900285,-322.8268515,162.5716838
1991-09-01,64.1381,33.329,-28.4503,140.0724,48.01293945,23.41002846,293.0329631,83.35173379,16.12516055,40.72900285,-321.4830881,162.9962883
1991-10-01,64.1381,33.329,-23.1054,140.4024,48.01293945,23.41002846,297.0340414,83.6252393,16.12516055,40.72900285,-320.1393247,163.4197897
1991-11-01,64.1381,33.329,-17.7606,140.7317,48.01293945,23.41002846,301.0351197,83.89785318,16.12516055,40.72900285,-318.7955614,163.8421963
1991-12-01,64.1381,33.329,-12.4157,141.0602,48.05089007,23.41112238,305.0393605,84.16960947,16.08720993,40.72963162,-317.4549605,164.2635298
1992-01-01,20.1875,41.3214,-10.7335,141.5636,90.75744629,24.6421299,312.602481,84.46967527,-70.56994629,48.11125299,-323.3357894,164.8496232
1992-02-01,20.1875,41.3214,-9.0512,142.0653,90.75744629,24.6421299,320.1656016,84.7686789,-70.56994629,48.11125299,-329.2166182,165.4336403
1992-03-01,20.1875,41.3214,-7.3689,142.5652,90.75744629,24.6421299,327.7287221,85.06663156,-70.56994629,48.11125299,-335.0974471,166.0156029
1992-04-01,50.7781,63.0493,-3.1374,143.7223,90.75744629,24.6421299,335.2918426,85.36354425,-39.97934629,67.69378699,-338.4290593,167.1617514
1992-05-01,48.7385,86.9211,0.9242,145.8962,90.75744629,24.6421299,342.8549631,85.65942779,-42.01894629,90.34662247,-341.9306381,169.1841024
1992-06-01,48.7385,86.9211,4.9857,148.0382,90.75744629,24.6421299,350.4180837,85.9542928,-42.01894629,90.34662247,-345.432217,171.182563
1992-07-01,48.7385,86.9211,9.0473,150.1497,90.75744629,24.6421299,357.9812042,86.24814974,-42.01894629,90.34662247,-348.9337959,173.1579604
1992-08-01,48.7385,86.9211,13.1088,152.2318,90.75744629,24.6421299,365.5443247,86.54100887,-42.01894629,90.34662247,-352.4353747,175.1110751
1992-09-01,48.7385,86.9211,17.1703,154.2859,90.75744629,24.6421299,373.1074452,86.83288028,-42.01894629,90.34662247,-355.9369536,177.0426446
1992-10-01,48.7385,86.9211,21.2319,156.313,90.75744629,24.6421299,380.6705658,87.12377391,-42.01894629,90.34662247,-359.4385324,178.9533665
1992-11-01,48.7385,86.9211,25.2934,158.3141,90.75744629,24.6421299,388.2336863,87.41369952,-42.01894629,90.34662247,-362.9401113,180.8439016
1992-12-01,48.7385,86.9211,29.355,160.2902,90.67047742,24.64068379,395.7895594,87.70263284,-41.93197742,90.34622805,-366.4344427,182.7148604
1993-01-01,-13.7534,52.1561,28.2088,160.9958,-7.197265625,23.01334572,395.1897873,87.95388743,-6.556134375,57.00765605,-366.9807873,183.454471
1993-02-01,-13.7534,52.1561,27.0627,161.6983,-7.197265625,23.01334572,394.5900151,88.20442632,-6.556134375,57.00765605,-367.5271318,184.1911119
1993-03-01,-13.7534,52.1561,25.9166,162.3977,-7.197265625,23.01334572,393.990243,88.45425559,-6.556134375,57.00765605,-368.0734763,184.9248183
1993-04-01,-13.7534,52.1561,24.7705,163.0942,-7.197265625,23.01334572,393.3904709,88.70338122,-6.556134375,57.00765605,-368.6198209,185.6556252
1993-05-01,-13.7534,52.1561,23.6244,163.7877,-7.197265625,23.01334572,392.7906987,88.95180913,-6.556134375,57.00765605,-369.1661654,186.3835667
1993-06-01,-13.7534,52.1561,22.4782,164.4782,-7.197265625,23.01334572,392.1909266,89.19954516,-6.556134375,57.00765605,-369.7125099,187.1086761
1993-07-01,-13.7534,52.1561,21.3321,165.1659,-7.197265625,23.01334572,391.5911545,89.44659504,-6.556134375,57.00765605,-370.2588545,187.8309863
1993-08-01,-13.7534,52.1561,20.186,165.8507,-7.197265625,23.01334572,390.9913823,89.69296446,-6.556134375,57.00765605,-370.805199,188.5505295
1993-09-01,-13.7534,52.1561,19.0399,166.5327,-7.197265625,23.01334572,390.3916102,89.93865899,-6.556134375,57.00765605,-371.3515435,189.2673372
1993-10-01,-13.7534,52.1561,17.8938,167.212,-7.197265625,23.01334572,389.7918381,90.18368417,-6.556134375,57.00765605,-371.8978881,189.9814403
1993-11-01,-13.7534,52.1561,16.7476,167.8885,-7.197265625,23.01334572,389.1920659,90.42804542,-6.556134375,57.00765605,-372.4442326,190.6928693
1993-12-01,-13.7534,52.1561,15.6015,168.5622,-7.2990627,23.01083995,388.5838107,90.67169512,-6.4543373,57.00664455,-372.982094,191.4016289
1994-01-01,-52.3133,37.7364,11.2421,168.9139,-121.8532715,20.19105339,378.4293714,90.85884391,69.53997148,42.79853411,-367.1870964,191.7999646
1994-02-01,-52.3133,37.7364,6.8826,169.2648,-121.8532715,20.19105339,368.2749321,91.04560801,69.53997148,42.79853411,-361.3920988,192.1974748
1994-03-01,-52.3133,37.7364,2.5232,169.6149,-121.8532715,20.19105339,358.1204928,91.23198978,69.53997148,42.79853411,-355.5971012,192.5941645
1994-04-01,-52.3133,37.7364,-1.8362,169.9644,-121.8532715,20.19105339,347.9660535,91.41799155,69.53997148,42.79853411,-349.8021035,192.9900388
1994-05-01,-52.3133,37.7364,-6.1957,170.3131,-121.8532715,20.19105339,337.8116142,91.60361565,69.53997148,42.79853411,-344.0071059,193.3851027
1994-06-01,-52.3133,37.7364,-10.5551,170.6612,-121.8532715,20.19105339,327.657175,91.78886437,69.53997148,42.79853411,-338.2121083,193.7793612
1994-07-01,-52.3133,37.7364,-14.9146,171.0085,-121.8532715,20.19105339,317.5027357,91.97373996,69.53997148,42.79853411,-332.4171107,194.1728192
1994-08-01,-52.3133,37.7364,-19.274,171.3551,-121.8532715,20.19105339,307.3482964,92.15824469,69.53997148,42.79853411,-326.622113,194.5654815
1994-09-01,-52.3133,37.7364,-23.6335,171.701,-121.8532715,20.19105339,297.1938571,92.34238076,69.53997148,42.79853411,-320.8271154,194.957353
1994-10-01,-52.3133,37.7364,-27.9929,172.0463,-121.8532715,20.19105339,287.0394178,92.52615039,69.53997148,42.79853411,-315.0321178,195.3484384
1994-11-01,-52.3133,37.7364,-32.3523,172.3908,-121.8532715,20.19105339,276.8849785,92.70955575,69.53997148,42.79853411,-309.2371202,195.7387423
1994-12-01,-52.3133,37.7364,-36.7118,172.7346,-121.7432185,20.1928728,266.7397103,92.89263195,69.42991847,42.79939248,-303.4512936,196.1282852
1995-01-01,-16.0123,41.4809,-38.0462,173.1492,2.1015625,22.24028969,266.9148405,93.11423242,-18.1138625,47.06692629,-304.9607822,196.5983526
1995-02-01,-16.0123,41.4809,-39.3805,173.5628,2.1015625,22.24028969,267.0899707,93.33530676,-18.1138625,47.06692629,-306.4702707,197.0672987
1995-03-01,-16.0123,41.4809,-40.7149,173.9753,2.1015625,22.24028969,267.2651009,93.5558587,-18.1138625,47.06692629,-307.9797593,197.5351315
1995-04-01,-16.0123,41.4809,-42.0492,174.3869,2.1015625,22.24028969,267.4402311,93.77589192,-18.1138625,47.06692629,-309.4892478,198.0018589
1995-05-01,-16.0123,41.4809,-43.3836,174.7976,2.1015625,22.24028969,267.6153613,93.99541007,-18.1138625,47.06692629,-310.9987363,198.4674888
1995-06-01,-16.0123,41.4809,-44.718,175.2073,2.1015625,22.24028969,267.7904915,94.21441674,-18.1138625,47.06692629,-312.5082249,198.9320288
1995-07-01,-16.0123,41.4809,-46.0523,175.616,2.1015625,22.24028969,267.9656218,94.4329155,-18.1138625,47.06692629,-314.0177134,199.3954865
1995-08-01,-16.0123,41.4809,-47.3867,176.0238,2.1015625,22.24028969,268.140752,94.65090987,-18.1138625,47.06692629,-315.527202,199.8578695
1995-09-01,-16.0123,41.4809,-48.7211,176.4306,2.1015625,22.24028969,268.3158822,94.86840332,-18.1138625,47.06692629,-317.0366905,200.3191853
1995-10-01,-16.0123,41.4809,-50.0554,176.8365,2.1015625,22.24028969,268.4910124,95.08539928,-18.1138625,47.06692629,-318.546179,200.7794411
1995-11-01,-16.0123,41.4809,-51.3898,177.2414,2.1015625,22.24028969,268.6661426,95.30190116,-18.1138625,47.06692629,-320.0556676,201.2386442
1995-12-01,-16.0123,41.4809,-52.7241,177.6455,2.139350977,22.24138978,268.8444218,95.51793366,-18.15165098,47.06744612,-321.5683052,201.696812
1996-01-01,4.0977,44.4445,-52.3827,178.1082,44.66345215,23.4793396,272.5663762,95.75810985,-40.56575215,50.26522623,-324.9487845,202.2180837
1996-02-01,4.0977,44.4445,-52.0412,178.5697,44.66345215,23.4793396,276.2883305,95.99768514,-40.56575215,50.26522623,-328.3292639,202.7380152
1996-03-01,4.0977,44.4445,-51.6997,179.03,44.66345215,23.4793396,280.0102849,96.23666403,-40.56575215,50.26522623,-331.7097432,203.2566167
1996-04-01,4.0977,44.4445,-51.3582,179.4891,44.66345215,23.4793396,283.7322392,96.47505094,-40.56575215,50.26522623,-335.0902226,203.7738984
1996-05-01,4.0977,44.4445,-51.0168,179.9471,44.66345215,23.4793396,287.4541936,96.71285026,-40.56575215,50.26522623,-338.4707019,204.2898702
1996-06-01,4.0977,44.4445,-50.6753,180.4039,44.66345215,23.4793396,291.1761479,96.9500663,-40.56575215,50.26522623,-341.8511812,204.8045422
1996-07-01,4.0977,44.4445,-50.3338,180.8596,44.66345215,23.4793396,294.8981023,97.18670334,-40.56575215,50.26522623,-345.2316606,205.317924
1996-08-01,4.0977,44.4445,-49.9924,181.3141,44.66345215,23.4793396,298.6200566,97.4227656,-40.56575215,50.26522623,-348.6121399,205.8300254
1996-09-01,4.0977,44.4445,-49.6509,181.7674,44.66345215,23.4793396,302.3420109,97.65825724,-40.56575215,50.26522623,-351.9926193,206.3408558
1996-10-01,4.0977,44.4445,-49.3094,182.2197,44.66345215,23.4793396,306.0639653,97.89318239,-40.56575215,50.26522623,-355.3730986,206.8504247
1996-11-01,4.0977,44.4445,-48.9679,182.6708,44.66345215,23.4793396,309.7859196,98.12754511,-40.56575215,50.26522623,-358.753578,207.3587413
1996-12-01,4.0977,44.4445,-48.6265,183.1208,44.51527836,23.47651577,313.4955262,98.36129325,-40.41757836,50.26390726,-362.1217095,207.8657884
1997-01-01,-21.8083,75.9387,-50.4438,184.4283,-122.2275391,20.29880524,303.3098979,98.53568289,100.4192391,78.60488313,-353.7534396,209.1006455
1997-02-01,-21.8083,75.9387,-52.2612,185.7265,-122.2275391,20.29880524,293.1242697,98.70976443,100.4192391,78.60488313,-345.3851697,210.3282529
1997-03-01,-21.8083,75.9387,-54.0785,187.0158,-122.2275391,20.29880524,282.9386414,98.88353951,100.4192391,78.60488313,-337.0168997,211.5487366
1997-04-01,-21.8083,75.9387,-55.8959,188.2962,-122.2275391,20.29880524,272.7530131,99.05700974,100.4192391,78.60488313,-328.6486298,212.7622192
1997-05-01,-21.8083,75.9387,-57.7132,189.568,-122.2275391,20.29880524,262.5673849,99.23017672,100.4192391,78.60488313,-320.2803599,213.96882
1997-06-01,-21.8083,75.9387,-59.5306,190.8313,-122.2275391,20.29880524,252.3817566,99.40304203,100.4192391,78.60488313,-311.91209,215.1686546
1997-07-01,-21.8083,75.9387,-61.348,192.0863,-122.2275391,20.29880524,242.1961284,99.57560724,100.4192391,78.60488313,-303.54382,216.3618356
1997-08-01,-21.8083,75.9387,-63.1653,193.3331,-122.2275391,20.29880524,232.0105001,99.74787391,100.4192391,78.60488313,-295.1755501,217.5484725
1997-09-01,-21.8083,75.9387,-64.9827,194.572,-122.2275391,20.29880524,221.8248719,99.91984358,100.4192391,78.60488313,-286.8072802,218.7286718
1997-10-01,-21.8083,75.9387,-66.8,195.803,-122.2275391,20.29880524,211.6392436,100.0915178,100.4192391,78.60488313,-278.4390103,219.9025372
1997-11-01,-21.8083,75.9387,-68.6174,197.0263,-122.2275391,20.29880524,201.4536154,100.2628981,100.4192391,78.60488313,-270.0707404,221.0701695
1997-12-01,-21.8083,75.9387,-70.4347,198.2421,-122.1101282,20.30144592,191.2777713,100.4340304,100.3018282,78.6055651,-261.7122547,222.2316872
1998-01-01,-48.1237,60.2486,-74.445,199.0035,10.01452637,23.27305222,192.1123152,100.6584855,-58.13822637,64.58737308,-266.5571069,223.012444
1998-02-01,-48.1237,60.2486,-78.4554,199.7621,10.01452637,23.27305222,192.9468591,100.8824412,-58.13822637,64.58737308,-271.4019591,223.790477
1998-03-01,-48.1237,60.2486,-82.4657,200.5178,10.01452637,23.27305222,193.7814029,101.1059009,-58.13822637,64.58737308,-276.2468113,224.5658144
1998-04-01,-48.1237,60.2486,-86.476,201.2707,10.01452637,23.27305222,194.6159468,101.3288678,-58.13822637,64.58737308,-281.0916635,225.3384841
1998-05-01,-48.1237,60.2486,-90.4863,202.0207,10.01452637,23.27305222,195.4504907,101.5513451,-58.13822637,64.58737308,-285.9365157,226.1085134
1998-06-01,-48.1237,60.2486,-94.4966,202.768,10.01452637,23.27305222,196.2850345,101.7733361,-58.13822637,64.58737308,-290.7813679,226.8759292
1998-07-01,-48.1237,60.2486,-98.5069,203.5125,10.01452637,23.27305222,197.1195784,101.9948439,-58.13822637,64.58737308,-295.6262201,227.6407579
1998-08-01,-48.1237,60.2486,-102.5172,204.2544,10.01452637,23.27305222,197.9541223,102.2158718,-58.13822637,64.58737308,-300.4710723,228.4030255
1998-09-01,-48.1237,60.2486,-106.5275,204.9935,10.01452637,23.27305222,198.7886661,102.4364227,-58.13822637,64.58737308,-305.3159244,229.1627576
1998-10-01,-48.1237,60.2486,-110.5378,205.73,10.01452637,23.27305222,199.62321,102.6564997,-58.13822637,64.58737308,-310.1607766,229.9199793
1998-11-01,-48.1237,60.2486,-114.5481,206.4639,10.01452637,23.27305222,200.4577538,102.876106,-58.13822637,64.58737308,-315.0056288,230.6747153
1998-12-01,-48.1237,60.2486,-118.5584,207.1951,9.917119869,23.27137426,201.2841805,103.0952129,-58.04081987,64.58676848,-319.8423638,231.4269759
1999-01-01,-74.197,56.491,-124.7415,207.8359,-99.69628906,21.38314247,192.9761564,103.2798439,25.49928906,60.40258159,-317.7174231,232.082926
1999-02-01,-74.197,56.491,-130.9246,208.4747,-99.69628906,21.38314247,184.6681323,103.4641454,25.49928906,60.40258159,-315.5924823,232.7370272
1999-03-01,-74.197,56.491,-137.1077,209.1115,-99.69628906,21.38314247,176.3601082,103.6481192,25.49928906,60.40258159,-313.4675416,233.3892954
1999-04-01,-74.197,56.491,-143.2907,209.7464,-99.69628906,21.38314247,168.0520841,103.8317671,25.49928906,60.40258159,-311.3426008,234.0397456
1999-05-01,-74.197,56.491,-149.4738,210.3794,-99.69628906,21.38314247,159.7440601,104.0150907,25.49928906,60.40258159,-309.2176601,234.6883931
1999-06-01,-74.197,56.491,-155.6569,211.0105,-99.69628906,21.38314247,151.436036,104.1980917,25.49928906,60.40258159,-307.0927193,235.3352527
1999-07-01,-74.197,56.491,-161.84,211.6397,-99.69628906,21.38314247,143.1280119,104.380772,25.49928906,60.40258159,-304.9677785,235.9803393
1999-08-01,-74.197,56.491,-168.0231,212.2671,-99.69628906,21.38314247,134.8199878,104.563133,25.49928906,60.40258159,-302.8428378,236.6236671
1999-09-01,-74.197,56.491,-174.2061,212.8926,-99.69628906,21.38314247,126.5119637,104.7451766,25.49928906,60.40258159,-300.717897,237.2652507
1999-10-01,-74.197,56.491,-180.3892,213.5162,-99.69628906,21.38314247,118.2039396,104.9269043,25.49928906,60.40258159,-298.5929563,237.905104
1999-11-01,-74.197,56.491,-186.5723,214.1381,-99.69628906,21.38314247,109.8959155,105.1083179,25.49928906,60.40258159,-296.4680155,238.543241
1999-12-01,-74.197,56.491,-192.7554,214.7581,-99.66746457,21.38380925,101.5902935,105.2894301,25.47046457,60.40281764,-294.3454768,239.1796805
2000-01-01,-64.8705,51.2694,-198.1613,215.2675,-67.23071289,22.13414383,95.98773407,105.4831304,2.360212891,55.84327801,-294.1487924,239.7223231
2000-02-01,-64.8705,51.2694,-203.5671,215.7757,-67.23071289,22.13414383,90.38517466,105.6764756,2.360212891,55.84327801,-293.952108,240.2637402
2000-03-01,-64.8705,51.2694,-208.973,216.2827,-67.23071289,22.13414383,84.78261525,105.8694677,2.360212891,55.84327801,-293.7554236,240.80394
2000-04-01,-64.8705,51.2694,-214.3789,216.7884,-67.23071289,22.13414383,79.18005585,106.0621086,2.360212891,55.84327801,-293.5587392,241.3429306
2000-05-01,-64.8705,51.2694,-219.7848,217.2931,-67.23071289,22.13414383,73.57749644,106.2544003,2.360212891,55.84327801,-293.3620548,241.8807202
2000-06-01,-64.8705,51.2694,-225.1906,217.7965,-67.23071289,22.13414383,67.97493703,106.4463446,2.360212891,55.84327801,-293.1653704,242.4173168
2000-07-01,-64.8705,51.2694,-230.5965,218.2988,-67.23071289,22.13414383,62.37237762,106.6379434,2.360212891,55.84327801,-292.968686,242.9527281
2000-08-01,-64.8705,51.2694,-236.0024,218.7999,-67.23071289,22.13414383,56.76981822,106.8291985,2.360212891,55.84327801,-292.7720015,243.4869622
2000-09-01,-64.8705,51.2694,-241.4083,219.2999,-67.23071289,22.13414383,51.16725881,107.0201119,2.360212891,55.84327801,-292.5753171,244.0200267
2000-10-01,-64.8705,51.2694,-246.8141,219.7988,-67.23071289,22.13414383,45.5646994,107.2106853,2.360212891,55.84327801,-292.3786327,244.5519292
2000-11-01,-64.8705,51.2694,-252.22,220.2965,-67.23071289,22.13414383,39.96213999,107.4009206,2.360212891,55.84327801,-292.1819483,245.0826773
2000-12-01,-64.8705,51.2694,-257.6259,220.7931,-67.12810557,22.13559062,34.3681312,107.5908443,2.257605568,55.84385148,-291.9938145,245.6122894
2001-01-01,13.4856,47.0343,-256.5021,221.2102,48.33789063,23.76368713,38.39628875,107.8093186,-34.85229063,52.69666216,-294.8981721,246.0829296
2001-02-01,13.4856,47.0343,-255.3783,221.6265,48.33789063,23.76368713,42.4244463,108.0273511,-34.85229063,52.69666216,-297.8025296,246.5526714
2001-03-01,13.4856,47.0343,-254.2545,222.042,48.33789063,23.76368713,46.45260385,108.2449444,-34.85229063,52.69666216,-300.7068872,247.0215199
2001-04-01,13.4856,47.0343,-253.1307,222.4568,48.33789063,23.76368713,50.4807614,108.4621012,-34.85229063,52.69666216,-303.6112447,247.4894802
2001-05-01,13.4856,47.0343,-252.0069,222.8707,48.33789063,23.76368713,54.50891896,108.678824,-34.85229063,52.69666216,-306.5156023,247.9565573
2001-06-01,13.4856,47.0343,-250.8831,223.2839,48.33789063,23.76368713,58.53707651,108.8951156,-34.85229063,52.69666216,-309.4199598,248.4227563
2001-07-01,13.4856,47.0343,-249.7593,223.6964,48.33789063,23.76368713,62.56523406,109.1109784,-34.85229063,52.69666216,-312.3243174,248.888082
2001-08-01,13.4856,47.0343,-248.6355,224.108,48.33789063,23.76368713,66.59339161,109.326415,-34.85229063,52.69666216,-315.2286749,249.3525394
2001-09-01,13.4856,47.0343,-247.5117,224.519,48.33789063,23.76368713,70.62154916,109.5414278,-34.85229063,52.69666216,-318.1330325,249.8161333
2001-10-01,13.4856,47.0343,-246.3879,224.9292,48.33789063,23.76368713,74.64970672,109.7560195,-34.85229063,52.69666216,-321.0373901,250.2788684
2001-11-01,13.4856,47.0343,-245.2641,225.3386,48.33789063,23.76368713,78.67786427,109.9701924,-34.85229063,52.69666216,-323.9417476,250.7407495
