# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: West Antarctica mm
Date,Mass balance (mm/yr),Mass balance uncertainty (mm/yr),Cumulative mass balance anomaly (mm),Cumulative mass balance anomaly uncertainty (mm),Surface mass balance anomaly (mm/yr),Surface mass balance anomaly uncertainty (mm/yr),Cumulative surface mass balance anomaly (mm),Cumulative surface mass balance anomaly uncertainty (mm),Dynamics mass balance anomaly (mm/yr),Dynamics mass balance anomaly uncertainty (mm/yr),Cumulative dynamics mass balance anomaly (mm),Cumulative dynamics mass balance anomaly uncertainty (mm)
1988-08-01,-0.087778889,0.057938889,-0.653905556,0.219296667,0.13666704,0.030089084,0.363448898,0.087933804,-0.224445929,0.065286046,-1.01735399,0.236269545
1988-09-01,-0.087778889,0.057938889,-0.661220556,0.219933333,0.13666704,0.030089084,0.374837818,0.088361756,-0.224445929,0.065286046,-1.036057818,0.237020014
1988-10-01,-0.087778889,0.057938889,-0.668535278,0.220568611,0.13666704,0.030089084,0.386226738,0.088787646,-0.224445929,0.065286046,-1.054761645,0.237768114
1988-11-01,-0.087778889,0.057938889,-0.675850278,0.221201667,0.13666704,0.030089084,0.397615658,0.089211502,-0.224445929,0.065286046,-1.073465472,0.238513867
1988-12-01,-0.087778889,0.057938889,-0.683165278,0.221833056,0.136415971,0.030084085,0.408983655,0.089633214,-0.22419486,0.065283742,-1.092148377,0.239257244
1989-01-01,-0.155156667,0.057944722,-0.696095,0.222463056,-0.14611613,0.024457886,0.396807311,0.089910857,-0.009040537,0.062894984,-1.092901756,0.239945154
1989-02-01,-0.155156667,0.057944722,-0.709024722,0.223090833,-0.14611613,0.024457886,0.384630967,0.090187644,-0.009040537,0.062894984,-1.093655134,0.240631098
1989-03-01,-0.155156667,0.057944722,-0.721954444,0.223717222,-0.14611613,0.024457886,0.372454623,0.090463585,-0.009040537,0.062894984,-1.094408512,0.241315092
1989-04-01,-0.155156667,0.057944722,-0.734884167,0.224341667,-0.14611613,0.024457886,0.360278279,0.090738686,-0.009040537,0.062894984,-1.09516189,0.241997153
1989-05-01,-0.155156667,0.057944722,-0.747813889,0.224964444,-0.14611613,0.024457886,0.348101935,0.091012956,-0.009040537,0.062894984,-1.095915268,0.242677296
1989-06-01,-0.155156667,0.057944722,-0.760743611,0.225585278,-0.14611613,0.024457886,0.33592559,0.091286402,-0.009040537,0.062894984,-1.096668646,0.243355539
1989-07-01,-0.155156667,0.057944722,-0.773673333,0.226204722,-0.14611613,0.024457886,0.323749246,0.091559031,-0.009040537,0.062894984,-1.097422024,0.244031897
1989-08-01,-0.155156667,0.057944722,-0.786603056,0.226822222,-0.14611613,0.024457886,0.311572902,0.091830851,-0.009040537,0.062894984,-1.098175402,0.244706385
1989-09-01,-0.155156667,0.057944722,-0.799532778,0.227438333,-0.14611613,0.024457886,0.299396558,0.092101869,-0.009040537,0.062894984,-1.09892878,0.245379019
1989-10-01,-0.155156667,0.057944722,-0.8124625,0.2280525,-0.14611613,0.024457886,0.287220214,0.092372092,-0.009040537,0.062894984,-1.099682158,0.246049815
1989-11-01,-0.155156667,0.057944722,-0.825392222,0.228665278,-0.14611613,0.024457886,0.27504387,0.092641526,-0.009040537,0.062894984,-1.100435536,0.246718787
1989-12-01,-0.155156667,0.057944722,-0.838321944,0.229276111,-0.146182776,0.024457233,0.262861972,0.092910165,-0.008973891,0.06289473,-1.101183361,0.247385944
1990-01-01,-0.212385556,0.055624167,-0.856020833,0.229837778,-0.221181488,0.023722029,0.244430181,0.093162188,0.008795932,0.060471337,-1.100450366,0.248001083
1990-02-01,-0.212385556,0.055624167,-0.873719444,0.230398056,-0.221181488,0.023722029,0.22599839,0.093413531,0.008795932,0.060471337,-1.099717372,0.2486147
1990-03-01,-0.212385556,0.055624167,-0.891418333,0.230956944,-0.221181488,0.023722029,0.2075666,0.0936642,0.008795932,0.060471337,-1.098984378,0.249226806
1990-04-01,-0.212385556,0.055624167,-0.909117222,0.231514444,-0.221181488,0.023722029,0.189134809,0.0939142,0.008795932,0.060471337,-1.098251383,0.249837413
1990-05-01,-0.212385556,0.055624167,-0.926816111,0.232070556,-0.221181488,0.023722029,0.170703018,0.094163536,0.008795932,0.060471337,-1.097518389,0.250446531
1990-06-01,-0.212385556,0.055624167,-0.944514722,0.232625278,-0.221181488,0.023722029,0.152271228,0.094412213,0.008795932,0.060471337,-1.096785394,0.251054171
1990-07-01,-0.212385556,0.055624167,-0.962213611,0.233178889,-0.221181488,0.023722029,0.133839437,0.094660237,0.008795932,0.060471337,-1.0960524,0.251660344
1990-08-01,-0.212385556,0.055624167,-0.9799125,0.233731111,-0.221181488,0.023722029,0.115407646,0.094907614,0.008795932,0.060471337,-1.095319406,0.25226506
1990-09-01,-0.212385556,0.055624167,-0.997611111,0.234281944,-0.221181488,0.023722029,0.096975856,0.095154347,0.008795932,0.060471337,-1.094586411,0.25286833
1990-10-01,-0.212385556,0.055624167,-1.01531,0.234831667,-0.221181488,0.023722029,0.078544065,0.095400441,0.008795932,0.060471337,-1.093853417,0.253470164
1990-11-01,-0.212385556,0.055624167,-1.033008889,0.23538,-0.221181488,0.023722029,0.060112274,0.095645903,0.008795932,0.060471337,-1.093120423,0.254070573
1990-12-01,-0.212385556,0.055624167,-1.050707778,0.235927222,-0.220936201,0.023725784,0.041700924,0.095890814,0.008550646,0.06047281,-1.092407869,0.254669595
1991-01-01,-0.067181111,0.057870833,-1.056306111,0.236517778,0.055089484,0.027952051,0.046291715,0.096229715,-0.122270595,0.064267803,-1.102597085,0.255344471
1991-02-01,-0.067181111,0.057870833,-1.061904444,0.237107222,0.055089484,0.027952051,0.050882505,0.096567426,-0.122270595,0.064267803,-1.112786301,0.256017567
1991-03-01,-0.067181111,0.057870833,-1.067502778,0.237695,0.055089484,0.027952051,0.055473295,0.09690396,-0.122270595,0.064267803,-1.122975518,0.256688898
1991-04-01,-0.067181111,0.057870833,-1.073101389,0.238281111,0.055089484,0.027952051,0.060064086,0.09723933,-0.122270595,0.064267803,-1.133164734,0.257358478
1991-05-01,-0.067181111,0.057870833,-1.078699722,0.238866111,0.055089484,0.027952051,0.064654876,0.097573547,-0.122270595,0.064267803,-1.14335395,0.258026321
1991-06-01,-0.067181111,0.057870833,-1.084298056,0.239449722,0.055089484,0.027952051,0.069245666,0.097906623,-0.122270595,0.064267803,-1.153543166,0.258692439
1991-07-01,-0.067181111,0.057870833,-1.089896667,0.240031667,0.055089484,0.027952051,0.073836457,0.09823857,-0.122270595,0.064267803,-1.163732383,0.259356847
1991-08-01,-0.067181111,0.057870833,-1.095495,0.240612222,0.055089484,0.027952051,0.078427247,0.098569398,-0.122270595,0.064267803,-1.173921599,0.260019557
1991-09-01,-0.067181111,0.057870833,-1.101093333,0.241191667,0.055089484,0.027952051,0.083018038,0.098899121,-0.122270595,0.064267803,-1.184110815,0.260680582
1991-10-01,-0.067181111,0.057870833,-1.106691944,0.241769444,0.055089484,0.027952051,0.087608828,0.099227747,-0.122270595,0.064267803,-1.194300032,0.261339935
1991-11-01,-0.067181111,0.057870833,-1.112290278,0.242345833,0.055089484,0.027952051,0.092199618,0.099555289,-0.122270595,0.064267803,-1.204489248,0.261997629
1991-12-01,-0.067181111,0.057870833,-1.117888611,0.242921111,0.055171692,0.027954992,0.096797259,0.099881826,-0.122352803,0.064269082,-1.214685315,0.262653702
1992-01-01,0.055749722,0.091953611,-1.113242778,0.244366944,0.147681681,0.031263842,0.109104066,0.10028874,-0.091931959,0.097123089,-1.222346311,0.264145872
1992-02-01,0.055749722,0.091953611,-1.108596944,0.245804444,0.147681681,0.031263842,0.121410873,0.10069401,-0.091931959,0.097123089,-1.230007308,0.26562966
1992-03-01,0.055749722,0.091953611,-1.103951389,0.247233611,0.147681681,0.031263842,0.13371768,0.101097656,-0.091931959,0.097123089,-1.237668305,0.267105206
1992-04-01,0.110346944,0.265488889,-1.094755556,0.25884,0.147681681,0.031263842,0.146024486,0.101499696,-0.037334737,0.267323358,-1.240779533,0.278029386
1992-05-01,0.104183333,0.206841111,-1.086073611,0.265637778,0.147681681,0.031263842,0.158331293,0.10190015,-0.043498348,0.209190519,-1.244404395,0.284511972
1992-06-01,0.104183333,0.206841111,-1.077391944,0.272265833,0.147681681,0.031263842,0.1706381,0.102299037,-0.043498348,0.209190519,-1.248029257,0.290850108
1992-07-01,0.104183333,0.206841111,-1.06871,0.278736389,0.147681681,0.031263842,0.182944907,0.102696374,-0.043498348,0.209190519,-1.25165412,0.297053039
1992-08-01,0.104183333,0.206841111,-1.060028056,0.285060278,0.147681681,0.031263842,0.195251713,0.10309218,-0.043498348,0.209190519,-1.255278982,0.303129066
1992-09-01,0.104183333,0.206841111,-1.051346111,0.291246667,0.147681681,0.031263842,0.20755852,0.103486472,-0.043498348,0.209190519,-1.258903844,0.309085674
1992-10-01,0.104183333,0.206841111,-1.042664167,0.297304444,0.147681681,0.031263842,0.219865327,0.103879268,-0.043498348,0.209190519,-1.262528707,0.314929638
1992-11-01,0.104183333,0.206841111,-1.033982222,0.303241111,0.147681681,0.031263842,0.232172134,0.104270583,-0.043498348,0.209190519,-1.266153569,0.320667116
1992-12-01,0.104183333,0.206841111,-1.025300278,0.309063611,0.147654274,0.031262016,0.244476657,0.104660391,-0.043470941,0.209190246,-1.269776147,0.326303713
1993-01-01,0.02893,0.124516389,-1.022889444,0.311146944,0.116812473,0.029207222,0.254211029,0.104999457,-0.087882473,0.127896024,-1.277099687,0.328385793
1993-02-01,0.02893,0.124516389,-1.020478611,0.313216389,0.116812473,0.029207222,0.263945402,0.105337431,-0.087882473,0.127896024,-1.284423226,0.330454755
1993-03-01,0.02893,0.124516389,-1.018067778,0.315272222,0.116812473,0.029207222,0.273679775,0.105674324,-0.087882473,0.127896024,-1.291746766,0.332510844
1993-04-01,0.02893,0.124516389,-1.015656944,0.317314444,0.116812473,0.029207222,0.283414148,0.106010147,-0.087882473,0.127896024,-1.299070305,0.334554297
1993-05-01,0.02893,0.124516389,-1.013246111,0.319343889,0.116812473,0.029207222,0.29314852,0.10634491,-0.087882473,0.127896024,-1.306393844,0.336585343
1993-06-01,0.02893,0.124516389,-1.010835278,0.321360556,0.116812473,0.029207222,0.302882893,0.106678622,-0.087882473,0.127896024,-1.313717384,0.338604208
1993-07-01,0.02893,0.124516389,-1.008424167,0.323364444,0.116812473,0.029207222,0.312617266,0.107011293,-0.087882473,0.127896024,-1.321040923,0.340611106
1993-08-01,0.02893,0.124516389,-1.006013333,0.325356111,0.116812473,0.029207222,0.322351639,0.107342933,-0.087882473,0.127896024,-1.328364463,0.342606249
1993-09-01,0.02893,0.124516389,-1.0036025,0.327335833,0.116812473,0.029207222,0.332086011,0.107673552,-0.087882473,0.127896024,-1.335688002,0.34458984
1993-10-01,0.02893,0.124516389,-1.001191667,0.329303333,0.116812473,0.029207222,0.341820384,0.108003158,-0.087882473,0.127896024,-1.343011541,0.346562078
1993-11-01,0.02893,0.124516389,-0.998780833,0.331259444,0.116812473,0.029207222,0.351554757,0.108331762,-0.087882473,0.127896024,-1.350335081,0.348523156
1993-12-01,0.02893,0.124516389,-0.99637,0.333203889,0.116684952,0.02920595,0.361278503,0.108659344,-0.087754952,0.127895733,-1.357647994,0.350473252
1994-01-01,-0.134221667,0.090735833,-1.007555278,0.334231667,-0.026816983,0.027774988,0.359043754,0.108954764,-0.107404684,0.094891735,-1.366598384,0.351542132
1994-02-01,-0.134221667,0.090735833,-1.018740278,0.335256389,-0.026816983,0.027774988,0.356809006,0.109249385,-0.107404684,0.094891735,-1.375548774,0.352607771
1994-03-01,-0.134221667,0.090735833,-1.029925556,0.336278056,-0.026816983,0.027774988,0.354574257,0.109543213,-0.107404684,0.094891735,-1.384499165,0.3536702
1994-04-01,-0.134221667,0.090735833,-1.041110556,0.337296667,-0.026816983,0.027774988,0.352339509,0.109836256,-0.107404684,0.094891735,-1.393449555,0.354729447
1994-05-01,-0.134221667,0.090735833,-1.052295833,0.338312222,-0.026816983,0.027774988,0.35010476,0.110128518,-0.107404684,0.094891735,-1.402399945,0.355785541
1994-06-01,-0.134221667,0.090735833,-1.063480833,0.339324722,-0.026816983,0.027774988,0.347870011,0.110420007,-0.107404684,0.094891735,-1.411350336,0.356838508
1994-07-01,-0.134221667,0.090735833,-1.074666111,0.340334167,-0.026816983,0.027774988,0.345635263,0.110710729,-0.107404684,0.094891735,-1.420300726,0.357888378
1994-08-01,-0.134221667,0.090735833,-1.085851111,0.341340556,-0.026816983,0.027774988,0.343400514,0.111000689,-0.107404684,0.094891735,-1.429251116,0.358935177
1994-09-01,-0.134221667,0.090735833,-1.097036389,0.342344167,-0.026816983,0.027774988,0.341165766,0.111289894,-0.107404684,0.094891735,-1.438201507,0.359978932
1994-10-01,-0.134221667,0.090735833,-1.108221389,0.343344722,-0.026816983,0.027774988,0.338931017,0.111578349,-0.107404684,0.094891735,-1.447151897,0.361019669
1994-11-01,-0.134221667,0.090735833,-1.119406667,0.3443425,-0.026816983,0.027774988,0.336696269,0.111866061,-0.107404684,0.094891735,-1.456102287,0.362057415
1994-12-01,-0.134221667,0.090735833,-1.130591667,0.345337222,-0.026876734,0.027773822,0.334456541,0.11215301,-0.107344932,0.094891394,-1.465047698,0.363092187
1995-01-01,-0.240450556,0.088868889,-1.150629167,0.346288611,-0.09411638,0.026461501,0.326613509,0.112412849,-0.146334175,0.09272481,-1.477242213,0.364077502
1995-02-01,-0.240450556,0.088868889,-1.170666944,0.347237778,-0.09411638,0.026461501,0.318770477,0.112672088,-0.146334175,0.09272481,-1.489436727,0.365060157
1995-03-01,-0.240450556,0.088868889,-1.190704444,0.348184167,-0.09411638,0.026461501,0.310927446,0.112930733,-0.146334175,0.09272481,-1.501631242,0.366040174
1995-04-01,-0.240450556,0.088868889,-1.210741944,0.349128056,-0.09411638,0.026461501,0.303084414,0.113188786,-0.146334175,0.09272481,-1.513825757,0.367017575
1995-05-01,-0.240450556,0.088868889,-1.230779444,0.350069167,-0.09411638,0.026461501,0.295241382,0.113446253,-0.146334175,0.09272481,-1.526020271,0.367992379
1995-06-01,-0.240450556,0.088868889,-1.250816944,0.351008056,-0.09411638,0.026461501,0.287398351,0.113703136,-0.146334175,0.09272481,-1.538214786,0.368964608
1995-07-01,-0.240450556,0.088868889,-1.270854722,0.351944167,-0.09411638,0.026461501,0.279555319,0.11395944,-0.146334175,0.09272481,-1.5504093,0.369934282
1995-08-01,-0.240450556,0.088868889,-1.290892222,0.352878056,-0.09411638,0.026461501,0.271712287,0.11421517,-0.146334175,0.09272481,-1.562603815,0.37090142
1995-09-01,-0.240450556,0.088868889,-1.310929722,0.353809167,-0.09411638,0.026461501,0.263869255,0.114470328,-0.146334175,0.09272481,-1.57479833,0.371866044
1995-10-01,-0.240450556,0.088868889,-1.330967222,0.354738056,-0.09411638,0.026461501,0.256026224,0.114724918,-0.146334175,0.09272481,-1.586992844,0.372828171
1995-11-01,-0.240450556,0.088868889,-1.351004722,0.355664444,-0.09411638,0.026461501,0.248183192,0.114978945,-0.146334175,0.09272481,-1.599187359,0.373787823
1995-12-01,-0.240450556,0.088868889,-1.371042222,0.356588611,-0.094197834,0.026459579,0.240333373,0.115232375,-0.146252722,0.092724262,-1.611375085,0.374745005
1996-01-01,-0.258883333,0.087972222,-1.392615833,0.357491667,-0.185859087,0.024296657,0.224845115,0.115445633,-0.073024247,0.091265763,-1.617460439,0.375669986
1996-02-01,-0.258883333,0.087972222,-1.414189444,0.358392778,-0.185859087,0.024296657,0.209356858,0.115658498,-0.073024247,0.091265763,-1.623545793,0.376592696
1996-03-01,-0.258883333,0.087972222,-1.435763333,0.359291389,-0.185859087,0.024296657,0.193868601,0.115870972,-0.073024247,0.091265763,-1.629631147,0.37751315
1996-04-01,-0.258883333,0.087972222,-1.457336944,0.360187778,-0.185859087,0.024296657,0.178380344,0.116083057,-0.073024247,0.091265763,-1.635716501,0.378431366
1996-05-01,-0.258883333,0.087972222,-1.478910556,0.361081667,-0.185859087,0.024296657,0.162892086,0.116294755,-0.073024247,0.091265763,-1.641801855,0.379347359
1996-06-01,-0.258883333,0.087972222,-1.500484167,0.361973611,-0.185859087,0.024296657,0.147403829,0.116506068,-0.073024247,0.091265763,-1.647887209,0.380261145
1996-07-01,-0.258883333,0.087972222,-1.522057778,0.362863611,-0.185859087,0.024296657,0.131915572,0.116716999,-0.073024247,0.091265763,-1.653972563,0.381172741
1996-08-01,-0.258883333,0.087972222,-1.543631389,0.363751111,-0.185859087,0.024296657,0.116427315,0.11692755,-0.073024247,0.091265763,-1.660057917,0.382082162
1996-09-01,-0.258883333,0.087972222,-1.565205,0.364636389,-0.185859087,0.024296657,0.100939057,0.117137722,-0.073024247,0.091265763,-1.66614327,0.382989424
1996-10-01,-0.258883333,0.087972222,-1.586778611,0.365519722,-0.185859087,0.024296657,0.0854508,0.117347517,-0.073024247,0.091265763,-1.672228624,0.383894541
1996-11-01,-0.258883333,0.087972222,-1.608352222,0.366400833,-0.185859087,0.024296657,0.069962543,0.117556939,-0.073024247,0.091265763,-1.678313978,0.384797529
1996-12-01,-0.258883333,0.087972222,-1.629925833,0.36728,-0.185621362,0.02430119,0.054494096,0.117766065,-0.073261972,0.09126697,-1.684419142,0.385698427
1997-01-01,-0.151265,0.085750278,-1.642531111,0.368113056,0.081895277,0.029402301,0.061318703,0.118071535,-0.233160277,0.090651009,-1.703849166,0.386585149
1997-02-01,-0.151265,0.085750278,-1.655136667,0.368944444,0.081895277,0.029402301,0.068143309,0.118376217,-0.233160277,0.090651009,-1.723279189,0.387469841
1997-03-01,-0.151265,0.085750278,-1.667741944,0.369773889,0.081895277,0.029402301,0.074967915,0.118680116,-0.233160277,0.090651009,-1.742709212,0.388352518
1997-04-01,-0.151265,0.085750278,-1.6803475,0.370601667,0.081895277,0.029402301,0.081792522,0.118983239,-0.233160277,0.090651009,-1.762139235,0.389233193
1997-05-01,-0.151265,0.085750278,-1.692952778,0.3714275,0.081895277,0.029402301,0.088617128,0.119285592,-0.233160277,0.090651009,-1.781569258,0.39011188
1997-06-01,-0.151265,0.085750278,-1.705558333,0.372251389,0.081895277,0.029402301,0.095441735,0.119587181,-0.233160277,0.090651009,-1.800999281,0.390988593
1997-07-01,-0.151265,0.085750278,-1.718163611,0.373073611,0.081895277,0.029402301,0.102266341,0.119888011,-0.233160277,0.090651009,-1.820429304,0.391863344
1997-08-01,-0.151265,0.085750278,-1.730769167,0.373893889,0.081895277,0.029402301,0.109090948,0.120188087,-0.233160277,0.090651009,-1.839859327,0.392736146
1997-09-01,-0.151265,0.085750278,-1.743374444,0.3747125,0.081895277,0.029402301,0.115915554,0.120487417,-0.233160277,0.090651009,-1.85928935,0.393607014
1997-10-01,-0.151265,0.085750278,-1.755979722,0.375529167,0.081895277,0.029402301,0.122740161,0.120786005,-0.233160277,0.090651009,-1.878719373,0.394475958
1997-11-01,-0.151265,0.085750278,-1.768585278,0.376344167,0.081895277,0.029402301,0.129564767,0.121083856,-0.233160277,0.090651009,-1.898149397,0.395342993
1997-12-01,-0.151265,0.085750278,-1.781190556,0.377157222,0.08186646,0.029402848,0.136386972,0.121380988,-0.23313146,0.090651187,-1.917577018,0.396208134
1998-01-01,-0.159333333,0.084653611,-1.794468333,0.377948333,0.049438307,0.030018497,0.140506831,0.12168992,-0.20877164,0.089818395,-1.934974655,0.397055618
1998-02-01,-0.159333333,0.084653611,-1.807746111,0.3787375,0.049438307,0.030018497,0.14462669,0.12199807,-0.20877164,0.089818395,-1.952372292,0.397901298
1998-03-01,-0.159333333,0.084653611,-1.821023889,0.379525,0.049438307,0.030018497,0.148746549,0.122305444,-0.20877164,0.089818395,-1.969769928,0.398745183
1998-04-01,-0.159333333,0.084653611,-1.834301667,0.380310833,0.049438307,0.030018497,0.152866408,0.122612048,-0.20877164,0.089818395,-1.987167565,0.399587287
1998-05-01,-0.159333333,0.084653611,-1.847579444,0.381095278,0.049438307,0.030018497,0.156986267,0.122917886,-0.20877164,0.089818395,-2.004565202,0.40042762
1998-06-01,-0.159333333,0.084653611,-1.860857222,0.381878056,0.049438307,0.030018497,0.161106125,0.123222965,-0.20877164,0.089818395,-2.021962838,0.401266193
1998-07-01,-0.159333333,0.084653611,-1.874135,0.382659167,0.049438307,0.030018497,0.165225984,0.123527291,-0.20877164,0.089818395,-2.039360475,0.402103017
1998-08-01,-0.159333333,0.084653611,-1.887412778,0.383438611,0.049438307,0.030018497,0.169345843,0.12383087,-0.20877164,0.089818395,-2.056758112,0.402938103
1998-09-01,-0.159333333,0.084653611,-1.900690556,0.384216667,0.049438307,0.030018497,0.173465702,0.124133705,-0.20877164,0.089818395,-2.074155749,0.403771462
1998-10-01,-0.159333333,0.084653611,-1.913968333,0.384992778,0.049438307,0.030018497,0.177585561,0.124435804,-0.20877164,0.089818395,-2.091553385,0.404603105
1998-11-01,-0.159333333,0.084653611,-1.927246111,0.385767778,0.049438307,0.030018497,0.18170542,0.124737171,-0.20877164,0.089818395,-2.108951022,0.405433041
1998-12-01,-0.159333333,0.084653611,-1.940523889,0.386540833,0.049363865,0.030014935,0.185819075,0.12503774,-0.208697198,0.089817204,-2.126342455,0.40626126
1999-01-01,-0.160354167,0.083654444,-1.953886944,0.387294444,-0.034407383,0.026007279,0.182951794,0.125262929,-0.125946784,0.087603908,-2.13683802,0.4070476
1999-02-01,-0.160354167,0.083654444,-1.967249722,0.388046667,-0.034407383,0.026007279,0.180084512,0.125487714,-0.125946784,0.087603908,-2.147333586,0.407832424
1999-03-01,-0.160354167,0.083654444,-1.9806125,0.3887975,-0.034407383,0.026007279,0.17721723,0.125712096,-0.125946784,0.087603908,-2.157829151,0.40861574
1999-04-01,-0.160354167,0.083654444,-1.993975278,0.389546667,-0.034407383,0.026007279,0.174349948,0.125936079,-0.125946784,0.087603908,-2.168324716,0.409397557
1999-05-01,-0.160354167,0.083654444,-2.007338333,0.390294444,-0.034407383,0.026007279,0.171482666,0.126159664,-0.125946784,0.087603908,-2.178820282,0.410177885
1999-06-01,-0.160354167,0.083654444,-2.020701111,0.391040833,-0.034407383,0.026007279,0.168615384,0.126382854,-0.125946784,0.087603908,-2.189315847,0.41095673
1999-07-01,-0.160354167,0.083654444,-2.034063889,0.391785833,-0.034407383,0.026007279,0.165748102,0.12660565,-0.125946784,0.087603908,-2.199811413,0.411734103
1999-08-01,-0.160354167,0.083654444,-2.047426667,0.392529444,-0.034407383,0.026007279,0.16288082,0.126828055,-0.125946784,0.087603908,-2.210306978,0.41251001
1999-09-01,-0.160354167,0.083654444,-2.060789722,0.393271389,-0.034407383,0.026007279,0.160013539,0.127050071,-0.125946784,0.087603908,-2.220802543,0.413284461
1999-10-01,-0.160354167,0.083654444,-2.0741525,0.394012222,-0.034407383,0.026007279,0.157146257,0.127271699,-0.125946784,0.087603908,-2.231298109,0.414057463
1999-11-01,-0.160354167,0.083654444,-2.087515278,0.394751667,-0.034407383,0.026007279,0.154278975,0.127492942,-0.125946784,0.087603908,-2.241793674,0.414829024
1999-12-01,-0.160354167,0.083654444,-2.100878056,0.395489444,-0.03425103,0.026010395,0.151424722,0.127713854,-0.126103137,0.087604833,-2.252302269,0.41559917
2000-01-01,-0.139697222,0.086127222,-2.112519444,0.396270278,0.141695658,0.029516821,0.163232694,0.127997782,-0.281392881,0.091044721,-2.275751675,0.416429384
2000-02-01,-0.139697222,0.086127222,-2.124161111,0.397049444,0.141695658,0.029516821,0.175040665,0.128281081,-0.281392881,0.091044721,-2.299201082,0.417257946
2000-03-01,-0.139697222,0.086127222,-2.1358025,0.397827222,0.141695658,0.029516821,0.186848637,0.128563756,-0.281392881,0.091044721,-2.322650489,0.418084866
2000-04-01,-0.139697222,0.086127222,-2.147443889,0.398603333,0.141695658,0.029516821,0.198656608,0.12884581,-0.281392881,0.091044721,-2.346099896,0.418910154
2000-05-01,-0.139697222,0.086127222,-2.159085278,0.399378056,0.141695658,0.029516821,0.21046458,0.129127249,-0.281392881,0.091044721,-2.369549302,0.419733819
