# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: Antarctica Gt
Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
1989-03-01,-113.3608,41.1605,-449.6776,159.54,-37.87060547,39.23085785,279.6524359,132.1044872,-75.49019453,56.8616476,-729.3301359,207.134323
1989-04-01,-113.3608,41.1605,-459.1244,159.9819,-37.87060547,39.23085785,276.4965522,132.5890288,-75.49019453,56.8616476,-735.6209855,207.7836976
1989-05-01,-113.3608,41.1605,-468.5711,160.4225,-37.87060547,39.23085785,273.3406684,133.0718061,-75.49019453,56.8616476,-741.911835,208.4310492
1989-06-01,-113.3608,41.1605,-478.0178,160.862,-37.87060547,39.23085785,270.1847846,133.5528382,-75.49019453,56.8616476,-748.2026846,209.0763964
1989-07-01,-113.3608,41.1605,-487.4645,161.3002,-37.87060547,39.23085785,267.0289008,134.032144,-75.49019453,56.8616476,-754.4935341,209.7197577
1989-08-01,-113.3608,41.1605,-496.9113,161.7372,-37.87060547,39.23085785,263.873017,134.5097418,-75.49019453,56.8616476,-760.7843837,210.3611514
1989-09-01,-113.3608,41.1605,-506.358,162.1731,-37.87060547,39.23085785,260.7171332,134.9856498,-75.49019453,56.8616476,-767.0752332,211.0005955
1989-10-01,-113.3608,41.1605,-515.8047,162.6078,-37.87060547,39.23085785,257.5612494,135.4598859,-75.49019453,56.8616476,-773.3660828,211.6381075
1989-11-01,-113.3608,41.1605,-525.2515,163.0413,-37.87060547,39.23085785,254.4053656,135.9324675,-75.49019453,56.8616476,-779.6569323,212.2737049
1989-12-01,-113.3608,41.1605,-534.6982,163.4737,-37.93066741,39.23028205,251.2444767,136.4033979,-75.43013259,56.86125034,-785.9427767,212.9073961
1990-01-01,-77.206,41.0622,-541.132,163.9029,-105.5195313,38.5823288,242.4511824,136.8573587,28.31353125,56.34447945,-783.5833157,213.5277913
1990-02-01,-77.206,41.0622,-547.5659,164.331,-105.5195313,38.5823288,233.6578881,137.3098187,28.31353125,56.34447945,-781.2238548,214.1463893
1990-03-01,-77.206,41.0622,-553.9997,164.758,-105.5195313,38.5823288,224.8645939,137.7607927,28.31353125,56.34447945,-778.8643939,214.7632054
1990-04-01,-77.206,41.0622,-560.4335,165.1838,-105.5195313,38.5823288,216.0712996,138.2102951,28.31353125,56.34447945,-776.5049329,215.3782551
1990-05-01,-77.206,41.0622,-566.8674,165.6086,-105.5195313,38.5823288,207.2780053,138.6583404,28.31353125,56.34447945,-774.145472,215.9915534
1990-06-01,-77.206,41.0622,-573.3012,166.0323,-105.5195313,38.5823288,198.4847111,139.1049425,28.31353125,56.34447945,-771.7860111,216.6031152
1990-07-01,-77.206,41.0622,-579.735,166.4549,-105.5195313,38.5823288,189.6914168,139.5501154,28.31353125,56.34447945,-769.4265501,217.2129552
1990-08-01,-77.206,41.0622,-586.1689,166.8764,-105.5195313,38.5823288,180.8981225,139.9938727,28.31353125,56.34447945,-767.0670892,217.8210878
1990-09-01,-77.206,41.0622,-592.6027,167.2969,-105.5195313,38.5823288,172.1048282,140.4362278,28.31353125,56.34447945,-764.7076282,218.4275272
1990-10-01,-77.206,41.0622,-599.0365,167.7163,-105.5195313,38.5823288,163.311534,140.8771939,28.31353125,56.34447945,-762.3481673,219.0322876
1990-11-01,-77.206,41.0622,-605.4704,168.1346,-105.5195313,38.5823288,154.5182397,141.316784,28.31353125,56.34447945,-759.9887064,219.6353828
1990-12-01,-77.206,41.0622,-611.9042,168.552,-105.388446,38.58485956,145.7358692,141.7550683,28.18244604,56.34621244,-757.6401692,220.2368635
1991-01-01,-2.1421,40.9719,-612.0827,168.9664,42.12426758,41.43277359,149.2462248,142.2587629,-44.26636758,58.2698148,-761.3290332,220.8783006
1991-02-01,-2.1421,40.9719,-612.2612,169.3799,42.12426758,41.43277359,152.7565805,142.7606803,-44.26636758,58.2698148,-765.0178971,221.5178803
1991-03-01,-2.1421,40.9719,-612.4398,169.7924,42.12426758,41.43277359,156.2669361,143.2608393,-44.26636758,58.2698148,-768.7067611,222.1556187
1991-04-01,-2.1421,40.9719,-612.6183,170.2038,42.12426758,41.43277359,159.7772917,143.7592582,-44.26636758,58.2698148,-772.3956251,222.7915315
1991-05-01,-2.1421,40.9719,-612.7968,170.6143,42.12426758,41.43277359,163.2876474,144.255955,-44.26636758,58.2698148,-776.084489,223.4256345
1991-06-01,-2.1421,40.9719,-612.9753,171.0237,42.12426758,41.43277359,166.798003,144.7509474,-44.26636758,58.2698148,-779.773353,224.0579429
1991-07-01,-2.1421,40.9719,-613.1538,171.4322,42.12426758,41.43277359,170.3083586,145.2442529,-44.26636758,58.2698148,-783.462217,224.6884719
1991-08-01,-2.1421,40.9719,-613.3323,171.8398,42.12426758,41.43277359,173.8187143,145.7358887,-44.26636758,58.2698148,-787.1510809,225.3172364
1991-09-01,-2.1421,40.9719,-613.5108,172.2463,42.12426758,41.43277359,177.3290699,146.2258714,-44.26636758,58.2698148,-790.8399449,225.9442511
1991-10-01,-2.1421,40.9719,-613.6893,172.6519,42.12426758,41.43277359,180.8394255,146.7142178,-44.26636758,58.2698148,-794.5288089,226.5695307
1991-11-01,-2.1421,40.9719,-613.8678,173.0566,42.12426758,41.43277359,184.3497811,147.2009441,-44.26636758,58.2698148,-798.2176728,227.1930894
1991-12-01,-2.1421,40.9719,-614.0463,173.4603,42.20680165,41.43466503,187.8670146,147.6861105,-44.34890165,58.27115973,-801.9134146,227.81497
1992-01-01,20.8785,58.3414,-612.3065,174.276,135.0839844,43.56314087,199.1240133,148.2205547,-114.2054844,72.81116807,-811.4305383,228.7825374
1992-02-01,20.8785,58.3414,-610.5666,175.0878,135.0839844,43.56314087,210.381012,148.7530788,-114.2054844,72.81116807,-820.947662,229.74603
1992-03-01,20.8785,58.3414,-608.8267,175.896,135.0839844,43.56314087,221.6380107,149.2837033,-114.2054844,72.81116807,-830.4647857,230.7054987
1992-04-01,76.5439,117.1759,-602.4481,179.1189,135.0839844,43.56314087,232.8950094,149.8124483,-58.54008438,125.0117546,-835.3431261,233.5109321
1992-05-01,75.0195,118.4718,-596.1964,182.3546,135.0839844,43.56314087,244.1520081,150.3393338,-60.06448438,126.2272341,-840.3484998,236.3369029
1992-06-01,75.0195,118.4718,-589.9448,185.5339,135.0839844,43.56314087,255.4090068,150.8643791,-60.06448438,126.2272341,-845.3538735,239.1294795
1992-07-01,75.0195,118.4718,-583.6932,188.6597,135.0839844,43.56314087,266.6660055,151.3876035,-60.06448438,126.2272341,-850.3592472,241.8898184
1992-08-01,75.0195,118.4718,-577.4416,191.7345,135.0839844,43.56314087,277.9230042,151.9090258,-60.06448438,126.2272341,-855.3646209,244.6190109
1992-09-01,75.0195,118.4718,-571.1899,194.7607,135.0839844,43.56314087,289.1800029,152.4286644,-60.06448438,126.2272341,-860.3699946,247.3180882
1992-10-01,75.0195,118.4718,-564.9383,197.7406,135.0839844,43.56314087,300.4370016,152.9465375,-60.06448438,126.2272341,-865.3753683,249.9880258
1992-11-01,75.0195,118.4718,-558.6867,200.6763,135.0839844,43.56314087,311.6940003,153.462663,-60.06448438,126.2272341,-870.380742,252.6297474
1992-12-01,75.0195,118.4718,-552.435,203.5697,135.0000067,43.56066942,322.9440009,153.9770002,-59.98050668,126.2263812,-875.3791175,255.2440942
1993-01-01,-9.9794,71.7251,-553.2667,204.62,40.49829102,40.77949524,326.3188584,154.4263488,-50.47769102,82.50731605,-879.5855918,256.3529515
1993-02-01,-9.9794,71.7251,-554.0983,205.6649,40.49829102,40.77949524,329.693716,154.8743937,-50.47769102,82.50731605,-883.792066,257.457033
1993-03-01,-9.9794,71.7251,-554.9299,206.7045,40.49829102,40.77949524,333.0685736,155.3211461,-50.47769102,82.50731605,-887.9985403,258.5564
1993-04-01,-9.9794,71.7251,-555.7615,207.7389,40.49829102,40.77949524,336.4434312,155.7666172,-50.47769102,82.50731605,-892.2050145,259.6511123
1993-05-01,-9.9794,71.7251,-556.5931,208.7682,40.49829102,40.77949524,339.8182888,156.2108179,-50.47769102,82.50731605,-896.4114888,260.7412285
1993-06-01,-9.9794,71.7251,-557.4247,209.7924,40.49829102,40.77949524,343.1931464,156.6537591,-50.47769102,82.50731605,-900.617963,261.826806
1993-07-01,-9.9794,71.7251,-558.2563,210.8117,40.49829102,40.77949524,346.5680039,157.0954514,-50.47769102,82.50731605,-904.8244373,262.9079011
1993-08-01,-9.9794,71.7251,-559.088,211.8261,40.49829102,40.77949524,349.9428615,157.5359053,-50.47769102,82.50731605,-909.0309115,263.9845688
1993-09-01,-9.9794,71.7251,-559.9196,212.8356,40.49829102,40.77949524,353.3177191,157.9751312,-50.47769102,82.50731605,-913.2373858,265.0568632
1993-10-01,-9.9794,71.7251,-560.7512,213.8404,40.49829102,40.77949524,356.6925767,158.4131392,-50.47769102,82.50731605,-917.44386,266.1248369
1993-11-01,-9.9794,71.7251,-561.5828,214.8404,40.49829102,40.77949524,360.0674343,158.8499395,-50.47769102,82.50731605,-921.6503343,267.1885419
1993-12-01,-9.9794,71.7251,-562.4144,215.8358,40.32284853,40.77629184,363.4276717,159.2854737,-50.30224853,82.50573281,-925.8421883,268.2479884
1994-01-01,-114.2119,52.7497,-571.9321,216.3723,-157.105957,37.17144012,350.3355086,159.6465005,42.89405703,64.53097559,-922.2676836,268.8940384
1994-02-01,-114.2119,52.7497,-581.4497,216.9075,-157.105957,37.17144012,337.2433455,160.0067128,42.89405703,64.53097559,-918.6931788,269.5385398
1994-03-01,-114.2119,52.7497,-590.9674,217.4414,-157.105957,37.17144012,324.1511824,160.3661159,42.89405703,64.53097559,-915.1186741,270.1815039
1994-04-01,-114.2119,52.7497,-600.485,217.9739,-157.105957,37.17144012,311.0590193,160.7247154,42.89405703,64.53097559,-911.5441693,270.8229414
1994-05-01,-114.2119,52.7497,-610.0027,218.5051,-157.105957,37.17144012,297.9668562,161.0825165,42.89405703,64.53097559,-907.9696646,271.4628634
1994-06-01,-114.2119,52.7497,-619.5203,219.0351,-157.105957,37.17144012,284.8746931,161.4395247,42.89405703,64.53097559,-904.3951598,272.1012804
1994-07-01,-114.2119,52.7497,-629.038,219.5638,-157.105957,37.17144012,271.7825301,161.7957451,42.89405703,64.53097559,-900.8206551,272.738203
1994-08-01,-114.2119,52.7497,-638.5557,220.0912,-157.105957,37.17144012,258.690367,162.151183,42.89405703,64.53097559,-897.2461503,273.3736416
1994-09-01,-114.2119,52.7497,-648.0733,220.6173,-157.105957,37.17144012,245.5982039,162.5058434,42.89405703,64.53097559,-893.6716456,274.0076067
1994-10-01,-114.2119,52.7497,-657.591,221.1422,-157.105957,37.17144012,232.5060408,162.8597315,42.89405703,64.53097559,-890.0971408,274.6401083
1994-11-01,-114.2119,52.7497,-667.1086,221.6659,-157.105957,37.17144012,219.4138777,163.2128522,42.89405703,64.53097559,-886.5226361,275.2711566
1994-12-01,-114.2119,52.7497,-676.6263,222.1883,-156.9998241,37.1736055,206.330559,163.5652517,42.78792411,64.53222293,-882.9569757,275.9007859
1995-01-01,-109.5092,54.9663,-685.7521,222.7542,-37.56640625,39.61034775,203.2000252,163.9644469,-71.94279375,67.75155928,-888.9522085,276.5931425
1995-02-01,-109.5092,54.9663,-694.8778,223.3186,-37.56640625,39.61034775,200.0694913,164.3626727,-71.94279375,67.75155928,-894.9474413,277.2837704
1995-03-01,-109.5092,54.9663,-704.0036,223.8816,-37.56640625,39.61034775,196.9389575,164.7599359,-71.94279375,67.75155928,-900.9426741,277.9726824
1995-04-01,-109.5092,54.9663,-713.1293,224.4432,-37.56640625,39.61034775,193.8084236,165.1562436,-71.94279375,67.75155928,-906.937907,278.6598912
1995-05-01,-109.5092,54.9663,-722.2551,225.0034,-37.56640625,39.61034775,190.6778898,165.5516025,-71.94279375,67.75155928,-912.9331398,279.3454095
1995-06-01,-109.5092,54.9663,-731.3809,225.5622,-37.56640625,39.61034775,187.5473559,165.9460195,-71.94279375,67.75155928,-918.9283726,280.0292496
1995-07-01,-109.5092,54.9663,-740.5066,226.1196,-37.56640625,39.61034775,184.4168221,166.3395014,-71.94279375,67.75155928,-924.9236054,280.7114238
1995-08-01,-109.5092,54.9663,-749.6324,226.6756,-37.56640625,39.61034775,181.2862882,166.7320546,-71.94279375,67.75155928,-930.9188382,281.3919443
1995-09-01,-109.5092,54.9663,-758.7582,227.2303,-37.56640625,39.61034775,178.1557544,167.1236857,-71.94279375,67.75155928,-936.914071,282.0708229
1995-10-01,-109.5092,54.9663,-767.8839,227.7836,-37.56640625,39.61034775,175.0252205,167.5144013,-71.94279375,67.75155928,-942.9093038,282.7480715
1995-11-01,-109.5092,54.9663,-777.0097,228.3356,-37.56640625,39.61034775,171.8946866,167.9042077,-71.94279375,67.75155928,-948.9045366,283.4237019
1995-12-01,-109.5092,54.9663,-786.1355,228.8863,-37.54165511,39.61058268,168.7662154,168.2931157,-71.96754489,67.75169663,-954.9018321,284.0977282
1996-01-01,-89.6003,56.8667,-793.6022,229.4742,-9.688720703,39.87495804,167.958822,168.6863179,-79.9115793,69.45382529,-961.5611303,284.8043282
1996-02-01,-89.6003,56.8667,-801.0688,230.0607,-9.688720703,39.87495804,167.1514286,169.0786056,-79.9115793,69.45382529,-968.2204286,285.5091794
1996-03-01,-89.6003,56.8667,-808.5355,230.6456,-9.688720703,39.87495804,166.3440352,169.4699852,-79.9115793,69.45382529,-974.8797269,286.2122948
1996-04-01,-89.6003,56.8667,-816.0022,231.2291,-9.688720703,39.87495804,165.5366418,169.8604631,-79.9115793,69.45382529,-981.5390252,286.9136871
1996-05-01,-89.6003,56.8667,-823.4689,231.811,-9.688720703,39.87495804,164.7292484,170.2500454,-79.9115793,69.45382529,-988.1983234,287.613369
1996-06-01,-89.6003,56.8667,-830.9356,232.3916,-9.688720703,39.87495804,163.921855,170.6387382,-79.9115793,69.45382529,-994.8576217,288.3113528
1996-07-01,-89.6003,56.8667,-838.4023,232.9707,-9.688720703,39.87495804,163.1144616,171.0265477,-79.9115793,69.45382529,-1001.51692,289.007651
1996-08-01,-89.6003,56.8667,-845.869,233.5483,-9.688720703,39.87495804,162.3070683,171.4134797,-79.9115793,69.45382529,-1008.176218,289.7022756
1996-09-01,-89.6003,56.8667,-853.3357,234.1245,-9.688720703,39.87495804,161.4996749,171.7995403,-79.9115793,69.45382529,-1014.835517,290.3952387
1996-10-01,-89.6003,56.8667,-860.8024,234.6994,-9.688720703,39.87495804,160.6922815,172.1847353,-79.9115793,69.45382529,-1021.494815,291.0865522
1996-11-01,-89.6003,56.8667,-868.2691,235.2728,-9.688720703,39.87495804,159.8848881,172.5690706,-79.9115793,69.45382529,-1028.154113,291.7762277
1996-12-01,-89.6003,56.8667,-875.7358,235.8448,-9.788666541,39.87347176,159.0691659,172.9525232,-79.81163346,69.45297199,-1034.805083,292.4642599
1997-01-01,-75.9209,83.4864,-882.0625,237.073,-122.2596436,38.20093155,148.8808622,173.3037349,46.33874355,91.81116575,-1030.943521,293.6627048
1997-02-01,-75.9209,83.4864,-888.3892,238.2948,-122.2596436,38.20093155,138.6925586,173.6542364,46.33874355,91.81116575,-1027.081959,294.8562786
1997-03-01,-75.9209,83.4864,-894.716,239.5104,-122.2596436,38.20093155,128.504255,174.0040318,46.33874355,91.81116575,-1023.220397,296.0450404
1997-04-01,-75.9209,83.4864,-901.0427,240.7199,-122.2596436,38.20093155,118.3159513,174.3531254,46.33874355,91.81116575,-1019.358835,297.2290477
1997-05-01,-75.9209,83.4864,-907.3695,241.9234,-122.2596436,38.20093155,108.1276477,174.7015215,46.33874355,91.81116575,-1015.497273,298.4083572
1997-06-01,-75.9209,83.4864,-913.6962,243.1209,-122.2596436,38.20093155,97.93934409,175.0492242,46.33874355,91.81116575,-1011.635711,299.5830245
1997-07-01,-75.9209,83.4864,-920.0229,244.3125,-122.2596436,38.20093155,87.75104046,175.3962375,46.33874355,91.81116575,-1007.774149,300.7531037
1997-08-01,-75.9209,83.4864,-926.3497,245.4983,-122.2596436,38.20093155,77.56273683,175.7425657,46.33874355,91.81116575,-1003.912587,301.9186485
1997-09-01,-75.9209,83.4864,-932.6764,246.6784,-122.2596436,38.20093155,67.3744332,176.0882128,46.33874355,91.81116575,-1000.051025,303.0797109
1997-10-01,-75.9209,83.4864,-939.0032,247.8529,-122.2596436,38.20093155,57.18612957,176.4331827,46.33874355,91.81116575,-996.1894629,304.2363424
1997-11-01,-75.9209,83.4864,-945.3299,249.0219,-122.2596436,38.20093155,46.99782594,176.7774794,46.33874355,91.81116575,-992.3279009,305.3885933
1997-12-01,-75.9209,83.4864,-951.6566,250.1854,-122.0985049,38.20415892,36.82295053,177.1211649,46.17760494,91.81250864,-988.4797672,306.5365465
1998-01-01,-94.2028,69.3646,-959.5069,250.9855,59.23388672,41.83597946,41.75910775,177.5324228,-153.4366867,81.0043018,-1001.266158,307.427166
1998-02-01,-94.2028,69.3646,-967.3571,251.7829,59.23388672,41.83597946,46.69526498,177.9427302,-153.4366867,81.0043018,-1014.052548,308.3152129
1998-03-01,-94.2028,69.3646,-975.2073,252.5779,59.23388672,41.83597946,51.63142221,178.3520938,-153.4366867,81.0043018,-1026.838939,309.2007093
1998-04-01,-94.2028,69.3646,-983.0576,253.3704,59.23388672,41.83597946,56.56757943,178.7605198,-153.4366867,81.0043018,-1039.625329,310.0836769
1998-05-01,-94.2028,69.3646,-990.9078,254.1604,59.23388672,41.83597946,61.50373666,179.1680149,-153.4366867,81.0043018,-1052.41172,310.9641375
1998-06-01,-94.2028,69.3646,-998.758,254.948,59.23388672,41.83597946,66.43989389,179.5745852,-153.4366867,81.0043018,-1065.198111,311.8421121
1998-07-01,-94.2028,69.3646,-1006.6083,255.7331,59.23388672,41.83597946,71.37605111,179.9802371,-153.4366867,81.0043018,-1077.984501,312.7176218
1998-08-01,-94.2028,69.3646,-1014.4585,256.5158,59.23388672,41.83597946,76.31220834,180.3849768,-153.4366867,81.0043018,-1090.770892,313.5906872
1998-09-01,-94.2028,69.3646,-1022.3087,257.2962,59.23388672,41.83597946,81.24836557,180.7888104,-153.4366867,81.0043018,-1103.557282,314.4613286
1998-10-01,-94.2028,69.3646,-1030.1589,258.0742,59.23388672,41.83597946,86.18452279,181.1917439,-153.4366867,81.0043018,-1116.343673,315.3295661
1998-11-01,-94.2028,69.3646,-1038.0092,258.8498,59.23388672,41.83597946,91.12068002,181.5937834,-153.4366867,81.0043018,-1129.130063,316.1954196
1998-12-01,-94.2028,69.3646,-1045.8594,259.6232,59.11657008,41.83338043,96.04706086,181.994885,-153.3193701,81.00295952,-1141.906678,317.0588799
1999-01-01,-119.9693,65.9079,-1055.8569,260.3194,-72.90209961,38.908638,89.97188589,182.3411501,-47.06720039,76.53583078,-1145.828944,317.8277487
1999-02-01,-119.9693,65.9079,-1065.8543,261.0137,-72.90209961,38.908638,83.89671092,182.6867588,-47.06720039,76.53583078,-1149.751211,318.5947619
1999-03-01,-119.9693,65.9079,-1075.8517,261.7062,-72.90209961,38.908638,77.82153596,183.031715,-47.06720039,76.53583078,-1153.673478,319.3599329
1999-04-01,-119.9693,65.9079,-1085.8492,262.3969,-72.90209961,38.908638,71.74636099,183.3760223,-47.06720039,76.53583078,-1157.595744,320.123275
1999-05-01,-119.9693,65.9079,-1095.8466,263.0858,-72.90209961,38.908638,65.67118602,183.7196843,-47.06720039,76.53583078,-1161.518011,320.8848013
1999-06-01,-119.9693,65.9079,-1105.8441,263.7729,-72.90209961,38.908638,59.59601105,184.0627046,-47.06720039,76.53583078,-1165.440278,321.6445245
1999-07-01,-119.9693,65.9079,-1115.8415,264.4581,-72.90209961,38.908638,53.52083609,184.4050869,-47.06720039,76.53583078,-1169.362544,322.4024575
1999-08-01,-119.9693,65.9079,-1125.839,265.1416,-72.90209961,38.908638,47.44566112,184.7468347,-47.06720039,76.53583078,-1173.284811,323.1586129
1999-09-01,-119.9693,65.9079,-1135.8364,265.8234,-72.90209961,38.908638,41.37048615,185.0879515,-47.06720039,76.53583078,-1177.207078,323.9130031
1999-10-01,-119.9693,65.9079,-1145.8338,266.5034,-72.90209961,38.908638,35.29531118,185.4284407,-47.06720039,76.53583078,-1181.129345,324.6656403
1999-11-01,-119.9693,65.9079,-1155.8313,267.1817,-72.90209961,38.908638,29.22013622,185.7683059,-47.06720039,76.53583078,-1185.051611,325.4165369
1999-12-01,-119.9693,65.9079,-1165.8287,267.8583,-72.85961037,38.90916866,23.14850202,186.1075597,-47.10968963,76.53610055,-1188.977419,326.16571
2000-01-01,-131.6235,62.4196,-1176.7973,268.4636,-25.0456543,39.50632477,21.06136416,186.4566605,-106.5778457,73.87121334,-1197.858906,326.862076
2000-02-01,-131.6235,62.4196,-1187.766,269.0677,-25.0456543,39.50632477,18.9742263,186.8051089,-106.5778457,73.87121334,-1206.740393,327.5569616
2000-03-01,-131.6235,62.4196,-1198.7346,269.6703,-25.0456543,39.50632477,16.88708845,187.1529086,-106.5778457,73.87121334,-1215.62188,328.2503762
2000-04-01,-131.6235,62.4196,-1209.7032,270.2717,-25.0456543,39.50632477,14.79995059,187.5000632,-106.5778457,73.87121334,-1224.503367,328.9423291
2000-05-01,-131.6235,62.4196,-1220.6718,270.8717,-25.0456543,39.50632477,12.71281273,187.8465761,-106.5778457,73.87121334,-1233.384854,329.6328294
2000-06-01,-131.6235,62.4196,-1231.6404,271.4703,-25.0456543,39.50632477,10.62567487,188.1924511,-106.5778457,73.87121334,-1242.266342,330.3218863
2000-07-01,-131.6235,62.4196,-1242.6091,272.0677,-25.0456543,39.50632477,8.538537013,188.5376915,-106.5778457,73.87121334,-1251.147829,331.0095088
2000-08-01,-131.6235,62.4196,-1253.5777,272.6637,-25.0456543,39.50632477,6.451399155,188.8823009,-106.5778457,73.87121334,-1260.029316,331.6957059
2000-09-01,-131.6235,62.4196,-1264.5463,273.2585,-25.0456543,39.50632477,4.364261297,189.2262827,-106.5778457,73.87121334,-1268.910803,332.3804863
2000-10-01,-131.6235,62.4196,-1275.5149,273.8519,-25.0456543,39.50632477,2.277123439,189.5696404,-106.5778457,73.87121334,-1277.79229,333.0638588
2000-11-01,-131.6235,62.4196,-1286.4836,274.4441,-25.0456543,39.50632477,0.189985581,189.9123773,-106.5778457,73.87121334,-1286.673777,333.745832
2000-12-01,-131.6235,62.4196,-1297.4522,275.035,-24.99194428,39.50775538,-1.892676443,190.2545215,-106.6315557,73.87197844,-1295.55974,334.4264286
2001-01-01,-89.1322,58.9289,-1304.8799,275.5606,35.44897461,41.11764908,1.061404775,190.6244249,-124.5811746,71.85594144,-1305.941505,335.0691111
2001-02-01,-89.1322,58.9289,-1312.3075,276.0852,35.44897461,41.11764908,4.015485992,190.9936119,-124.5811746,71.85594144,-1316.323269,335.7105632
2001-03-01,-89.1322,58.9289,-1319.7352,276.6088,35.44897461,41.11764908,6.96956721,191.3620867,-124.5811746,71.85594144,-1326.705034,336.350792
2001-04-01,-89.1322,58.9289,-1327.1629,277.1314,35.44897461,41.11764908,9.923648427,191.7298533,-124.5811746,71.85594144,-1337.086798,336.9898045
2001-05-01,-89.1322,58.9289,-1334.5906,277.653,35.44897461,41.11764908,12.87772964,192.0969158,-124.5811746,71.85594144,-1347.468563,337.6276075
2001-06-01,-89.1322,58.9289,-1342.0183,278.1736,35.44897461,41.11764908,15.83181086,192.4632783,-124.5811746,71.85594144,-1357.850328,338.264208
2001-07-01,-89.1322,58.9289,-1349.446,278.6933,35.44897461,41.11764908,18.78589208,192.8289447,-124.5811746,71.85594144,-1368.232092,338.8996127
