# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: Antarctic Peninsula Gt
Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
1989-02-01,5.9857,12.3772,-138.9527,46.0639,59.84614563,6.799868584,-131.2872625,16.77652856,-53.86044563,14.12208528,-7.66542079,49.02385589
1989-03-01,5.9857,12.3772,-138.4539,46.2023,59.84614563,6.799868584,-126.3000837,16.89097673,-53.86044563,14.12208528,-12.15379126,49.19306748
1989-04-01,5.9857,12.3772,-137.9551,46.3402,59.84614563,6.799868584,-121.3129049,17.00465464,-53.86044563,14.12208528,-16.64216173,49.36169901
1989-05-01,5.9857,12.3772,-137.4563,46.4778,59.84614563,6.799868584,-116.3257261,17.11757763,-53.86044563,14.12208528,-21.1305322,49.52975642
1989-06-01,5.9857,12.3772,-136.9575,46.6149,59.84614563,6.799868584,-111.3385473,17.22976055,-53.86044563,14.12208528,-25.61890267,49.69724553
1989-07-01,5.9857,12.3772,-136.4587,46.7517,59.84614563,6.799868584,-106.3513685,17.34121775,-53.86044563,14.12208528,-30.10727314,49.86417205
1989-08-01,5.9857,12.3772,-135.9599,46.888,59.84614563,6.799868584,-101.3641897,17.45196314,-53.86044563,14.12208528,-34.5956436,50.03054163
1989-09-01,5.9857,12.3772,-135.461,47.0239,59.84614563,6.799868584,-96.37701093,17.5620102,-53.86044563,14.12208528,-39.08401407,50.19635981
1989-10-01,5.9857,12.3772,-134.9622,47.1595,59.84614563,6.799868584,-91.38983212,17.67137195,-53.86044563,14.12208528,-43.57238454,50.36163202
1989-11-01,5.9857,12.3772,-134.4634,47.2946,59.84614563,6.799868584,-86.40265332,17.78006106,-53.86044563,14.12208528,-48.06075501,50.52636363
1989-12-01,5.9857,12.3772,-133.9646,47.4294,59.76753218,6.798067685,-81.42202564,17.88803273,-53.78183218,14.12121822,-52.54257436,50.69053977
1990-01-01,-23.131,12.6224,-135.8922,47.5692,-28.69769287,4.771481514,-83.81350004,17.94098571,5.566692871,13.49414753,-52.07868329,50.83999565
1990-02-01,-23.131,12.6224,-137.8198,47.7085,-28.69769287,4.771481514,-86.20497445,17.99378285,5.566692871,13.49414753,-51.61479222,50.98901345
1990-03-01,-23.131,12.6224,-139.7474,47.8475,-28.69769287,4.771481514,-88.59644886,18.04642552,5.566692871,13.49414753,-51.15090114,51.13759701
1990-04-01,-23.131,12.6224,-141.675,47.986,-28.69769287,4.771481514,-90.98792326,18.09891508,5.566692871,13.49414753,-50.68701007,51.2857501
1990-05-01,-23.131,12.6224,-143.6025,48.1241,-28.69769287,4.771481514,-93.37939767,18.15125286,5.566692871,13.49414753,-50.223119,51.43347644
1990-06-01,-23.131,12.6224,-145.5301,48.2619,-28.69769287,4.771481514,-95.77087207,18.20344015,5.566692871,13.49414753,-49.75922793,51.5807797
1990-07-01,-23.131,12.6224,-147.4577,48.3992,-28.69769287,4.771481514,-98.16234648,18.25547826,5.566692871,13.49414753,-49.29533685,51.72766348
1990-08-01,-23.131,12.6224,-149.3853,48.5362,-28.69769287,4.771481514,-100.5538209,18.30736845,5.566692871,13.49414753,-48.83144578,51.87413136
1990-09-01,-23.131,12.6224,-151.3129,48.6728,-28.69769287,4.771481514,-102.9452953,18.35911198,5.566692871,13.49414753,-48.36755471,52.02018685
1990-10-01,-23.131,12.6224,-153.2405,48.809,-28.69769287,4.771481514,-105.3367697,18.41071008,5.566692871,13.49414753,-47.90366364,52.16583341
1990-11-01,-23.131,12.6224,-155.168,48.9448,-28.69769287,4.771481514,-107.7282441,18.46216397,5.566692871,13.49414753,-47.43977256,52.31107446
1990-12-01,-23.131,12.6224,-157.0956,49.0803,-28.69523039,4.771471642,-110.1195133,18.51347466,5.564230386,13.49414404,-46.9760867,52.45591328
1991-01-01,-42.095,11.5691,-160.6036,49.1938,-25.92414856,4.760362625,-112.279859,18.56440586,-16.17085144,12.51020092,-48.32365765,52.58008114
1991-02-01,-42.095,11.5691,-164.1115,49.307,-25.92414856,4.760362625,-114.4402047,18.61519772,-16.17085144,12.51020092,-49.6712286,52.70395647
1991-03-01,-42.095,11.5691,-167.6194,49.42,-25.92414856,4.760362625,-116.6005504,18.66585136,-16.17085144,12.51020092,-51.01879956,52.82754132
1991-04-01,-42.095,11.5691,-171.1273,49.5327,-25.92414856,4.760362625,-118.7608962,18.71636792,-16.17085144,12.51020092,-52.36637051,52.95083773
1991-05-01,-42.095,11.5691,-174.6352,49.6451,-25.92414856,4.760362625,-120.9212419,18.7667485,-16.17085144,12.51020092,-53.71394146,53.07384771
1991-06-01,-42.095,11.5691,-178.1432,49.7573,-25.92414856,4.760362625,-123.0815876,18.81699419,-16.17085144,12.51020092,-55.06151242,53.19657324
1991-07-01,-42.095,11.5691,-181.6511,49.8693,-25.92414856,4.760362625,-125.2419333,18.86710607,-16.17085144,12.51020092,-56.40908337,53.3190163
1991-08-01,-42.095,11.5691,-185.159,49.981,-25.92414856,4.760362625,-127.402279,18.9170852,-16.17085144,12.51020092,-57.75665432,53.44117882
1991-09-01,-42.095,11.5691,-188.6669,50.0925,-25.92414856,4.760362625,-129.5626247,18.96693264,-16.17085144,12.51020092,-59.10422528,53.56306272
1991-10-01,-42.095,11.5691,-192.1748,50.2037,-25.92414856,4.760362625,-131.7229704,19.01664941,-16.17085144,12.51020092,-60.45179623,53.6846699
1991-11-01,-42.095,11.5691,-195.6827,50.3146,-25.92414856,4.760362625,-133.8833161,19.06623654,-16.17085144,12.51020092,-61.79936718,53.80600224
1991-12-01,-42.095,11.5691,-199.1907,50.4253,-25.90905489,4.760876795,-136.0424041,19.11570571,-16.18594511,12.51039658,-63.14819594,53.92706537
1992-01-01,-19.3789,24.5037,-200.8056,50.9191,-8.923858643,5.339481831,-136.7860589,19.17774867,-10.45504136,25.07870371,-64.01944939,54.410846
1992-02-01,-19.3789,24.5037,-202.4205,51.408,-8.923858643,5.339481831,-137.5297138,19.23959154,-10.45504136,25.07870371,-64.89070284,54.89036296
1992-03-01,-19.3789,24.5037,-204.0354,51.8924,-8.923858643,5.339481831,-138.2733687,19.30123627,-10.45504136,25.07870371,-65.76195628,55.36572703
1992-04-01,-13.9592,24.9037,-205.1987,52.388,-8.923858643,5.339481831,-139.0170236,19.36268475,-5.035341357,25.46967491,-66.18156806,55.85178983
1992-05-01,-11.2249,30.5872,-206.1341,53.1269,-8.923858643,5.339481831,-139.7606785,19.42393883,-2.301041357,31.04974831,-66.37332151,56.56644767
1992-06-01,-11.2249,30.5872,-207.0695,53.8557,-8.923858643,5.339481831,-140.5043334,19.48500035,-2.301041357,31.04974831,-66.56507496,57.27218852
1992-07-01,-11.2249,30.5872,-208.0049,54.5747,-8.923858643,5.339481831,-141.2479883,19.54587111,-2.301041357,31.04974831,-66.7568284,57.96933804
1992-08-01,-11.2249,30.5872,-208.9403,55.2844,-8.923858643,5.339481831,-141.9916432,19.60655289,-2.301041357,31.04974831,-66.94858185,58.65820257
1992-09-01,-11.2249,30.5872,-209.8757,55.9851,-8.923858643,5.339481831,-142.735298,19.66704745,-2.301041357,31.04974831,-67.14033529,59.33907063
1992-10-01,-11.2249,30.5872,-210.8111,56.6771,-8.923858643,5.339481831,-143.4789529,19.7273565,-2.301041357,31.04974831,-67.33208874,60.01221441
1992-11-01,-11.2249,30.5872,-211.7465,57.3608,-8.923858643,5.339481831,-144.2226078,19.78748173,-2.301041357,31.04974831,-67.52384219,60.67789098
1992-12-01,-11.2249,30.5872,-212.6819,58.0364,-8.915753198,5.339338748,-144.9655872,19.84742162,-2.309146802,31.0497237,-67.71627109,61.33634243
1993-01-01,-6.6408,20.3681,-213.2353,58.3335,0.205459595,5.178325653,-144.9484656,19.90363617,-6.846259595,21.01605468,-68.28679272,61.6356481
1993-02-01,-6.6408,20.3681,-213.7887,58.6291,0.205459595,5.178325653,-144.931344,19.95969241,-6.846259595,21.01605468,-68.85731435,61.93350733
1993-03-01,-6.6408,20.3681,-214.3421,58.9231,0.205459595,5.178325653,-144.9142223,20.01559165,-6.846259595,21.01605468,-69.42783599,62.2299409
1993-04-01,-6.6408,20.3681,-214.8955,59.2158,0.205459595,5.178325653,-144.8971007,20.07133522,-6.846259595,21.01605468,-69.99835762,62.52496909
1993-05-01,-6.6408,20.3681,-215.4489,59.507,0.205459595,5.178325653,-144.8799791,20.12692439,-6.846259595,21.01605468,-70.56887925,62.81861168
1993-06-01,-6.6408,20.3681,-216.0023,59.7968,0.205459595,5.178325653,-144.8628574,20.18236046,-6.846259595,21.01605468,-71.13940089,63.11088803
1993-07-01,-6.6408,20.3681,-216.5557,60.0851,0.205459595,5.178325653,-144.8457358,20.23764467,-6.846259595,21.01605468,-71.70992252,63.40181702
1993-08-01,-6.6408,20.3681,-217.1091,60.3721,0.205459595,5.178325653,-144.8286142,20.29277827,-6.846259595,21.01605468,-72.28044415,63.69141713
1993-09-01,-6.6408,20.3681,-217.6625,60.6578,0.205459595,5.178325653,-144.8114925,20.34776248,-6.846259595,21.01605468,-72.85096578,63.97970639
1993-10-01,-6.6408,20.3681,-218.2159,60.9421,0.205459595,5.178325653,-144.7943709,20.40259851,-6.846259595,21.01605468,-73.42148742,64.26670245
1993-11-01,-6.6408,20.3681,-218.7693,61.2251,0.205459595,5.178325653,-144.7772493,20.45728756,-6.846259595,21.01605468,-73.99200905,64.55242256
1993-12-01,-6.6408,20.3681,-219.3227,61.5068,0.184053775,5.178241643,-144.7619115,20.51182902,-6.824853775,21.01603398,-74.56074686,64.83688302
1994-01-01,-13.5788,17.0735,-220.4543,61.7039,-23.90432739,5.083703041,-146.7539388,20.56426025,10.32552739,17.81427627,-73.70028625,65.04050357
1994-02-01,-13.5788,17.0735,-221.5858,61.9004,-23.90432739,5.083703041,-148.745966,20.61655814,10.32552739,17.81427627,-72.83982563,65.24348863
1994-03-01,-13.5788,17.0735,-222.7174,62.0964,-23.90432739,5.083703041,-150.7379933,20.6687237,10.32552739,17.81427627,-71.97936502,65.44584412
1994-04-01,-13.5788,17.0735,-223.849,62.2916,-23.90432739,5.083703041,-152.7300206,20.72075793,10.32552739,17.81427627,-71.1189044,65.64757586
1994-05-01,-13.5788,17.0735,-224.9805,62.4863,-23.90432739,5.083703041,-154.7220479,20.77266181,10.32552739,17.81427627,-70.25844378,65.84868959
1994-06-01,-13.5788,17.0735,-226.1121,62.6804,-23.90432739,5.083703041,-156.7140752,20.82443633,10.32552739,17.81427627,-69.39798317,66.04919095
1994-07-01,-13.5788,17.0735,-227.2437,62.8739,-23.90432739,5.083703041,-158.7061024,20.87608245,10.32552739,17.81427627,-68.53752255,66.2490855
1994-08-01,-13.5788,17.0735,-228.3752,63.0668,-23.90432739,5.083703041,-160.6981297,20.92760111,10.32552739,17.81427627,-67.67706194,66.44837871
1994-09-01,-13.5788,17.0735,-229.5068,63.2591,-23.90432739,5.083703041,-162.690157,20.97899326,10.32552739,17.81427627,-66.81660132,66.64707599
1994-10-01,-13.5788,17.0735,-230.6383,63.4508,-23.90432739,5.083703041,-164.6821843,21.03025981,10.32552739,17.81427627,-65.9561407,66.84518264
1994-11-01,-13.5788,17.0735,-231.7699,63.6419,-23.90432739,5.083703041,-166.6742116,21.0814017,10.32552739,17.81427627,-65.09568009,67.0427039
1994-12-01,-13.5788,17.0735,-232.9015,63.8325,-23.88234907,5.083974407,-168.6644073,21.13242526,10.30354907,17.81435371,-64.237051,67.23964664
1995-01-01,-6.9346,16.646,-233.4794,64.0131,0.850280762,5.38934803,-168.5935506,21.18961586,-7.784880762,17.49669649,-64.88579106,67.42908334
1995-02-01,-6.9346,16.646,-234.0572,64.1932,0.850280762,5.38934803,-168.5226939,21.24665251,-7.784880762,17.49669649,-65.53453113,67.61798932
1995-03-01,-6.9346,16.646,-234.6351,64.3728,0.850280762,5.38934803,-168.4518371,21.30353646,-7.784880762,17.49669649,-66.18327119,67.80636902
1995-04-01,-6.9346,16.646,-235.213,64.5519,0.850280762,5.38934803,-168.3809804,21.36026892,-7.784880762,17.49669649,-66.83201125,67.99422681
1995-05-01,-6.9346,16.646,-235.7909,64.7305,0.850280762,5.38934803,-168.3101237,21.4168511,-7.784880762,17.49669649,-67.48075132,68.18156701
1995-06-01,-6.9346,16.646,-236.3688,64.9086,0.850280762,5.38934803,-168.239267,21.47328419,-7.784880762,17.49669649,-68.12949138,68.36839387
1995-07-01,-6.9346,16.646,-236.9467,65.0863,0.850280762,5.38934803,-168.1684102,21.52956936,-7.784880762,17.49669649,-68.77823144,68.55471158
1995-08-01,-6.9346,16.646,-237.5245,65.2634,0.850280762,5.38934803,-168.0975535,21.58570776,-7.784880762,17.49669649,-69.42697151,68.74052429
1995-09-01,-6.9346,16.646,-238.1024,65.4401,0.850280762,5.38934803,-168.0266968,21.64170054,-7.784880762,17.49669649,-70.07571157,68.92583608
1995-10-01,-6.9346,16.646,-238.6803,65.6163,0.850280762,5.38934803,-167.95584,21.69754883,-7.784880762,17.49669649,-70.72445163,69.11065098
1995-11-01,-6.9346,16.646,-239.2582,65.792,0.850280762,5.38934803,-167.8849833,21.75325373,-7.784880762,17.49669649,-71.3731917,69.29497297
1995-12-01,-6.9346,16.646,-239.8361,65.9672,0.867486239,5.3896278,-167.8126928,21.80882211,-7.802086239,17.49678267,-72.02336555,69.47880778
1996-01-01,-0.4999,15.9849,-239.8777,66.1284,20.22914124,5.704458714,-166.126931,21.8709044,-20.72904124,16.97226789,-73.75078565,69.65134281
1996-02-01,-0.4999,15.9849,-239.9194,66.2892,20.22914124,5.704458714,-164.4411692,21.93281097,-20.72904124,16.97226789,-75.47820576,69.82345149
1996-03-01,-0.4999,15.9849,-239.9611,66.4496,20.22914124,5.704458714,-162.7554075,21.99454329,-20.72904124,16.97226789,-77.20562586,69.99513699
1996-04-01,-0.4999,15.9849,-240.0027,66.6097,20.22914124,5.704458714,-161.0696457,22.05610283,-20.72904124,16.97226789,-78.93304596,70.16640241
1996-05-01,-0.4999,15.9849,-240.0444,66.7693,20.22914124,5.704458714,-159.3838839,22.11749103,-20.72904124,16.97226789,-80.66046606,70.3372508
1996-06-01,-0.4999,15.9849,-240.086,66.9286,20.22914124,5.704458714,-157.6981222,22.17870932,-20.72904124,16.97226789,-82.38788617,70.50768522
1996-07-01,-0.4999,15.9849,-240.1277,67.0875,20.22914124,5.704458714,-156.0123604,22.23975909,-20.72904124,16.97226789,-84.11530627,70.67770864
1996-08-01,-0.4999,15.9849,-240.1694,67.246,20.22914124,5.704458714,-154.3265986,22.30064174,-20.72904124,16.97226789,-85.84272637,70.84732403
1996-09-01,-0.4999,15.9849,-240.211,67.4041,20.22914124,5.704458714,-152.6408369,22.36135863,-20.72904124,16.97226789,-87.57014648,71.01653432
1996-10-01,-0.4999,15.9849,-240.2527,67.5619,20.22914124,5.704458714,-150.9550751,22.4219111,-20.72904124,16.97226789,-89.29756658,71.18534238
1996-11-01,-0.4999,15.9849,-240.2943,67.7193,20.22914124,5.704458714,-149.2693133,22.48230048,-20.72904124,16.97226789,-91.02498668,71.35375109
1996-12-01,-0.4999,15.9849,-240.336,67.8763,20.18175208,5.703759423,-147.5875006,22.54251333,-20.68165208,16.97203287,-92.74845769,71.5217586
1997-01-01,0.3428,15.822,-240.3074,68.0298,-33.1461792,4.916834831,-150.3496822,22.58715371,33.4889792,16.56837194,-89.95770942,71.68150296
1997-02-01,0.3428,15.822,-240.2789,68.183,-33.1461792,4.916834831,-153.1118638,22.63170604,33.4889792,16.56837194,-87.16696116,71.84089211
1997-03-01,0.3428,15.822,-240.2503,68.3358,-33.1461792,4.916834831,-155.8740454,22.67617084,33.4889792,16.56837194,-84.37621289,71.99992842
1997-04-01,0.3428,15.822,-240.2218,68.4882,-33.1461792,4.916834831,-158.636227,22.72054861,33.4889792,16.56837194,-81.58546462,72.15861422
1997-05-01,0.3428,15.822,-240.1932,68.6404,-33.1461792,4.916834831,-161.3984086,22.76483988,33.4889792,16.56837194,-78.79471636,72.31695181
1997-06-01,0.3428,15.822,-240.1646,68.7922,-33.1461792,4.916834831,-164.1605902,22.80904514,33.4889792,16.56837194,-76.00396809,72.47494348
1997-07-01,0.3428,15.822,-240.1361,68.9436,-33.1461792,4.916834831,-166.9227718,22.8531649,33.4889792,16.56837194,-73.21321982,72.63259149
1997-08-01,0.3428,15.822,-240.1075,69.0948,-33.1461792,4.916834831,-169.6849534,22.89719964,33.4889792,16.56837194,-70.42247156,72.78989806
1997-09-01,0.3428,15.822,-240.0789,69.2456,-33.1461792,4.916834831,-172.447135,22.94114985,33.4889792,16.56837194,-67.63172329,72.9468654
1997-10-01,0.3428,15.822,-240.0504,69.396,-33.1461792,4.916834831,-175.2093166,22.98501604,33.4889792,16.56837194,-64.84097502,73.10349571
1997-11-01,0.3428,15.822,-240.0218,69.5462,-33.1461792,4.916834831,-177.9714982,23.02879866,33.4889792,16.56837194,-62.05022676,73.25979115
1997-12-01,0.3428,15.822,-239.9933,69.696,-33.0859075,4.917942514,-180.7286572,23.07251787,33.4287075,16.56870069,-59.26450113,73.41576002
1998-01-01,11.2809,15.8999,-239.0532,69.847,34.73899841,6.164439201,-177.8337407,23.14104089,-23.45809841,17.05306807,-61.21934267,73.58062074
1998-02-01,11.2809,15.8999,-238.1131,69.9976,34.73899841,6.164439201,-174.9388241,23.20936161,-23.45809841,17.05306807,-63.1741842,73.7451129
1998-03-01,11.2809,15.8999,-237.173,70.1479,34.73899841,6.164439201,-172.0439076,23.2774818,-23.45809841,17.05306807,-65.12902573,73.90923897
1998-04-01,11.2809,15.8999,-236.233,70.2979,34.73899841,6.164439201,-169.1489911,23.34540322,-23.45809841,17.05306807,-67.08386727,74.07300138
1998-05-01,11.2809,15.8999,-235.2929,70.4476,34.73899841,6.164439201,-166.2540745,23.4131276,-23.45809841,17.05306807,-69.0387088,74.23640254
1998-06-01,11.2809,15.8999,-234.3528,70.597,34.73899841,6.164439201,-163.359158,23.48065665,-23.45809841,17.05306807,-70.99355034,74.39944483
1998-07-01,11.2809,15.8999,-233.4127,70.746,34.73899841,6.164439201,-160.4642415,23.54799205,-23.45809841,17.05306807,-72.94839187,74.56213059
1998-08-01,11.2809,15.8999,-232.4726,70.8948,34.73899841,6.164439201,-157.5693249,23.61513545,-23.45809841,17.05306807,-74.90323341,74.72446217
1998-09-01,11.2809,15.8999,-231.5326,71.0432,34.73899841,6.164439201,-154.6744084,23.68208848,-23.45809841,17.05306807,-76.85807494,74.88644187
1998-10-01,11.2809,15.8999,-230.5925,71.1913,34.73899841,6.164439201,-151.7794919,23.74885276,-23.45809841,17.05306807,-78.81291648,75.04807195
1998-11-01,11.2809,15.8999,-229.6524,71.3391,34.73899841,6.164439201,-148.8845753,23.81542988,-23.45809841,17.05306807,-80.76775801,75.20935469
1998-12-01,11.2809,15.8999,-228.7123,71.4866,34.74519089,6.164596654,-145.9891427,23.88182478,-23.46429089,17.05312499,-82.72311558,75.37029337
1999-01-01,11.9551,15.6738,-227.7161,71.6297,41.71369934,6.341781616,-142.5130011,23.95189076,-29.75859934,16.90816964,-85.20299886,75.52817338
1999-02-01,11.9551,15.6738,-226.7198,71.7724,41.71369934,6.341781616,-139.0368595,24.02175238,-29.75859934,16.90816964,-87.68288214,75.68572405
1999-03-01,11.9551,15.6738,-225.7236,71.9149,41.71369934,6.341781616,-135.5607179,24.09141141,-29.75859934,16.90816964,-90.16276542,75.84294743
1999-04-01,11.9551,15.6738,-224.7273,72.0571,41.71369934,6.341781616,-132.0845763,24.1608696,-29.75859934,16.90816964,-92.6426487,75.99984557
1999-05-01,11.9551,15.6738,-223.731,72.199,41.71369934,6.341781616,-128.6084347,24.23012869,-29.75859934,16.90816964,-95.12253198,76.15642046
1999-06-01,11.9551,15.6738,-222.7348,72.3407,41.71369934,6.341781616,-125.1322931,24.29919037,-29.75859934,16.90816964,-97.60241525,76.3126741
1999-07-01,11.9551,15.6738,-221.7385,72.482,41.71369934,6.341781616,-121.6561515,24.36805632,-29.75859934,16.90816964,-100.0822985,76.46860845
1999-08-01,11.9551,15.6738,-220.7423,72.6231,41.71369934,6.341781616,-118.1800099,24.4367282,-29.75859934,16.90816964,-102.5621818,76.62422548
1999-09-01,11.9551,15.6738,-219.746,72.7639,41.71369934,6.341781616,-114.7038682,24.50520764,-29.75859934,16.90816964,-105.0420651,76.77952709
1999-10-01,11.9551,15.6738,-218.7497,72.9045,41.71369934,6.341781616,-111.2277266,24.57349624,-29.75859934,16.90816964,-107.5219484,76.93451522
1999-11-01,11.9551,15.6738,-217.7535,73.0447,41.71369934,6.341781616,-107.751585,24.6415956,-29.75859934,16.90816964,-110.0018316,77.08919174
1999-12-01,11.9551,15.6738,-216.7572,73.1847,41.67061196,6.340754045,-104.279034,24.70948531,-29.71551196,16.90778425,-112.4781243,77.24355149
2000-01-01,-16.4619,17.5012,-218.129,73.3589,-6.816452026,5.184408188,-104.8470717,24.75476732,-9.645447974,18.25294742,-113.2819116,77.42306131
2000-02-01,-16.4619,17.5012,-219.5009,73.5327,-6.816452026,5.184408188,-105.4151094,24.79996665,-9.645447974,18.25294742,-114.085699,77.60215588
2000-03-01,-16.4619,17.5012,-220.8727,73.706,-6.816452026,5.184408188,-105.983147,24.84508375,-9.645447974,18.25294742,-114.8894863,77.78083808
2000-04-01,-16.4619,17.5012,-222.2445,73.879,-6.816452026,5.184408188,-106.5511847,24.89011907,-9.645447974,18.25294742,-115.6932736,77.95911074
2000-05-01,-16.4619,17.5012,-223.6164,74.0515,-6.816452026,5.184408188,-107.1192224,24.93507305,-9.645447974,18.25294742,-116.497061,78.13697667
2000-06-01,-16.4619,17.5012,-224.9882,74.2237,-6.816452026,5.184408188,-107.68726,24.97994613,-9.645447974,18.25294742,-117.3008483,78.31443863
2000-07-01,-16.4619,17.5012,-226.36,74.3954,-6.816452026,5.184408188,-108.2552977,25.02473875,-9.645447974,18.25294742,-118.1046356,78.49149937
2000-08-01,-16.4619,17.5012,-227.7319,74.5667,-6.816452026,5.184408188,-108.8233354,25.06945134,-9.645447974,18.25294742,-118.908423,78.66816159
2000-09-01,-16.4619,17.5012,-229.1037,74.7377,-6.816452026,5.184408188,-109.391373,25.11408432,-9.645447974,18.25294742,-119.7122103,78.84442798
2000-10-01,-16.4619,17.5012,-230.4755,74.9083,-6.816452026,5.184408188,-109.9594107,25.15863812,-9.645447974,18.25294742,-120.5159976,79.02030118
2000-11-01,-16.4619,17.5012,-231.8473,75.0784,-6.816452026,5.184408188,-110.5274484,25.20311315,-9.645447974,18.25294742,-121.319785,79.19578381
2000-12-01,-16.4619,17.5012,-233.2192,75.2482,-6.782716685,5.185393163,-111.0926748,25.2475267,-9.679183315,18.25322721,-122.1263836,79.37088383
2001-01-01,-26.6787,17.8247,-235.4424,75.424,31.18031311,6.293804169,-108.4943153,25.31281498,-57.85901311,18.90322462,-126.947968,79.55824822
2001-02-01,-26.6787,17.8247,-237.6656,75.5993,31.18031311,6.293804169,-105.8959559,25.3779353,-57.85901311,18.90322462,-131.7695524,79.74517239
2001-03-01,-26.6787,17.8247,-239.8888,75.7742,31.18031311,6.293804169,-103.2975965,25.44288894,-57.85901311,18.90322462,-136.5911368,79.93165943
2001-04-01,-26.6787,17.8247,-242.1121,75.9487,31.18031311,6.293804169,-100.6992371,25.50767718,-57.85901311,18.90322462,-141.4127213,80.11771239
2001-05-01,-26.6787,17.8247,-244.3353,76.1228,31.18031311,6.293804169,-98.10087764,25.57230129,-57.85901311,18.90322462,-146.2343057,80.30333429
