component,draw,chain_seed,rate,accel
ais,985,2027,0.03143561930537017,0.0003591036069299801
ais,986,2027,0.029996624963967884,0.00030146719898795657
ais,987,2027,0.03273137682436713,0.00022737925531253928
ais,988,2027,0.032556977686771446,0.00041154104317994554
ais,989,2027,0.03223539656156558,0.0005295549933969944
ais,990,2027,0.03297255575072368,0.0005363909092652973
ais,991,2027,0.0318008328291392,0.0005089909272908049
ais,992,2027,0.03271447323680182,0.0004050961824851305
ais,993,2027,0.03326508995048188,0.00045957421967734573
ais,994,2027,0.031981660430547884,0.0003887287006407704
ais,995,2027,0.0324667199679783,0.0003561977420110825
ais,996,2027,0.030307311161174903,0.000409524808001768
ais,997,2027,0.03165950342244662,0.00039551206060011856
ais,998,2027,0.03239230209243369,0.0005786380730161962
ais,999,2027,0.031968888741113116,0.000286051618149401
ais,1000,2027,0.03296569023925974,0.000344399970373115
ais,1001,2028,0.03138301814368288,0.00042555216070048666
ais,1002,2028,0.03276088620209243,0.0009421147893085806
ais,1003,2028,0.030807203546767692,0.0009118623660691727
ais,1004,2028,0.03215146195313302,0.0007586221147806349
ais,1005,2028,0.03159505263623174,0.0006579586026444964
ais,1006,2028,0.0323734402048359,0.0006512083405961219
ais,1007,2028,0.03169665304203752,0.0008303825143940941
ais,1008,2028,0.03060879757252926,0.0010706708444443629
ais,1009,2028,0.03242710710306704,0.0008464629605702976
ais,1010,2028,0.03230645628068713,0.0007939480396023732
ais,1011,2028,0.0323045295834084,0.0007795039303294284
ais,1012,2028,0.032818645143852875,0.0005793200922116918
ais,1013,2028,0.03336213848426926,0.0006209865007052372
ais,1014,2028,0.031489627441618456,0.0007653332732161626
ais,1015,2028,0.03195165589156576,0.0007158823615767175
ais,1016,2028,0.031316380967882536,0.0007176699884920425
ais,1017,2028,0.0312298444130227,0.0013129907201306938
ais,1018,2028,0.03154028682320352,0.0009614519857519846
ais,1019,2028,0.031462679384913955,0.0010578642814526849
ais,1020,2028,0.03197415434883997,0.0005891508164862098
ais,1021,2028,0.03163000557498427,0.0005651469815980416
ais,1022,2028,0.031755771821445046,0.0011196131181202293
ais,1023,2028,0.03127435296678368,0.0011454982723121414
ais,1024,2028,0.03163075485438831,0.0012228786795284014
ais,1025,2028,0.030257976151357266,0.0011229837404778623
ais,1026,2028,0.03191939193780308,0.0010305310649764035
ais,1027,2028,0.032263394194045794,0.0009705606514571624
ais,1028,2028,0.031739559740509855,0.0008401789657224427
ais,1029,2028,0.032195556317984396,0.0008098243843092152
ais,1030,2028,0.03249826846020384,0.0007793718791416039
ais,1031,2028,0.03267884991896372,0.0006308764151468714
ais,1032,2028,0.030660602840351946,0.0009330139550425865
ais,1033,2028,0.031507479800639414,0.0007332466696444469
ais,1034,2028,0.03256851022752944,0.0008347913776582089
ais,1035,2028,0.032484744998222556,0.0009106702085765251
ais,1036,2028,0.030938011503663817,0.0009826673514378346
ais,1037,2028,0.03272298712341823,0.0008670689221300889
ais,1038,2028,0.032051912202826674,0.0008349900758374532
ais,1039,2028,0.03368898901222261,0.00109627129501086
ais,1040,2028,0.03129481956474606,0.0010509877186271283
ais,1041,2028,0.03278925611568433,0.0009447888473567601
ais,1042,2028,0.03268217027537883,0.0011112333089117667
ais,1043,2028,0.03207475093851208,0.0009706801295827028
ais,1044,2028,0.031431603543848004,0.001112764192799441
ais,1045,2028,0.03162294064900095,0.0008121022737259635
ais,1046,2028,0.03192262398520061,0.000787078091691411
ais,1047,2028,0.03179873112764361,0.000733607255915519
ais,1048,2028,0.03214038724032299,0.0007695570552995591
ais,1049,2028,0.03258047984369549,0.0010660619525434483
ais,1050,2028,0.031250532317591444,0.0010407040376370462
ais,1051,2028,0.03273681316010158,0.0008329781173538174
ais,1052,2028,0.029849786584421535,0.0005914231085736075
ais,1053,2028,0.03271160344967665,0.0010583469938822805
ais,1054,2028,0.03144131522362676,0.0009601605841280043
ais,1055,2028,0.032051916057223934,0.0008350625901310814
ais,1056,2028,0.031059348650016087,0.0010709473417412937
ais,1057,2028,0.03178324378213067,0.0011266970098029985
ais,1058,2028,0.03225570920298848,0.0012230695668715582
ais,1059,2028,0.030741354642691107,0.0010231604766637278
ais,1060,2028,0.03269707121853291,0.0010587584100892
ais,1061,2028,0.03279969520087027,0.0008124587805128239
ais,1062,2028,0.03307585714316146,0.0006861393862800948
ais,1063,2028,0.031225125617597025,0.0011609376765919991
ais,1064,2028,0.03108556457195628,0.0010099070471580758
ais,1065,2028,0.032507951266372195,0.0006095700834567211
ais,1066,2028,0.031540898038539336,0.0009246103920792781
ais,1067,2028,0.030174526398220852,0.0008912840693544823
ais,1068,2028,0.03233452978542985,0.0009726288739940149
ais,1069,2028,0.033686485525818224,0.0007742865033986816
ais,1070,2028,0.033555099723651616,0.001055184210854458
ais,1071,2028,0.03156028682371786,0.0012770502930896654
ais,1072,2028,0.030734984911039775,0.001074282471782789
ais,1073,2028,0.03199366761563087,0.0007195478214193706
ais,1074,2028,0.031894909303671566,0.0007638038712502256
ais,1075,2028,0.0320811827717149,0.0008488847052918673
ais,1076,2028,0.03254459208442312,0.0007010844669666172
ais,1077,2028,0.03209146837829859,0.0009970674699391483
ais,1078,2028,0.030974700041484254,0.0007201616013665002
ais,1079,2028,0.0319443202775771,0.0009349388822324798
ais,1080,2028,0.03170707534364432,0.0009144071572474452
ais,1081,2028,0.03132656679091814,0.0008167077814854683
ais,1082,2028,0.031690256893803476,0.0008520435474409625
ais,1083,2028,0.031969013181133474,0.0009358568938955507
ais,1084,2028,0.03171894996248657,0.001131585097015164
ais,1085,2028,0.033214766801142305,0.0007820839322176953
ais,1086,2028,0.0325650615666806,0.0008598001709197117
ais,1087,2028,0.032276654979962266,0.0007116444096960954
ais,1088,2028,0.03186206420669258,0.0008834466102905378
ais,1089,2028,0.03305585441343831,0.00083921059418685
ais,1090,2028,0.02993897309631679,0.0008597139112058311
ais,1091,2028,0.03017842334847989,0.0006343118400638623
ais,1092,2028,0.031457542999853,0.0006760825835352858
ais,1093,2028,0.03206400872688611,0.0010179573480648856
ais,1094,2028,0.032918669768244105,0.0007016253190849934
ais,1095,2028,0.03307773597317832,0.0006227371615630365
ais,1096,2028,0.0314327255809262,0.0006589781310674434
ais,1097,2028,0.0330903225322239,0.0006885958120947892
ais,1098,2028,0.03164253287889113,0.000901020721660884
ais,1099,2028,0.0318001184942962,0.0008766853137651922
ais,1100,2028,0.032592996887794407,0.0008994415132968282
ais,1101,2028,0.03128144922464891,0.0008919945029902106
ais,1102,2028,0.03224366216175493,0.0008260970975167613
ais,1103,2028,0.03071455034988509,0.0007740240427430944
ais,1104,2028,0.03261577834110327,0.0006804280956383732
ais,1105,2028,0.03297441894962689,0.0007270901972072385
ais,1106,2028,0.031954152649730345,0.0005080264115023529
ais,1107,2028,0.03397107627015884,0.0006805835347195731
ais,1108,2028,0.03218837919821119,0.0006776580298408336
ais,1109,2028,0.03129903293031284,0.0007587069749237474
ais,1110,2028,0.03255829650615733,0.0006235040526788587
ais,1111,2028,0.0314515457531928,0.000655460194097975
ais,1112,2028,0.031991277430791165,0.0007355059515454916
ais,1113,2028,0.031891453739442556,0.0009355272006249413
ais,1114,2028,0.0323466139553727,0.0007537393757475891
ais,1115,2028,0.032147721555357604,0.0007766614885773626
ais,1116,2028,0.032788595877238806,0.0007728009535029115
ais,1117,2028,0.031837463093641286,0.0008434790122574638
ais,1118,2028,0.03049308097601059,0.0010294993142280385
ais,1119,2028,0.032255995202551596,0.0008241280016037748
ais,1120,2028,0.03202616445564521,0.0007425770974947975
ais,1121,2028,0.03077815588704416,0.000896698801306422
ais,1122,2028,0.03213856255438387,0.0008259772711761801
ais,1123,2028,0.03282951001633848,0.0008420002812700266
ais,1124,2028,0.03123833342999138,0.000735279598499376
ais,1125,2028,0.03313449654524265,0.0007928029654099577
ais,1126,2028,0.032206447941054504,0.000949249158411072
ais,1127,2028,0.03118406289184518,0.0006539613407645503
ais,1128,2028,0.03171762687027377,0.0010694626691551837
ais,1129,2028,0.031305087830339036,0.0008405340197272318
ais,1130,2028,0.03286550734615774,0.0009746195484817625
ais,1131,2028,0.03143569603212386,0.000972268370513186
ais,1132,2028,0.03165795342203813,0.0008262853133446268
ais,1133,2028,0.032901757076915075,0.0007719396994327406
ais,1134,2028,0.03308657757737308,0.0005970245367181873
ais,1135,2028,0.032915860820245765,0.0008967344293109596
ais,1136,2028,0.03270506025277855,0.0008739964552595264
ais,1137,2028,0.03135995757885047,0.0011881308725023001
ais,1138,2028,0.03147904570384393,0.0006979269913541046
ais,1139,2028,0.03182207603942201,0.0007450360219171536
ais,1140,2028,0.03185254544179674,0.0008654545832855995
ais,1141,2028,0.03057258783197273,0.0009275220552645953
ais,1142,2028,0.03120170858558815,0.0010566524374198518
ais,1143,2028,0.03211323822884153,0.0011746616396379659
ais,1144,2028,0.03305087271653045,0.0007775157308721559
ais,1145,2028,0.03251366536520652,0.0006975021552611606
ais,1146,2028,0.03102348042258193,0.000719584359370034
ais,1147,2028,0.0325350302327506,0.0012083233401700333
ais,1148,2028,0.03172071498991423,0.0008690003024423636
ais,1149,2028,0.031302563911256104,0.0008105789794317497
ais,1150,2028,0.03215365093639319,0.0006027205565035797
ais,1151,2028,0.03266627939073848,0.000562040044644122
ais,1152,2028,0.03152841996454572,0.0007268796661376684
ais,1153,2028,0.03230411857853574,0.0012670613210298911
ais,1154,2028,0.03146464850199139,0.0010930787743579416
ais,1155,2028,0.032263498142338295,0.0005902896763498347
ais,1156,2028,0.032449754254726786,0.0006504210547323032
ais,1157,2028,0.03188781787010936,0.0006006553842051988
ais,1158,2028,0.03178530719756344,0.000632764507946978
ais,1159,2028,0.031407303244602766,0.0010310223905898375
ais,1160,2028,0.03148297047366342,0.0007218430978435385
ais,1161,2028,0.03262495547043559,0.0007884476040748772
ais,1162,2028,0.031086141490135027,0.0006839420113702356
ais,1163,2028,0.032577920007679916,0.0006873350509619813
ais,1164,2028,0.0315278458141346,0.001001788210687189
ais,1165,2028,0.031853065941211574,0.0008477131852114274
ais,1166,2028,0.03287697619967404,0.0009094347031470966
ais,1167,2028,0.032360385123849526,0.0006645516316050763
ais,1168,2028,0.031736194363092884,0.0005658278022815701
ais,1169,2028,0.03186259543850629,0.0007610988353094995
ais,1170,2028,0.03303873215704283,0.0008594029339616098
ais,1171,2028,0.03156521275273542,0.0005930973979329577
ais,1172,2028,0.03107259497845137,0.0006139535822953456
ais,1173,2028,0.032417202326129324,0.0007776772950615987
ais,1174,2028,0.03246190035826008,0.0007971275979698628
ais,1175,2028,0.0320650884019929,0.000513627109906837
ais,1176,2028,0.03224635076242231,0.0007619983381412473
ais,1177,2028,0.03195658691615096,0.00044408031378566874
ais,1178,2028,0.032888588613667655,0.0006089179301154167
ais,1179,2028,0.03272398041943378,0.0006790233614045913
ais,1180,2028,0.0311092235061485,0.0006470589742428847
ais,1181,2028,0.0328472141110563,0.0003895928867577835
ais,1182,2028,0.03164114014865769,0.0008387109114188597
ais,1183,2028,0.031068906299389173,0.001143538830505646
ais,1184,2028,0.031021856136321267,0.0005777618156681008
ais,1185,2028,0.03219177089266062,0.0006110650165177541
ais,1186,2028,0.03243818818857713,0.0005898476624279358
ais,1187,2028,0.032127446979140856,0.0006749369735420043
ais,1188,2028,0.03124164445595972,0.0008397319947669819
ais,1189,2028,0.03088316597815989,0.0009782775655979889
ais,1190,2028,0.031474052272509996,0.0005635913930473042
ais,1191,2028,0.03201793852343855,0.0006129843872108357
ais,1192,2028,0.03275909678456908,0.0006780790359590971
ais,1193,2028,0.03161843817411492,0.0008160776631948303
ais,1194,2028,0.032799968060432796,0.0008982465746592515
ais,1195,2028,0.03266809237090333,0.0009578015775838638
ais,1196,2028,0.03264687663581391,0.0007876409243827582
ais,1197,2028,0.03256951091315461,0.0006723345235137596
ais,1198,2028,0.03264679428340166,0.0006617613990290538
ais,1199,2028,0.034011961004684337,0.0006365410983178396
ais,1200,2028,0.03193330567228029,0.0008522448277245004
ais,1201,2028,0.033012611262322064,0.001143047192362251
ais,1202,2028,0.03288067887490828,0.0011057924594729523
ais,1203,2028,0.031160689814764504,0.0009999744347604879
ais,1204,2028,0.03340385847472469,0.0008226083016423765
ais,1205,2028,0.03343687744374917,0.0006606436808823811
ais,1206,2028,0.0328822765295123,0.0006909549700391624
ais,1207,2028,0.03193140292089625,0.0008265931869757475
ais,1208,2028,0.03172873030075687,0.0006713998096380167
ais,1209,2028,0.03261848424140939,0.0006971670219027741
ais,1210,2028,0.03155767838199662,0.0009373236250940458
ais,1211,2028,0.03304475904857695,0.0005534906905159207
ais,1212,2028,0.03161697053502191,0.0007843839479786835
ais,1213,2028,0.03087845967947694,0.0009498765941958036
ais,1214,2028,0.031325420663704306,0.0005653121570274762
ais,1215,2028,0.030450790605091614,0.0007878250128597075
ais,1216,2028,0.030437349785728367,0.0008224639839431743
ais,1217,2028,0.03244684873421065,0.0007337707699643483
ais,1218,2028,0.030440823512379523,0.0008609060743678518
ais,1219,2028,0.030780061038435974,0.0006493816887619249
ais,1220,2028,0.03203719765706896,0.0009503637106613349
ais,1221,2028,0.032256376168910056,0.0010698819381505245
ais,1222,2028,0.03161475001868444,0.0006306678855846582
ais,1223,2028,0.03300235850690729,0.0007923091914859352
ais,1224,2028,0.03240526904351439,0.0006722104524330479
ais,1225,2028,0.032030522602761964,0.0010705707816969128
ais,1226,2028,0.031753178792032016,0.001111322993942002
ais,1227,2028,0.031648296342059914,0.0008626387326106545
ais,1228,2028,0.032529139919799416,0.0013078036904374884
ais,1229,2028,0.03267012964029789,0.0006943281287587993
ais,1230,2028,0.030958071082167825,0.0010212493094240653
ais,1231,2028,0.03360104938799978,0.0013091352237025518
ais,1232,2028,0.029816278412163954,0.001253398385527452
ais,1233,2028,0.03248559421427521,0.0009304464934000252
ais,1234,2028,0.031445864657624105,0.0010197308897550107
ais,1235,2028,0.03123957822619198,0.0008199956978615453
ais,1236,2028,0.03298703528493439,0.0008079550491528143
ais,1237,2028,0.03223460626920299,0.0008886640254687346
ais,1238,2028,0.03210322308224903,0.0009264807530207052
ais,1239,2028,0.03216155639994709,0.0008830260883211259
ais,1240,2028,0.03132447912205851,0.0007978803663222756
ais,1241,2028,0.03159743168789661,0.00067200125807261
ais,1242,2028,0.03261073220406401,0.0007405166397954434
ais,1243,2028,0.03231738723097344,0.0010676679650637093
ais,1244,2028,0.03351035458814678,0.0006720902994510583
ais,1245,2028,0.03079739325185793,0.0005724779204472297
ais,1246,2028,0.031515173556941584,0.0007601027494287587
ais,1247,2028,0.031172727155587467,0.0009352836232090678
ais,1248,2028,0.032767418981979594,0.0007114691146071716
ais,1249,2028,0.030550042529736122,0.0004472688993917465
ais,1250,2028,0.031645191320632586,0.0006295162591337407
ais,1251,2028,0.03187603469526661,0.0008655470226815862
ais,1252,2028,0.03170787511237488,0.0007152593755017038
ais,1253,2028,0.03290406736813777,0.0005868092173311737
ais,1254,2028,0.0330588525533976,0.0006393764611311169
ais,1255,2028,0.03283958536851059,0.00043365917217979503
ais,1256,2028,0.033795632316280244,0.0005013248101262568
ais,1257,2028,0.03265293606906447,0.0007869532513570293
ais,1258,2028,0.032209251087773845,0.0005090559736498637
ais,1259,2028,0.031050399341983517,0.0007672342982759844
ais,1260,2028,0.03207776682346765,0.0006152161748248839
ais,1261,2028,0.032151475428750194,0.0008969538447113441
ais,1262,2028,0.032987850787907586,0.0010859017931082386
ais,1263,2028,0.03082026126934905,0.0012063540136189681
ais,1264,2028,0.03276651180742917,0.0007801411542158798
ais,1265,2028,0.03207020802523089,0.0007353888866881514
ais,1266,2028,0.030764892911240332,0.0009559915062328626
ais,1267,2028,0.02665652453608774,0.0009066630058998385
ais,1268,2028,0.03134878678649497,0.0010105991697310593
ais,1269,2028,0.03309660953759309,0.0006660065698428399
ais,1270,2028,0.031731492911843885,0.0005506150901943209
ais,1271,2028,0.030704502444800115,0.001024629635466557
ais,1272,2028,0.03336178944011132,0.0009165238012923143
ais,1273,2028,0.03348529594352884,0.0006634177938005234
ais,1274,2028,0.03246875984592991,0.0009628631652445131
ais,1275,2028,0.03177138272754504,0.00040892762494646704
ais,1276,2028,0.03182502986190862,0.0001751982819480781
ais,1277,2028,0.03555126133866292,0.0005738287713584426
ais,1278,2028,0.030262364779639884,0.0012201615526743778
ais,1279,2028,0.03338149680141854,0.0009107931685182113
ais,1280,2028,0.0327252094621887,0.0007245942697075356
ais,1281,2028,0.03065409888556571,0.0003189400676349431
ais,1282,2028,0.03266148525263933,0.0005111471093368077
ais,1283,2028,0.031361585828703804,0.0005347124550895245
ais,1284,2028,0.032987296777699765,0.0008312760468104365
ais,1285,2028,0.03230456115729214,0.001152195191377244
ais,1286,2028,0.03296491855031252,0.0012609337041256104
ais,1287,2028,0.031264198075268645,0.0010096685009329546
ais,1288,2028,0.032553232918997414,0.0010817216650027604
ais,1289,2028,0.032442626737361965,0.00069351750480155
ais,1290,2028,0.03237503419700749,0.0011758331030416057
ais,1291,2028,0.03202812998945908,0.0010494271446675415
ais,1292,2028,0.03257329079425813,0.0008355422424298791
ais,1293,2028,0.03139720886868715,0.0006353392255083684
ais,1294,2028,0.03165962845488045,0.00039481056243023384
ais,1295,2028,0.03252310746612949,0.0007432921668350581
ais,1296,2028,0.03178627636780865,0.0007182304068334591
ais,1297,2028,0.031500332097966,0.00045727583078697257
ais,1298,2028,0.034317028095536425,0.0007715756340887967
ais,1299,2028,0.03263341733591287,0.0005142834484440081
ais,1300,2028,0.03290710408375467,0.0007754164167848839
ais,1301,2028,0.030692714679102086,0.0011056202874647435
ais,1302,2028,0.03097667186453048,0.0011244582984727915
ais,1303,2028,0.030636239043320364,0.001008102489989287
ais,1304,2028,0.027892342566107908,0.0005503546479834885
ais,1305,2028,0.031030990827241034,0.0007807605762541611
ais,1306,2028,0.03094728839195126,0.0010545632828212182
ais,1307,2028,0.03250274317828841,0.0007464514650204259
ais,1308,2028,0.031313705069626684,0.0007367701074455865
ais,1309,2028,0.029954588560168652,0.0008251345732198416
ais,1310,2028,0.03329464839238518,0.0007737785074240903
ais,1311,2028,0.03398319313526781,0.0003093060822765057
ais,1312,2028,0.03275354379721408,0.000680691886577014
ais,1313,2028,0.03258810261025828,0.0008864997680044074
ais,1314,2028,0.029938495363358995,0.0006919825986750808
ais,1315,2028,0.03290121866718333,0.00044543851476368804
ais,1316,2028,0.03278207888274418,0.0006022981418454362
ais,1317,2028,0.030780282052523467,0.0009988422317217965
ais,1318,2028,0.03218674831296021,0.0007131225948678454
ais,1319,2028,0.029959326916651697,0.000472812417830308
ais,1320,2028,0.03285491430371222,0.0006532984268328627
ais,1321,2028,0.03143049744759778,0.0005179119624496304
ais,1322,2028,0.03280856578760898,0.0008201429195728429
ais,1323,2028,0.03552299360112025,0.00047304678204821945
ais,1324,2028,0.029670705138662816,0.0008784128304045737
ais,1325,2028,0.030420281278526494,0.0006636184201443548
ais,1326,2028,0.030794665491717176,0.0011020357382502605
ais,1327,2028,0.028543950157440497,0.0006951764137140607
ais,1328,2028,0.03251911354737745,0.0007436722655554644
ais,1329,2028,0.03205846781020661,0.0005479828350438789
ais,1330,2028,0.03172428574578798,0.0009209975100378055
ais,1331,2028,0.03224599510249322,0.0007024982543868904
ais,1332,2028,0.032015437384386364,0.0004989778293513829
ais,1333,2028,0.0320748281979971,0.0007850237758038632
ais,1334,2028,0.03268505952095609,0.0006880694480670972
ais,1335,2028,0.030645873658983115,0.0007113137379414198
ais,1336,2028,0.03506603125512998,0.0008942678146520082
ais,1337,2028,0.03168414297848004,0.0011423782232317984
ais,1338,2028,0.032162902900827996,0.001210780717970595
ais,1339,2028,0.03211322418529475,0.0006935771434860373
ais,1340,2028,0.03283214448905432,0.0007671613554352557
ais,1341,2028,0.0316251533729889,0.0009501841907006143
ais,1342,2028,0.032102371355793,0.0010555461135026473
ais,1343,2028,0.03261369690255761,0.0006480452644319652
ais,1344,2028,0.03216514285903312,0.0006658687679347816
ais,1345,2028,0.030370046475955904,0.00045957159159725245
ais,1346,2028,0.033544830022850365,0.000628358499538873
ais,1347,2028,0.03181345400703626,0.0006067298290521023
ais,1348,2028,0.03272448161947617,0.0007986322138947191
ais,1349,2028,0.031871026099365374,0.0002598464051064237
ais,1350,2028,0.03291078157063635,0.00040147360932260703
ais,1351,2028,0.031053379738910473,0.0004573279412235642
ais,1352,2028,0.033825585394502575,0.0007740095161310941
ais,1353,2028,0.03255165602018474,0.0006190392982324622
ais,1354,2028,0.03117067211287216,0.0004919746599950387
ais,1355,2028,0.03332189714804852,0.0002645184168556053
ais,1356,2028,0.031771386053051576,0.00036430423230620544
ais,1357,2028,0.03416971184479229,0.0005245476749390539
ais,1358,2028,0.031322393509930685,0.000284394878006805
ais,1359,2028,0.032523311346619,0.0005166109453077412
ais,1360,2028,0.03224494775245779,0.0009134405962997252
ais,1361,2028,0.033534428638471274,0.0009092526809555052
ais,1362,2028,0.03285952684656908,0.0008170962067563452
ais,1363,2028,0.03226136022154962,0.0008735047408294464
ais,1364,2028,0.031056714668352272,0.000649197518597072
ais,1365,2028,0.03144326369347545,0.0009037052990697533
ais,1366,2028,0.031561775303968406,0.0011092977344011158
ais,1367,2028,0.03097793822486087,0.0004550123818542172
ais,1368,2028,0.031826276303132416,0.0005068784512473766
ais,1369,2028,0.0326740298045986,0.0006582231531180798
ais,1370,2028,0.03235843496581447,0.0006951195521074517
ais,1371,2028,0.030430562347150518,0.000990534915850963
ais,1372,2028,0.03211661906482856,0.0010519590581524892
ais,1373,2028,0.0319470255935001,0.0008063388195748759
ais,1374,2028,0.03112420564534328,0.0008048250410250168
ais,1375,2028,0.030286999674006852,0.00103001782203512
ais,1376,2028,0.029996536229930523,0.0009640761027018153
ais,1377,2028,0.031835904977268584,0.0008878278603146548
ais,1378,2028,0.03169207536692958,0.0005491946648387559
ais,1379,2028,0.03138745930720028,0.00042269034959473124
ais,1380,2028,0.03354987488493936,0.0012170598166410707
ais,1381,2028,0.03339071124716978,0.0008403692891780568
ais,1382,2028,0.03104765425584351,0.0009706934114393207
ais,1383,2028,0.033144319167297466,0.0006990185556811097
ais,1384,2028,0.031379203335257407,0.0008635706294131705
ais,1385,2028,0.033397684544368075,0.0007632864576701512
ais,1386,2028,0.0314737684427147,0.000652382427828898
ais,1387,2028,0.03415449798501341,0.0007020739255220404
ais,1388,2028,0.028218471982905412,0.00025981939793569167
ais,1389,2028,0.031263132569444844,0.0006884503776948388
ais,1390,2028,0.03130828684333147,0.0007649870220271458
ais,1391,2028,0.03348617539534136,0.000862601024487942
ais,1392,2028,0.03280374559990138,0.0006105564739848355
ais,1393,2028,0.036476462429145776,0.0003300308353492
ais,1394,2028,0.033561928423168956,0.000631208904007124
ais,1395,2028,0.029583610205058588,0.0004932243365097729
ais,1396,2028,0.03366127710812817,0.0005709206768610174
ais,1397,2028,0.031050621753964305,0.000685418934050141
ais,1398,2028,0.031138261609418707,0.0008339150844850527
ais,1399,2028,0.03254257687051588,0.0007917868796431439
ais,1400,2028,0.032557602163457905,0.00043085620955395185
ais,1401,2028,0.03172990045923158,0.00023186647847003319
ais,1402,2028,0.028045837307775517,0.00021212055961530518
ais,1403,2028,0.03437307643014324,0.0007882838322665036
ais,1404,2028,0.03187940199145907,0.0012239919437272858
ais,1405,2028,0.03202830600617752,0.0010335428350053515
ais,1406,2028,0.03276941975784871,0.0007419815514771208
ais,1407,2028,0.03241313090885818,0.0003381760786988922
ais,1408,2028,0.030493015217482083,0.0008713905284090412
ais,1409,2028,0.029489381631050682,0.0011684029085881266
ais,1410,2028,0.029888675315314535,0.00013161484895425933
ais,1411,2028,0.0315875250685591,0.00040283038802544437
ais,1412,2028,0.03184536765068124,0.0004443860905015798
ais,1413,2028,0.030612904531313812,0.00047125043043399784
ais,1414,2028,0.031389578718602984,0.00035897654252634747
ais,1415,2028,0.03076375727453267,0.00036203314974701063
ais,1416,2028,0.03525861855351692,0.0005735390599537555
ais,1417,2028,0.0342535022512136,0.0003615389241634106
ais,1418,2028,0.031489121726965545,0.0006910875386615938
ais,1419,2028,0.032452330864807255,0.0005973378013995872
ais,1420,2028,0.03432374233353879,0.00019208942235727415
ais,1421,2028,0.029597774732569266,0.00017283542339135172
ais,1422,2028,0.032244237914702545,0.00014612951265202998
ais,1423,2028,0.03320957064837447,0.000307815138303641
ais,1424,2028,0.03231408035739847,0.0005428286129418202
ais,1425,2028,0.03289951785534254,0.0001760912528801157
ais,1426,2028,0.032518320277410494,0.00047655908442098023
ais,1427,2028,0.03230965365411178,0.0003106643906949337
ais,1428,2028,0.03366371025045142,0.0003325042007669186
ais,1429,2028,0.03156211282353703,0.00047393600129085967
ais,1430,2028,0.032268065801429484,0.000458158301379491
ais,1431,2028,0.03281310022822967,0.0007173255392688532
ais,1432,2028,0.034032907437026985,0.0004452358638400912
ais,1433,2028,0.03180001523170462,0.0003875914263531274
ais,1434,2028,0.031724384513910395,0.00022269698016731443
ais,1435,2028,0.03170286997029133,0.0005523811682239015
ais,1436,2028,0.03165509494128603,0.0004902318269216732
ais,1437,2028,0.03029504897419071,0.0005005059522905802
ais,1438,2028,0.032132396258191816,0.0005522212282681411
ais,1439,2028,0.032772355395720584,0.0004576804969954726
ais,1440,2028,0.03259330985999888,0.0005199512230138684
ais,1441,2028,0.03173718051752342,0.00044703208079146194
ais,1442,2028,0.032100151881765446,0.0006853448461357561
ais,1443,2028,0.03181815067579247,0.00046094356022733084
ais,1444,2028,0.03283081127671379,0.0004955749652411171
ais,1445,2028,0.03350987805594573,0.0003772792475351642
ais,1446,2028,0.03155729396884703,0.00042456688806784417
ais,1447,2028,0.031036129874889382,0.00034633303104889777
ais,1448,2028,0.03156046811075152,0.00035811940029652456
ais,1449,2028,0.03147761293605676,0.0003688928232351984
ais,1450,2028,0.032632547491463534,0.0004473642643809449
ais,1451,2028,0.03219654183701285,0.0004059238429066187
ais,1452,2028,0.032472452928726955,0.0006030133461294717
ais,1453,2028,0.031739029850878835,0.0008517043678415012
ais,1454,2028,0.03270706296453131,0.0006313200436811174
ais,1455,2028,0.03142044620448065,0.0005842181158120075
ais,1456,2028,0.031934498608799974,0.0005863454317738525
ais,1457,2028,0.031264859201614266,0.0003579133614864166
ais,1458,2028,0.032844189778971536,0.00032615566521611305
ais,1459,2028,0.03211991148323543,0.0003535474642791336
ais,1460,2028,0.032307927589086384,0.0003668253205357813
ais,1461,2028,0.03281483226406626,0.00042702340771659086
ais,1462,2028,0.030522278721248255,0.0005760081975049124
ais,1463,2028,0.030932443303799406,0.00040283156394395017
ais,1464,2028,0.03240327326429549,0.00037088209121903006
ais,1465,2028,0.033050369289111155,0.00025891084780553183
ais,1466,2028,0.033167377913755694,0.00040878892171027054
ais,1467,2028,0.0314397420802721,0.0005264100338525161
ais,1468,2028,0.032590177744732884,0.0005837678293808498
ais,1469,2028,0.029973960224973093,0.0008583824131634921
ais,1470,2028,0.0319176536190624,0.0004474322987839767
ais,1471,2028,0.03267750187149696,0.000398344446706982
ais,1472,2028,0.03407404641364652,0.0005231800544571866
ais,1473,2028,0.032877216513090335,0.00038670850447977
ais,1474,2028,0.03255619955754258,0.00045093231153197814
ais,1475,2028,0.03299913114332516,0.0002615653900021504
ais,1476,2028,0.0325225526696667,0.00037421871257788136
ais,1477,2028,0.033046072075347016,0.000592238617748425
ais,1478,2028,0.0339603959105759,0.0004816945903024508
ais,1479,2028,0.03199228982679497,0.0004226563566032602
ais,1480,2028,0.033448584976394816,0.0004754155727432503
ais,1481,2028,0.032249921016878756,0.0004577530812148809
ais,1482,2028,0.031334298427990084,0.0005518645789343904
ais,1483,2028,0.032754146616046864,0.0004969058555142565
ais,1484,2028,0.03162166340716452,0.0005298744944175611
ais,1485,2028,0.030304655628277877,0.00062954014699766
