arm,draw,rate_1900_1978,net_1900_1978,dyn_anom_1900_1978,fd_1900_1978,rate_1979_1991,net_1979_1991,dyn_anom_1979_1991,fd_1979_1991,rate_1992_2002,net_1992_2002,dyn_anom_1992_2002,fd_1992_2002,rate_2003_2010,net_2003_2010,dyn_anom_2003_2010,fd_2003_2010,rate_2011_2017,net_2011_2017,dyn_anom_2011_2017,fd_2011_2017,rate_2018_2023,net_2018_2023,dyn_anom_2018_2023,fd_2018_2023,rate_1979_2008,net_1979_2008,dyn_anom_1979_2008,fd_1979_2008,rate_1979_2023,net_1979_2023,dyn_anom_1979_2023,fd_1979_2023,cum_1979_2023,accel,dyn_accel,floor_years,provenance
none,171,0.009988426635960472,-47.14101139306951,9.916671762819533,0.0,0.007773138998442479,-35.55413605216532,3.0730859556738324,0.0,0.020793746417197504,-99.84093105915217,0.04211692929925448,0.0,0.03843599692607419,-185.26546089562262,-6.984928350798327,0.0,0.04022907858173275,-193.42880392140378,-10.765787368824704,0.0,0.04253956971068118,-203.68154193224294,-15.121593412716493,0.0,0.018665493822435097,-88.96377230536152,0.0,0.0,0.02609135469586077,-124.85930170082415,-4.034579893742148,0.0,1.1741109613137346,0.019435332164535243,-10.807904298123958,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,172,0.011215358173488761,-46.817468832493994,12.374236846113035,0.0,0.008065033614735616,-31.8801070891973,3.8450686626749757,0.0,0.020674078435939883,-87.37032272684709,0.04580566252479912,0.0,0.03744976087714652,-159.31192324304055,-8.728802002111479,0.0,0.03877889662223958,-164.39639545167407,-13.45166585585298,0.0,0.04062808615308833,-171.10338810854475,-18.88756824572647,0.0,0.01856082974494022,-77.64996528248784,0.0,0.0,0.02549064844618402,-107.27567610915987,-5.040616257326064,0.0,1.147079180078281,0.018104818186299696,-13.497471518377779,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,173,0.012806708564118858,-53.16489013162658,16.47623541387952,0.0,0.010725504070600963,-43.272218525216765,5.261763634651061,0.0,0.025171678962382874,-105.55086634997596,0.12564406736078126,0.0,0.04350330598288099,-182.75048114981126,-12.073277664422676,0.0,0.0441448463148927,-184.80315363367205,-18.785967445731558,0.0,0.04508628297891781,-187.50964662208017,-26.5917476009206,0.0,0.02258162726216817,-93.97903856551292,0.0,0.0,0.029863957587662842,-124.53960388987176,-7.063410378880008,0.0,1.3438780914448278,0.018973167352509823,-18.91161151309234,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,174,0.016460136997382354,-62.81302349526282,17.508339284950807,0.0,0.014060778087769784,-52.19512234668874,5.694985391709679,0.0,0.023142739491934593,-87.75175471471616,0.15669390659786586,0.0,0.04164631748724834,-158.83857044517217,-13.11389376405964,0.0,0.04394717746964348,-167.1413596367319,-20.48326917207487,0.0,0.047018595281272946,-177.85972110098223,-29.069554053652837,0.0,0.022891072566458837,-86.45698611484276,0.0,0.0,0.030228280076120367,-114.48138444429391,-7.710064790535625,0.0,1.3602726034254164,0.020804437977708888,-20.639963078672736,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,175,0.0112095598007216,-48.206458908499236,51.27191843024775,0.0,0.014321732593771163,-61.59007039232994,16.36034001191979,0.0,0.023469183727801865,-102.50672515766436,0.5002259814134504,0.0,0.03575420493249909,-155.28593709054527,-37.798776586284475,0.0,0.03966884202106621,-172.23862632015968,-59.05529768116958,0.0,0.0444565806416275,-192.44039977784317,-83.54575146061597,0.0,0.02192333631463539,-95.10688481032395,0.0,0.0,0.02832885693737926,-122.90767047704746,-22.196997761592684,0.0,1.2747985621820668,0.016199658293264342,-59.55552366258303,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,176,0.008335989810319182,-36.86988552057359,18.651339869146796,0.0,0.007900712490863744,-33.74586380422602,5.897281657368239,0.0,0.02066196049222172,-93.86507539549119,0.12654947476789857,0.0,0.03796030737218126,-173.23226124655224,-13.51341533680602,0.0,0.0396738514342933,-180.57157685843347,-21.059334262115044,0.0,0.04186192024535074,-189.4377929611143,-29.79999110486756,0.0,0.018582021820772177,-83.59056183104907,0.0,0.0,0.025834705961895004,-116.83773210118842,-7.917020075338314,0.0,1.1625617682852751,0.01901189094207158,-21.185883736882943,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,177,0.020395975080226322,-86.26952667816522,0.3205179402407339,0.0,0.015862583893055095,-66.03267340992282,0.216625431372222,0.0,0.023889868871806996,-100.3731795372744,0.02792257233500095,0.0,0.03363673279951074,-140.14184061997508,-0.5345738161036024,0.0,0.03328739161746792,-137.91162651430588,-0.8344965785342993,0.0,0.03316330920076216,-135.9764736931082,-1.2387942569819188,0.0,0.022377662533354936,-93.48048034084013,0.0,0.0,0.026001946824945055,-108.10899293239125,-0.3206122937097007,0.0,1.1700876071225275,0.00939752274566092,-0.8624191508693002,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,178,0.011391531724621413,-38.98160282978932,46.141286880569396,0.0,0.012721730339243082,-42.760923457210296,14.712690623474828,0.0,0.021552622905359045,-74.39042534168935,0.4156974440866179,0.0,0.04024651709163135,-139.57737171053557,-33.915973127934194,0.0,0.04400119379725905,-152.4369953242186,-52.87748182382529,0.0,0.048738126644809476,-168.03339682331605,-74.7147766931239,0.0,0.02143413706093611,-73.55325719479639,0.0,0.0,0.02944156887892957,-101.46811123546728,-19.864914843530187,0.0,1.3248705995518306,0.022448570891900006,-53.29317926791191,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,179,0.017828387999114032,-59.08636657900121,27.369106271547935,0.0,0.011806908963767179,-37.50638051488092,8.721164795083268,0.0,0.024788988628427436,-81.89064552234117,0.2151647622144992,0.0,0.03973127015756278,-131.12009076228557,-20.028817975730362,0.0,0.038440222221349164,-125.91700422544302,-31.07370776764924,0.0,0.037185480675305804,-120.2411521284785,-43.78923304780142,0.0,0.02218379907178103,-72.57693596315737,0.0,0.0,0.027471406495632362,-89.78237146414357,-11.660887594350243,0.0,1.2362132923034563,0.013651233592921728,-31.28887252986374,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,180,0.014234104007233798,-54.10440144946874,8.193342462187047,0.0,0.010310638582440471,-37.861433101506584,2.5987252888535295,0.0,0.025033961102572843,-95.68814998682188,0.037526678728227125,0.0,0.043394724223147496,-166.10578204448737,-5.898590149229221,0.0,0.04364910657068994,-166.4042083152221,-9.046433585698878,0.0,0.04418482724155015,-167.22425616272292,-12.72108549387076,0.0,0.022334287349164983,-84.71411609699618,0.0,0.0,0.02949383059842973,-112.03976737140927,-3.392089934129217,0.0,1.3272223769293379,0.018615145468117097,-9.083960264427105,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,181,0.01405010126880647,-63.34406680697728,39.822426145017744,0.0,0.01356063992146503,-60.31729001555477,12.798185897829171,0.0,0.02371067524160003,-107.24631708093817,0.3767283457530084,0.0,0.043591152961447444,-197.80343527467602,-29.529376235007476,0.0,0.04573035222674398,-207.0804968914583,-46.11872090374686,0.0,0.048425285987291344,-218.3737805309144,-65.3169639038174,0.0,0.023270712646422664,-104.90158670307677,0.0,0.0,0.031033314485315138,-140.13484226034743,-17.343275803424376,0.0,1.3964991518391812,0.02201967698514395,-46.49544924949987,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,182,0.013534668454983486,-59.971886816526954,42.44610233527919,0.0,0.012053617877106647,-52.25566310928189,13.456044333108366,0.0,0.023124207333299642,-103.08682014895629,0.35384217620867275,0.0,0.037721532934971436,-168.3866640059117,-30.9624845493031,0.0,0.0387607355865262,-172.403013650296,-48.156429721582754,0.0,0.04011504967614821,-177.38510984085,-67.9053779084561,0.0,0.021242709978516183,-94.06842101341347,0.0,0.0,0.027218911638022814,-120.70008241563669,-18.075695813945458,0.0,1.2248510237110266,0.015636528253226558,-48.51027189779143,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,183,0.017606019996471396,-68.57427092923396,37.306753974655294,0.0,0.015560273570502936,-59.624490099338416,11.937440709008115,0.0,0.021403447564918097,-82.6163627458427,0.3490237227738362,0.0,0.03947894797012297,-153.01427500318772,-27.53347875685563,0.0,0.04109069482642732,-158.7569734598681,-42.846322367572384,0.0,0.043241790127307445,-166.09463230917171,-60.46341569696756,0.0,0.022479217297296517,-86.66048452107762,0.0,0.0,0.02890308150978793,-111.46398154656173,-16.08770201426728,0.0,1.300638667940457,0.019687247261509222,-43.19534609034622,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,184,0.015538525368286179,-70.66705533066815,9.774752686342026,0.0,0.012238157783244902,-54.38720103892732,3.1277962458877937,0.0,0.022272355368435637,-101.08268122708174,0.06457771437203519,0.0,0.04207037687405796,-191.75475405613568,-7.14702519907928,0.0,0.0436370622225473,-198.44337171385624,-11.013309946472418,0.0,0.04579912385493379,-207.2116965669991,-15.493428085128471,0.0,0.02187505439936177,-98.89964877704024,0.0,0.0,0.02935353675366385,-133.00788713004508,-4.130182970535088,0.0,1.3209091539148732,0.02136470685411166,-11.077887660844453,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,185,0.01504898852323928,-55.100573501723055,49.969447727052966,0.0,0.013822699913218068,-49.67508115943992,16.076471930089156,0.0,0.025777473663894532,-95.05170011474343,0.48015082273332155,0.0,0.04281775619863204,-157.74454575478848,-37.117101814001444,0.0,0.04523879805709959,-166.21956084245676,-58.06554321967019,0.0,0.048357844400948036,-176.78845471980037,-82.31394303778666,0.0,0.023988182197299812,-87.81865288095446,0.0,0.0,0.03139128914598036,-115.05708392420455,-21.844521803004227,0.0,1.4126080115691164,0.01946132439320506,-58.54569404240351,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,186,0.011925226073891085,-48.67166084433816,26.502664765220743,0.0,0.01085795924967714,-43.24904148216452,8.447434949225908,0.0,0.022547184390708797,-92.87497804707174,0.21977007143300398,0.0,0.03892462090372001,-160.78952231275858,-19.43046560592643,0.0,0.04112860886778139,-169.3488729306524,-30.27102875106607,0.0,0.04394145633310753,-179.94811394817498,-42.79809686604858,0.0,0.0207383963612906,-84.84297069582875,0.0,0.0,0.027824854796588323,-114.1179837887025,-11.375452937232694,0.0,1.2521184658464746,0.018581424477072596,-30.490798822499073,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,187,0.011359610010207001,-52.60976911634763,47.60441517507684,0.0,0.011568902368194104,-53.00416374331289,15.168926866497259,0.0,0.0220589580649441,-103.38267637031444,0.42256771393772397,0.0,0.042555949701354734,-200.2466901142719,-34.95406928415264,0.0,0.04483382674274061,-210.56778895881763,-54.49360018188395,0.0,0.04763664614003127,-222.89994678944183,-77.0096054334249,0.0,0.021592855005333478,-100.78907082246594,0.0,0.0,0.029625522914469293,-138.65802873553503,-20.473357645092392,0.0,1.3331485311511182,0.022774868677796514,-54.91616789582167,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,188,0.012467826055962002,-50.73146222542116,28.88917248160351,0.0,0.011643059128598242,-46.463496581005145,9.139010613140726,0.0,0.019729966848128475,-80.74087532499162,0.21960280102121033,0.0,0.04343050637099222,-180.18655382901207,-20.975790904120004,0.0,0.04542412851795368,-188.006640189254,-32.52886078458778,0.0,0.04796117756599716,-197.52259466216856,-45.828790043479785,0.0,0.020951920945092573,-85.67508092193766,0.0,0.0,0.029368209333128597,-120.77443475684134,-12.20574053786413,0.0,1.3215694199907868,0.025694161669825206,-32.74846358560899,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,189,0.014314371028438574,-52.898171990361746,57.240941611033804,0.0,0.01653201572044704,-60.70993424978341,18.237710948058293,0.0,0.024176531506557953,-89.97903716150722,0.5336194894887285,0.0,0.04003553724913067,-149.15631001478522,-42.077903556686806,0.0,0.04313932116247437,-160.51983765491133,-65.58201859436781,0.0,0.04696106084350338,-173.96791605798273,-92.6146894035171,0.0,0.024009829446844932,-88.98043938132565,0.0,0.0,0.030775199158429672,-114.21545320165161,-24.63167640724555,0.0,1.3848839621293352,0.018962789655916416,-66.11563808385654,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,190,0.01393136872509779,-53.94661579572492,18.256072158066218,0.0,0.011870494654326196,-44.86948175924991,5.884630985630565,0.0,0.024297599455018346,-94.60705751858478,0.1646916789709394,0.0,0.04087998626537692,-158.96092241162972,-13.55437897629713,0.0,0.042172481548947385,-163.444088982421,-21.15872869721511,0.0,0.04394994619783543,-169.17149270306095,-30.00883914012229,0.0,0.02222557574950601,-85.86898271824384,0.0,0.0,0.029056376948091156,-112.32901897695626,-7.96194124999397,0.0,1.307536962664102,0.01787488209392904,-21.32342037618605,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,191,0.007636153024396425,-27.62962292641134,61.90427898804114,0.0,0.014130541928322962,-52.56818235903788,20.058318913820358,0.0,0.022940252566955813,-87.07604809311866,0.6455339560172888,0.0,0.039365868776522484,-150.06209400015322,-46.42652778319666,0.0,0.04556152839767513,-174.02644439535612,-73.02548274753508,0.0,0.05310722774469756,-202.58140996412973,-103.9789374352365,0.0,0.022339038379083354,-84.40204474323973,0.0,0.0,0.03085646308375119,-117.23096049433991,-27.52456014919767,0.0,1.3885408387688036,0.02262127583071932,-73.67101670355237,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,192,0.011356786798680837,-45.995681811635905,38.936419815294585,0.0,0.011761243204193413,-46.806207808275865,12.466781038617455,0.0,0.024864726936825076,-103.01069985021492,0.3628749486003926,0.0,0.04020363243988495,-166.63650426616243,-28.767868321011065,0.0,0.044172011774707656,-183.0283207071253,-45.02541179397781,0.0,0.04920742898038011,-203.29109689108796,-63.847694022428186,0.0,0.02221504842594202,-91.1679048323464,0.0,0.0,0.03005524163964231,-123.90300578412563,-16.94104922941915,0.0,1.352485873783904,0.01930728483788258,-45.3882867425782,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,193,0.010686081441241068,-43.78206243795354,61.328291048366054,0.0,0.014782828436819507,-60.9078229396557,19.533468907265615,0.0,0.023845984212630702,-99.94842262676912,0.5662133166135845,0.0,0.04296239491985293,-180.74510779058656,-45.06077466196939,0.0,0.047554079375137066,-199.95080986530274,-70.30083825838324,0.0,0.05308077736318473,-222.61007556363128,-99.36721981329993,0.0,0.02369448570432975,-98.93448574289984,0.0,0.0,0.0322121105595885,-134.9446962638574,-26.414043149045256,0.0,1.4495449751814826,0.023708095162506364,-70.86705157499682,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,194,0.007652068181504229,-30.48888760919716,82.26470537115642,0.0,0.010186008307929621,-41.21586916494885,26.223676756055966,0.0,0.019002833228197836,-79.62674871931026,0.7402873451173946,0.0,0.0375648169784637,-159.37429274757224,-60.46693030134202,0.0,0.04174023853828717,-177.1411506490568,-94.42950554080244,0.0,0.04684393929636488,-198.39366809475362,-133.56576298531695,0.0,0.01884913322234061,-78.69658420754598,0.0,0.0,0.027004735886381564,-113.71210978109431,-35.490791121849725,0.0,1.2152131148871703,0.022737405310089335,-95.16979288591983,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
none,195,0.013193617313541867,-48.206886260092155,47.121307710309566,0.0,0.013463788384792376,-48.38629255893051,14.910840023346964,0.0,0.021809762133121167,-80.28385162097226,0.39664230322887306,0.0,0.03957606823243448,-146.65485713324566,-34.31779560142991,0.0,0.043077963700391804,-159.46786891248334,-53.33040246738187,0.0,0.04753543272158489,-175.23548711875006,-75.12497799578773,0.0,0.021715390419969616,-79.56916218799776,0.0,0.0,0.02929563379018581,-107.84602296139201,-20.008912542640246,0.0,1.3183035205583615,0.021268201567270637,-53.727044770610746,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
